"","depth_mm","Ti"
"X5366",544,7.26829268292683
"X5367",544.1,5.76724137931035
"X5368",544.2,5.49166666666667
"X5369",544.3,7.51639344262295
"X5370",544.4,7.424
"X5371",544.5,6.928
"X5372",544.6,9.048
"X5373",544.7,9
"X5374",544.8,10.6451612903226
"X5375",544.9,10.3203125
"X5376",545,11.8333333333333
"X5377",545.1,11.1190476190476
"X5378",545.2,10.8306451612903
"X5379",545.3,11.1782945736434
"X5380",545.4,10.7603305785124
"X5381",545.5,12.198275862069
"X5382",545.6,12.7457627118644
"X5383",545.7,12.9831932773109
"X5384",545.8,12.5983606557377
"X5385",545.9,13.1393442622951
"X5386",546,21.1322314049587
"X5387",546.1,15.1935483870968
"X5388",546.2,14.6302521008403
"X5389",546.3,12.008
"X5390",546.4,13.7478991596639
"X5391",546.5,12.7142857142857
"X5392",546.6,13.968
"X5393",546.7,15.1764705882353
"X5394",546.8,15.6218487394958
"X5395",546.9,17.3387096774194
"X5396",547,16.4850746268657
"X5397",547.1,16.784
"X5398",547.2,17.3636363636364
"X5399",547.3,19.8714285714286
"X5400",547.4,23.4379562043796
"X5401",547.5,26.6444444444444
"X5402",547.6,28.4666666666667
"X5403",547.7,34.0285714285714
"X5404",547.8,32.8985507246377
"X5405",547.9,31.3088235294118
"X5406",548,35.0212765957447
"X5407",548.1,41.2571428571429
"X5408",548.2,32.6891891891892
"X5409",548.3,34
"X5410",548.4,34.9533333333333
"X5411",548.5,34.8120805369128
"X5412",548.6,33.3
"X5413",548.7,33.8993288590604
"X5414",548.8,30.8724832214765
"X5415",548.9,32.7866666666667
"X5416",549,36.9189189189189
"X5417",549.1,39.1895424836601
"X5418",549.2,37.359477124183
"X5419",549.3,38.4503311258278
"X5420",549.4,29.1275167785235
"X5421",549.5,28.4934210526316
"X5422",549.6,26.9078947368421
"X5423",549.7,25.4220779220779
"X5424",549.8,27.5310344827586
"X5425",549.9,23.9246575342466
"X5426",550,25.7608695652174
"X5427",550.1,23.1751824817518
"X5428",550.2,22.6071428571429
"X5429",550.3,20.8905109489051
"X5430",550.4,21.3046875
"X5431",550.5,20.1937984496124
"X5432",550.6,18.3015873015873
"X5433",550.7,18.1590909090909
"X5434",550.8,16.208
"X5435",550.9,17.3178294573643
"X5436",551,17.304
"X5437",551.1,15.616
"X5438",551.2,15.6015625
"X5439",551.3,15.7936507936508
"X5440",551.4,17.5094339622642
"X5441",551.5,26.2826086956522
"X5442",551.6,25.1111111111111
"X5443",551.7,27.4545454545455
"X5444",551.8,23.4444444444444
"X5445",551.9,24.875
"X5446",552,22.5365853658537
"X5447",552.1,26.9166666666667
"X5448",552.2,19.5777777777778
"X5449",552.3,25.0681818181818
"X5450",552.4,25.4
"X5451",552.5,27.9268292682927
"X5452",552.6,23.7894736842105
"X5453",552.7,27.6410256410256
"X5454",552.8,27.2702702702703
"X5455",552.9,23
"X5456",553,18.3488372093023
"X5457",553.1,19.6410256410256
"X5458",553.2,18.0512820512821
"X5459",553.3,24.7272727272727
"X5460",553.4,21.5128205128205
"X5461",553.5,20.0833333333333
"X5462",553.6,21.59375
"X5463",553.7,19.5405405405405
"X5464",553.8,18.6176470588235
"X5465",553.9,19.2162162162162
"X5466",554,14.8888888888889
"X5467",554.1,15.1081081081081
"X5468",554.2,14.7837837837838
"X5469",554.3,19.6756756756757
"X5470",554.4,13.3421052631579
"X5471",554.5,12.4047619047619
"X5472",554.6,10.9428571428571
"X5473",554.7,14.6764705882353
"X5474",554.8,10.6153846153846
"X5475",554.9,11.1388888888889
"X5476",555,11.1794871794872
"X5477",555.1,8.6
"X5478",555.2,8.56818181818182
"X5479",555.3,7.41860465116279
"X5480",555.4,7.46153846153846
"X5481",555.5,6.74418604651163
"X5482",555.6,7.05555555555556
"X5483",555.7,8.475
"X5484",555.8,8.28947368421053
"X5485",555.9,7.6
"X5486",556,6.20588235294118
"X5487",556.1,6.88888888888889
"X5488",556.2,5.5625
"X5489",556.3,5.6
"X5490",556.4,9.2
"X5491",556.5,6.21875
"X5492",556.6,5.09375
"X5493",556.7,6.78378378378378
"X5494",556.8,8.14285714285714
"X5495",556.9,6.28571428571429
"X5496",557,6.23684210526316
"X5497",557.1,5.70731707317073
"X5498",557.2,6.83720930232558
"X5499",557.3,6.57575757575758
"X5500",557.4,7.46875
"X5501",557.5,6.2
"X5502",557.6,6.68571428571429
"X5503",557.7,5.37837837837838
"X5504",557.8,5.57142857142857
"X5505",557.9,6.40540540540541
"X5506",558,8.17948717948718
"X5507",558.1,8.03030303030303
"X5508",558.2,7.34285714285714
"X5509",558.3,17.2121212121212
"X5510",558.4,7.90909090909091
"X5511",558.5,7.5
"X5512",558.6,7.73529411764706
"X5513",558.7,8.64102564102564
"X5514",558.8,7.28947368421053
"X5515",558.9,11.8684210526316
"X5516",559,10.0285714285714
"X5517",559.1,9.19512195121951
"X5518",559.2,10.6216216216216
"X5519",559.3,8.66666666666667
"X5520",559.4,9.24324324324324
"X5521",559.5,7.93181818181818
"X5522",559.6,9.55555555555556
"X5523",559.7,8.71428571428571
"X5524",559.8,9.31914893617021
"X5525",559.9,9.44444444444444
"X5526",560,10
"X5527",560.1,9
"X5528",560.2,7.61363636363636
"X5529",560.3,9.83333333333333
"X5530",560.4,8.40909090909091
"X5531",560.5,8.73170731707317
"X5532",560.6,6.26190476190476
"X5533",560.7,6.60975609756098
"X5534",560.8,6.38636363636364
"X5535",560.9,6.13636363636364
"X5536",561,5.75609756097561
"X5537",561.1,6.5
"X5538",561.2,11.0444444444444
"X5539",561.3,6.48837209302326
"X5540",561.4,6.61363636363636
"X5541",561.5,6.65034965034965
"X5542",561.6,6.78985507246377
"X5543",561.7,6.44202898550725
"X5544",561.8,6.10869565217391
"X5545",561.9,6.23913043478261
"X5546",562,6.59124087591241
"X5547",562.1,6.23134328358209
"X5548",562.2,5.66176470588235
"X5549",562.3,6.41129032258065
"X5550",562.4,6.392
"X5551",562.5,6.1
"X5552",562.6,6.3359375
"X5553",562.7,5.20967741935484
"X5554",562.8,5.9453125
"X5555",562.9,5.18939393939394
"X5556",563,5.67256637168142
"X5557",563.1,5.99193548387097
"X5558",563.2,6.29457364341085
"X5559",563.3,5.26016260162602
"X5560",563.4,6.56488549618321
"X5561",563.5,5.15748031496063
"X5562",563.6,5.22047244094488
"X5563",563.7,4.45238095238095
"X5564",563.8,4.35897435897436
"X5565",563.9,5.07017543859649
"X5566",564,4.57142857142857
"X5567",564.1,5.3015873015873
"X5568",564.2,4.82170542635659
"X5569",564.3,4.21186440677966
"X5570",564.4,5.67741935483871
"X5571",564.5,5.04065040650407
"X5572",564.6,4.21551724137931
"X5573",564.7,4.5609756097561
"X5574",564.8,5.14728682170543
"X5575",564.9,5.82442748091603
"X5576",565,5.12068965517241
"X5577",565.1,4.95121951219512
"X5578",565.2,4.79464285714286
"X5579",565.3,5.07142857142857
"X5580",565.4,5.06086956521739
"X5581",565.5,4.4296875
"X5582",565.6,5.39166666666667
"X5583",565.7,5.78333333333333
"X5584",565.8,5.44628099173554
"X5585",565.9,5.17213114754098
"X5586",566,5.14634146341463
"X5587",566.1,5.71794871794872
"X5588",566.2,5.6046511627907
"X5589",566.3,5.51145038167939
"X5590",566.4,5.00740740740741
"X5591",566.5,5.31451612903226
"X5592",566.6,6.21374045801527
"X5593",566.7,5.49253731343284
"X5594",566.8,5.54918032786885
"X5595",566.9,5.56488549618321
"X5596",567,6.088
"X5597",567.1,4.59349593495935
"X5598",567.2,5.671875
"X5599",567.3,5.552
"X5600",567.4,5.34351145038168
"X5601",567.5,4.96850393700787
"X5602",567.6,5.67692307692308
"X5603",567.7,5.65833333333333
"X5604",567.8,5.36153846153846
"X5605",567.9,5.48387096774194
"X5606",568,5.25210084033613
"X5607",568.1,5.96062992125984
"X5608",568.2,5.22222222222222
"X5609",568.3,6.84848484848485
"X5610",568.4,5.46153846153846
"X5611",568.5,5.48360655737705
"X5612",568.6,5.17322834645669
"X5613",568.7,4.896
"X5614",568.8,5.38888888888889
"X5615",568.9,5.55147058823529
"X5616",569,5.26495726495726
"X5617",569.1,5.96923076923077
"X5618",569.2,4.99242424242424
"X5619",569.3,5.832
"X5620",569.4,4.82962962962963
"X5621",569.5,4.82539682539683
"X5622",569.6,5.19512195121951
"X5623",569.7,5.392
"X5624",569.8,4.90625
"X5625",569.9,4.768
"X5626",570,5.44961240310078
"X5627",570.1,5.16
"X5628",570.2,6.26356589147287
"X5629",570.3,5.25196850393701
"X5630",570.4,4.70676691729323
"X5631",570.5,4.45967741935484
"X5632",570.6,5
"X5633",570.7,4.83606557377049
"X5634",570.8,5.62096774193548
"X5635",570.9,5.98387096774194
"X5636",571,5.5234375
"X5637",571.1,6.83333333333333
"X5638",571.2,5.5983606557377
"X5639",571.3,6.00813008130081
"X5640",571.4,6.19847328244275
"X5641",571.5,5.41481481481481
"X5642",571.6,6.11278195488722
"X5643",571.7,6.38582677165354
"X5644",571.8,5.77443609022556
"X5645",571.9,6.42307692307692
"X5646",572,7.25196850393701
"X5647",572.1,7.55555555555556
"X5648",572.2,6.83458646616541
"X5649",572.3,8.20740740740741
"X5650",572.4,7.22794117647059
"X5651",572.5,8.83941605839416
"X5652",572.6,7.42424242424242
"X5653",572.7,7.17021276595745
"X5654",572.8,8.06521739130435
"X5655",572.9,8.05147058823529
"X5656",573,8.00735294117647
"X5657",573.1,9.29770992366412
"X5658",573.2,9.01418439716312
"X5659",573.3,10.0522388059701
"X5660",573.4,9.14705882352941
"X5661",573.5,8.68965517241379
"X5662",573.6,8.01449275362319
"X5663",573.7,9.22627737226277
"X5664",573.8,10.6511627906977
"X5665",573.9,9.27407407407407
"X5666",574,9.62878787878788
"X5667",574.1,8.1294964028777
"X5668",574.2,8.84285714285714
"X5669",574.3,9.70921985815603
"X5670",574.4,10.0223880597015
"X5671",574.5,11.2233009708738
"X5672",574.6,11.1634615384615
"X5673",574.7,11.1919191919192
"X5674",574.8,9.52040816326531
"X5675",574.9,10.9901960784314
"X5676",575,10.4747474747475
"X5677",575.1,11.5533980582524
"X5678",575.2,11.8367346938776
"X5679",575.3,9.20792079207921
"X5680",575.4,11.8076923076923
"X5681",575.5,10.7821782178218
"X5682",575.6,10.3267326732673
"X5683",575.7,11.9029126213592
"X5684",575.8,11.980198019802
"X5685",575.9,10.9903846153846
"X5686",576,10.9126213592233
"X5687",576.1,9.99038461538461
"X5688",576.2,10.1538461538462
"X5689",576.3,9.53398058252427
"X5690",576.4,11.1862745098039
"X5691",576.5,12.1122448979592
"X5692",576.6,11.4
"X5693",576.7,11.5102040816327
"X5694",576.8,10.79
"X5695",576.9,12.959595959596
"X5696",577,13.28
"X5697",577.1,13.1782178217822
"X5698",577.2,13.0952380952381
"X5699",577.3,12.4433962264151
"X5700",577.4,11.5809523809524
"X5701",577.5,12.2019230769231
"X5702",577.6,10.0841121495327
"X5703",577.7,12.4117647058824
"X5704",577.8,11.8076923076923
"X5705",577.9,12.1553398058252
"X5706",578,10.5714285714286
"X5707",578.1,11.0291262135922
"X5708",578.2,12
"X5709",578.3,10.7307692307692
"X5710",578.4,10.5728155339806
"X5711",578.5,9.45098039215686
"X5712",578.6,10.7326732673267
"X5713",578.7,9.91176470588235
"X5714",578.8,8.41904761904762
"X5715",578.9,8.96153846153846
"X5716",579,9.52884615384615
"X5717",579.1,9.08571428571429
"X5718",579.2,8.73958333333333
"X5719",579.3,9.02083333333333
"X5720",579.4,8.95833333333333
"X5721",579.5,7.8019801980198
"X5722",579.6,8.45544554455446
"X5723",579.7,8.64583333333333
"X5724",579.8,8.05940594059406
"X5725",579.9,7.64356435643564
"X5726",580,8.35555555555556
"X5727",580.1,9.30208333333333
"X5728",580.2,8.23157894736842
"X5729",580.3,8.41414141414141
"X5730",580.4,7.7029702970297
"X5731",580.5,7.4375
"X5732",580.6,7.18279569892473
"X5733",580.7,8.14285714285714
"X5734",580.8,7.77777777777778
"X5735",580.9,7.60824742268041
"X5736",581,6.84536082474227
"X5737",581.1,7.11458333333333
"X5738",581.2,6.85567010309278
"X5739",581.3,6.60215053763441
"X5740",581.4,7.34065934065934
"X5741",581.5,7.47959183673469
"X5742",581.6,8.24742268041237
"X5743",581.7,6.49473684210526
"X5744",581.8,6.78260869565217
"X5745",581.9,7.06382978723404
"X5746",582,8.03448275862069
"X5747",582.1,8.2680412371134
"X5748",582.2,7.89247311827957
"X5749",582.3,8.55913978494624
"X5750",582.4,7
"X5751",582.5,7.02222222222222
"X5752",582.6,7.73684210526316
"X5753",582.7,7.21875
"X5754",582.8,7.59782608695652
"X5755",582.9,8.01075268817204
"X5756",583,6.47311827956989
"X5757",583.1,6.51041666666667
"X5758",583.2,6.93478260869565
"X5759",583.3,6.05376344086022
"X5760",583.4,6.13829787234043
"X5761",583.5,6.76086956521739
"X5762",583.6,7.33333333333333
"X5763",583.7,7.73958333333333
"X5764",583.8,6.4468085106383
"X5765",583.9,7.42222222222222
"X5766",584,6.97849462365591
"X5767",584.1,6.89655172413793
"X5768",584.2,6.47422680412371
"X5769",584.3,6.94252873563218
"X5770",584.4,7.53846153846154
"X5771",584.5,5.56666666666667
"X5772",584.6,6.48235294117647
"X5773",584.7,6.28089887640449
"X5774",584.8,5.39325842696629
"X5775",584.9,6.64583333333333
"X5776",585,8
"X5777",585.1,7.84042553191489
"X5778",585.2,7.06521739130435
"X5779",585.3,7.5
"X5780",585.4,7.14130434782609
"X5781",585.5,9.1578947368421
"X5782",585.6,6.72916666666667
"X5783",585.7,8.08139534883721
"X5784",585.8,5.75
"X5785",585.9,6.94845360824742
"X5786",586,6.57291666666667
"X5787",586.1,6.38297872340426
"X5788",586.2,6.95555555555556
"X5789",586.3,5.81052631578947
"X5790",586.4,7.2967032967033
"X5791",586.5,8.78494623655914
"X5792",586.6,8.13978494623656
"X5793",586.7,7.40659340659341
"X5794",586.8,7.19540229885058
"X5795",586.9,7.89010989010989
"X5796",587,9.1046511627907
"X5797",587.1,7.12765957446809
"X5798",587.2,8.0531914893617
"X5799",587.3,9.69148936170213
"X5800",587.4,8.82474226804124
"X5801",587.5,8.7
"X5802",587.6,7.54838709677419
"X5803",587.7,7.37362637362637
"X5804",587.8,7.56818181818182
"X5805",587.9,7.9468085106383
"X5806",588,8.02150537634409
"X5807",588.1,6.8021978021978
"X5808",588.2,7.02083333333333
"X5809",588.3,6.58947368421053
"X5810",588.4,8.10975609756098
"X5811",588.5,6.49438202247191
"X5812",588.6,7.63736263736264
"X5813",588.7,8.8876404494382
"X5814",588.8,6.24468085106383
"X5815",588.9,6.95744680851064
"X5816",589,6.45882352941176
"X5817",589.1,6.80898876404494
"X5818",589.2,6.51086956521739
"X5819",589.3,6.71134020618557
"X5820",589.4,7.23076923076923
"X5821",589.5,6.03333333333333
"X5822",589.6,6.92222222222222
"X5823",589.7,9.23863636363636
"X5824",589.8,10.1882352941176
"X5825",589.9,8.91566265060241
"X5826",590,7.80952380952381
"X5827",590.1,8.56470588235294
"X5828",590.2,10.1704545454545
"X5829",590.3,7.50588235294118
"X5830",590.4,8.10227272727273
"X5831",590.5,8.7625
"X5832",590.6,9.93103448275862
"X5833",590.7,8.30769230769231
"X5834",590.8,11.6309523809524
"X5835",590.9,10.7977528089888
"X5836",591,9.03703703703704
"X5837",591.1,9.54545454545454
"X5838",591.2,9.81111111111111
"X5839",591.3,10.0357142857143
"X5840",591.4,9.43181818181818
"X5841",591.5,12.2235294117647
"X5842",591.6,11.551724137931
"X5843",591.7,10.7093023255814
"X5844",591.8,11.0229885057471
"X5845",591.9,9.56818181818182
"X5846",592,9.9873417721519
"X5847",592.1,10.289156626506
"X5848",592.2,11.7692307692308
"X5849",592.3,10.2584269662921
"X5850",592.4,9.75862068965517
"X5851",592.5,11.5232558139535
"X5852",592.6,11.0116279069767
"X5853",592.7,11.0602409638554
"X5854",592.8,9.12087912087912
"X5855",592.9,11.9382716049383
"X5856",593,10.3369565217391
"X5857",593.1,11.0681818181818
"X5858",593.2,10.6842105263158
"X5859",593.3,10.4421052631579
"X5860",593.4,11.9789473684211
"X5861",593.5,13.6860465116279
"X5862",593.6,11.2903225806452
"X5863",593.7,12.360824742268
"X5864",593.8,14.6019417475728
"X5865",593.9,15.5660377358491
"X5866",594,16.8252427184466
"X5867",594.1,17.4672897196262
"X5868",594.2,16.5849056603774
"X5869",594.3,18.0841121495327
"X5870",594.4,18.2788461538462
"X5871",594.5,19.4433962264151
"X5872",594.6,19.018691588785
"X5873",594.7,17.8598130841122
"X5874",594.8,17.1495327102804
"X5875",594.9,16.5420560747664
"X5876",595,15.6728971962617
"X5877",595.1,17.5233644859813
"X5878",595.2,18.1495327102804
"X5879",595.3,17.8584905660377
"X5880",595.4,17.4622641509434
"X5881",595.5,17.5327102803738
"X5882",595.6,16.4579439252336
"X5883",595.7,17.4285714285714
"X5884",595.8,16.2897196261682
"X5885",595.9,15.7830188679245
"X5886",596,17.8018867924528
"X5887",596.1,18.9433962264151
"X5888",596.2,18.8666666666667
"X5889",596.3,15.6538461538462
"X5890",596.4,17.1826923076923
"X5891",596.5,13.4299065420561
"X5892",596.6,15.3009708737864
"X5893",596.7,15.8952380952381
"X5894",596.8,13.9423076923077
"X5895",596.9,14.3714285714286
"X5896",597,16.6633663366337
"X5897",597.1,16.7184466019417
"X5898",597.2,16.9903846153846
"X5899",597.3,14.3300970873786
"X5900",597.4,13.1752577319588
"X5901",597.5,11.8510638297872
"X5902",597.6,13.7551020408163
"X5903",597.7,12.968085106383
"X5904",597.8,12.5102040816327
"X5905",597.9,13.5353535353535
"X5906",598,14.8834951456311
"X5907",598.1,17.4948453608247
"X5908",598.2,12.7058823529412
"X5909",598.3,15.6893203883495
"X5910",598.4,15.4368932038835
"X5911",598.5,17.03125
"X5912",598.6,12.7211538461538
"X5913",598.7,13.156862745098
"X5914",598.8,14.8775510204082
"X5915",598.9,13.1515151515152
"X5916",599,15.7575757575758
"X5917",599.1,19.2980769230769
"X5918",599.2,15.0384615384615
"X5919",599.3,18.6666666666667
"X5920",599.4,16.747572815534
"X5921",599.5,20.3084112149533
"X5922",599.6,20.122641509434
"X5923",599.7,17.9158878504673
"X5924",599.8,18.8504672897196
"X5925",599.9,19.0849056603774
"X5926",600,18.5046728971963
"X5927",600.1,17.4766355140187
"X5928",600.2,19.2056074766355
"X5929",600.3,17.5794392523364
"X5930",600.4,19.2897196261682
"X5931",600.5,19.6792452830189
"X5932",600.6,18.7009345794393
"X5933",600.7,17.6635514018692
"X5934",600.8,17.0373831775701
"X5935",600.9,18.4579439252336
"X5936",601,18.3364485981308
"X5937",601.1,17.0747663551402
"X5938",601.2,16.7570093457944
"X5939",601.3,17.1308411214953
"X5940",601.4,16.7289719626168
"X5941",601.5,19.5420560747664
"X5942",601.6,18.9626168224299
"X5943",601.7,16.0654205607477
"X5944",601.8,18.4392523364486
"X5945",601.9,17.9150943396226
"X5946",602,17.3644859813084
"X5947",602.1,16.2616822429907
"X5948",602.2,17.6822429906542
"X5949",602.3,17.122641509434
"X5950",602.4,17.8317757009346
"X5951",602.5,16.9245283018868
"X5952",602.6,17.7102803738318
"X5953",602.7,16.7383177570093
"X5954",602.8,17.7943925233645
"X5955",602.9,18.5794392523364
"X5956",603,15.9065420560748
"X5957",603.1,20.311320754717
"X5958",603.2,18.3084112149533
"X5959",603.3,17.2056074766355
"X5960",603.4,19.1792452830189
"X5961",603.5,18.9252336448598
"X5962",603.6,18.588785046729
"X5963",603.7,16.7570093457944
"X5964",603.8,18.1121495327103
"X5965",603.9,16.8317757009346
"X5966",604,17.1792452830189
"X5967",604.1,18.4299065420561
"X5968",604.2,17.4953271028037
"X5969",604.3,16.1603773584906
"X5970",604.4,16.9622641509434
"X5971",604.5,17.018691588785
"X5972",604.6,17.6415094339623
"X5973",604.7,17.6448598130841
"X5974",604.8,17.6168224299065
"X5975",604.9,19.7383177570093
"X5976",605,17.0934579439252
"X5977",605.1,16.5420560747664
"X5978",605.2,17.6448598130841
"X5979",605.3,17.0467289719626
"X5980",605.4,16.6542056074766
"X5981",605.5,16.6542056074766
"X5982",605.6,17.0471698113208
"X5983",605.7,17.2616822429907
"X5984",605.8,17.3551401869159
"X5985",605.9,16.4285714285714
"X5986",606,17.8396226415094
"X5987",606.1,17.6037735849057
"X5988",606.2,18.5673076923077
"X5989",606.3,17.6730769230769
"X5990",606.4,18.8823529411765
"X5991",606.5,17.7378640776699
"X5992",606.6,17.447619047619
"X5993",606.7,16.6826923076923
"X5994",606.8,16.6380952380952
"X5995",606.9,17.9065420560748
"X5996",607,16.9065420560748
"X5997",607.1,17.1495327102804
"X5998",607.2,17.1214953271028
"X5999",607.3,18.9904761904762
"X6000",607.4,17.7570093457944
"X6001",607.5,17.2897196261682
"X6002",607.6,17.4205607476636
"X6003",607.7,16.4672897196262
"X6004",607.8,18.0373831775701
"X6005",607.9,16.981308411215
"X6006",608,18.5566037735849
"X6007",608.1,17.803738317757
"X6008",608.2,16.8878504672897
"X6009",608.3,16.588785046729
"X6010",608.4,16.4245283018868
"X6011",608.5,17.3962264150943
"X6012",608.6,17.0841121495327
"X6013",608.7,15.6857142857143
"X6014",608.8,16.688679245283
"X6015",608.9,17.3018867924528
"X6016",609,15.6923076923077
"X6017",609.1,15.5588235294118
"X6018",609.2,16.4851485148515
"X6019",609.3,14.7052631578947
"X6020",609.4,17.0208333333333
"X6021",609.5,15.2929292929293
"X6022",609.6,13.8854166666667
"X6023",609.7,12.7524752475248
"X6024",609.8,11.7525773195876
"X6025",609.9,14.5
"X6026",610,12.0315789473684
"X6027",610.1,10.685393258427
"X6028",610.2,10.5909090909091
"X6029",610.3,10.5789473684211
"X6030",610.4,8.48351648351648
"X6031",610.5,8.22988505747126
"X6032",610.6,7.92682926829268
"X6033",610.7,7.39240506329114
"X6034",610.8,7.95714285714286
"X6035",610.9,6.71428571428571
"X6036",611,6.21518987341772
"X6037",611.1,5.49397590361446
"X6038",611.2,4.61038961038961
"X6039",611.3,4.66233766233766
"X6040",611.4,4.56
"X6041",611.5,4.82558139534884
"X6042",611.6,4.52
"X6043",611.7,4.06493506493506
"X6044",611.8,3.61643835616438
"X6045",611.9,4.03896103896104
"X6046",612,5.74157303370786
"X6047",612.1,5.16666666666667
"X6048",612.2,4.80952380952381
"X6049",612.3,5.26923076923077
"X6050",612.4,5
"X6051",612.5,4.68055555555556
"X6052",612.6,4.7093023255814
"X6053",612.7,6.05194805194805
"X6054",612.8,5.5125
"X6055",612.9,4.88461538461539
"X6056",613,4.91666666666667
"X6057",613.1,6.07407407407407
"X6058",613.2,4.69736842105263
"X6059",613.3,4.47435897435897
"X6060",613.4,5.27710843373494
"X6061",613.5,5.625
"X6062",613.6,4.58227848101266
"X6063",613.7,5.01428571428571
"X6064",613.8,4.51282051282051
"X6065",613.9,3.93670886075949
"X6066",614,4.43055555555556
"X6067",614.1,4.35802469135802
"X6068",614.2,4.27848101265823
"X6069",614.3,5.03947368421053
"X6070",614.4,4.47674418604651
"X6071",614.5,4.13924050632911
"X6072",614.6,6.02564102564103
"X6073",614.7,5.25352112676056
"X6074",614.8,5.1
"X6075",614.9,5.59523809523809
"X6076",615,5.16049382716049
"X6077",615.1,4.65822784810127
"X6078",615.2,5.39189189189189
"X6079",615.3,4.40789473684211
"X6080",615.4,4.5679012345679
"X6081",615.5,4.65555555555556
"X6082",615.6,4.9
"X6083",615.7,4.63513513513514
"X6084",615.8,5.0253164556962
"X6085",615.9,4.5974025974026
"X6086",616,5
"X6087",616.1,3.98823529411765
"X6088",616.2,5.14102564102564
"X6089",616.3,4.67567567567568
"X6090",616.4,4.93827160493827
"X6091",616.5,4.79452054794521
"X6092",616.6,4.27142857142857
"X6093",616.7,4.78048780487805
"X6094",616.8,5.90123456790123
"X6095",616.9,4.46575342465753
"X6096",617,4.44578313253012
"X6097",617.1,4.21951219512195
"X6098",617.2,4.62025316455696
"X6099",617.3,4.23943661971831
"X6100",617.4,4.35443037974684
"X6101",617.5,4.35897435897436
"X6102",617.6,3.91891891891892
"X6103",617.7,5.07042253521127
"X6104",617.8,3.96153846153846
"X6105",617.9,4.26027397260274
"X6106",618,4.32876712328767
"X6107",618.1,4.20547945205479
"X6108",618.2,4.58571428571429
"X6109",618.3,4.921875
"X6110",618.4,3.84285714285714
"X6111",618.5,5.87142857142857
"X6112",618.6,4.41428571428571
"X6113",618.7,4.66666666666667
"X6114",618.8,5.50724637681159
"X6115",618.9,4.53333333333333
"X6116",619,6.53333333333333
"X6117",619.1,5.21518987341772
"X6118",619.2,5.91358024691358
"X6119",619.3,5.31707317073171
"X6120",619.4,4.87951807228916
"X6121",619.5,5.5
"X6122",619.6,4.45454545454545
"X6123",619.7,5.85542168674699
"X6124",619.8,5
"X6125",619.9,5.74025974025974
"X6126",620,5.8625
"X6127",620.1,5.60294117647059
"X6128",620.2,5.34146341463415
"X6129",620.3,5.94736842105263
"X6130",620.4,5.36904761904762
"X6131",620.5,5.0375
"X6132",620.6,4.72151898734177
"X6133",620.7,4.90789473684211
"X6134",620.8,4.92941176470588
"X6135",620.9,6.60759493670886
"X6136",621,5.80681818181818
"X6137",621.1,5.70967741935484
"X6138",621.2,6.02298850574713
"X6139",621.3,6.1046511627907
"X6140",621.4,5.52380952380952
"X6141",621.5,6.02325581395349
"X6142",621.6,6.25
"X6143",621.7,6.05063291139241
"X6144",621.8,6.98863636363636
"X6145",621.9,7.08988764044944
"X6146",622,7.88172043010753
"X6147",622.1,7.81372549019608
"X6148",622.2,9.65217391304348
"X6149",622.3,9.79591836734694
"X6150",622.4,9.49411764705882
"X6151",622.5,9.12244897959184
"X6152",622.6,10.5408163265306
"X6153",622.7,9.11764705882353
"X6154",622.8,10.9897959183673
"X6155",622.9,10.5979381443299
"X6156",623,9.66336633663366
"X6157",623.1,10.8571428571429
"X6158",623.2,11.72
"X6159",623.3,9.04123711340206
"X6160",623.4,8.70408163265306
"X6161",623.5,10.4105263157895
"X6162",623.6,11.5408163265306
"X6163",623.7,10.5242718446602
"X6164",623.8,9.6039603960396
"X6165",623.9,9.8
"X6166",624,10.6767676767677
"X6167",624.1,9.96039603960396
"X6168",624.2,11.2604166666667
"X6169",624.3,9.95959595959596
"X6170",624.4,10.1368421052632
"X6171",624.5,9.25
"X6172",624.6,11.9795918367347
"X6173",624.7,8.24742268041237
"X6174",624.8,7.3804347826087
"X6175",624.9,6.43010752688172
"X6176",625,6.32967032967033
"X6177",625.1,6.95918367346939
"X6178",625.2,7.52688172043011
"X6179",625.3,5.90322580645161
"X6180",625.4,6.65979381443299
"X6181",625.5,8.6701030927835
"X6182",625.6,6.45833333333333
"X6183",625.7,6.65909090909091
"X6184",625.8,6.92857142857143
"X6185",625.9,6.29787234042553
"X6186",626,6.07216494845361
"X6187",626.1,7.11494252873563
"X6188",626.2,6.375
"X6189",626.3,6.20652173913043
"X6190",626.4,6.46067415730337
"X6191",626.5,6.9468085106383
"X6192",626.6,5.92631578947368
"X6193",626.7,6.21052631578947
"X6194",626.8,5.8936170212766
"X6195",626.9,7.10752688172043
"X6196",627,6.76595744680851
"X6197",627.1,6.05376344086022
"X6198",627.2,6.3695652173913
"X6199",627.3,5.71717171717172
"X6200",627.4,5.4875
"X6201",627.5,6.07142857142857
"X6202",627.6,5.02222222222222
"X6203",627.7,4.91666666666667
"X6204",627.8,4.75280898876404
"X6205",627.9,5.02173913043478
"X6206",628,7.22222222222222
"X6207",628.1,5.59782608695652
"X6208",628.2,5.89411764705882
"X6209",628.3,5.64367816091954
"X6210",628.4,6.18181818181818
"X6211",628.5,5.79545454545455
"X6212",628.6,5.38297872340426
"X6213",628.7,6.57731958762887
"X6214",628.8,6.63333333333333
"X6215",628.9,7.07216494845361
"X6216",629,8.01075268817204
"X6217",629.1,7.6063829787234
"X6218",629.2,9.09473684210526
