Measured Depth,Gamma-Ray log,helper
869.8992,15.34046,4
870.0515,14.31717,4
870.204,14.28205,4
870.3563,14.8336,4
870.5088,15.3817,4
870.6611,15.79335,4
870.8136,16.0602,4
870.9659,16.24578,4
871.1184,16.14338,4
871.2708,15.85508,4
871.4232,15.20749,4
871.5756,14.63226,4
871.7279,14.24642,4
871.8804,13.61157,4
872.0327,12.88357,4
872.1852,13.89678,4
872.3375,14.79517,4
872.49,15.46471,4
872.6423,16.10331,4
872.7948,15.23714,4
872.9471,14.38525,4
873.0996,14.93072,4
873.252,14.79092,4
873.4044,14.75355,4
873.5568,15.03778,4
873.7091,15.15938,4
873.8616,14.64214,4
874.0139,14.1778,4
874.1664,14.69646,4
874.3187,14.25103,4
874.4712,13.62707,4
874.6235,12.93632,4
874.776,12.66732,4
874.9283,12.31087,4
875.0808,12.20458,4
875.2332,12.22583,4
875.3856,12.27573,4
875.538,12.37754,4
875.6903,12.38278,4
875.8428,11.92085,4
875.9951,11.73088,4
876.1476,11.68365,4
876.2999,11.64324,4
876.4524,11.56343,4
876.6047,11.63472,4
876.7572,11.66934,4
876.9095,12.05255,4
877.062,12.89797,4
877.2144,13.61132,4
877.3668,14.12312,4
877.5192,14.33734,4
877.6715,14.19177,4
877.824,14.09052,4
877.9763,13.97208,4
878.1288,14.09725,4
878.2811,13.90018,4
878.4336,13.27702,4
878.5859,13.12602,4
878.7384,13.609,4
878.8907,14.71766,4
879.0432,14.3707,4
879.1956,14.12389,4
879.348,15.1382,4
879.5004,15.82908,4
879.6527,15.63573,4
879.8052,14.79903,4
879.9575,15.10245,4
880.11,15.91213,4
880.2623,15.87861,4
880.4148,15.58064,4
880.5671,15.74585,4
880.7196,16.39502,4
880.8719,16.61147,4
881.0244,16.8188,4
881.1768,17.33496,4
881.3292,17.5977,4
881.4816,17.3656,4
881.6339,17.18869,4
881.7864,16.96513,4
881.9387,17.41513,4
882.0912,18.32166,4
882.2435,18.69623,4
882.396,18.18643,4
882.5483,18.01762,4
882.7008,18.03151,4
882.8531,17.86281,4
883.0056,17.45198,4
883.158,17.00052,4
883.3104,17.70731,4
883.4628,18.65856,4
883.6151,19.67122,4
883.7676,19.98323,4
883.9199,19.58166,4
884.0724,18.30404,4
884.2247,17.71001,4
884.3772,19.05412,4
884.5295,20.93365,4
884.682,22.84526,4
884.8344,25.22831,4
884.9868,26.6899,4
885.1392,25.61086,4
885.2915,24.5238,4
885.444,23.44512,4
885.5963,22.2127,4
885.7488,20.38067,4
885.9011,18.4242,4
886.0536,18.20882,4
886.2059,17.82333,4
886.3584,17.1555,4
886.5107,16.25801,4
886.6632,15.89333,4
886.8156,15.64266,4
886.968,15.71369,4
887.1204,15.49699,4
887.2727,14.30279,4
887.4252,13.03594,4
887.5775,12.09859,4
887.73,11.51979,4
887.8823,11.1157,4
888.0348,10.73973,4
888.1871,10.78789,4
888.3396,10.91275,4
888.4919,11.15031,4
888.6444,11.77671,4
888.7968,12.4815,4
888.9492,13.01761,4
889.1016,13.27034,4
889.2539,13.57894,4
889.4064,13.97254,4
889.5587,14.47718,4
889.7112,15.06174,4
889.8635,16.021,4
890.016,16.98058,4
890.1683,17.86335,4
890.3208,17.96103,4
890.4731,18.06915,4
890.6256,17.92959,4
890.778,17.88443,4
890.9304,19.03402,4
891.0828,19.21464,4
891.2351,18.5774,4
891.3876,19.28906,4
891.5399,20.19045,4
891.6924,20.40184,4
891.8447,19.89317,4
891.9972,20.13427,4
892.1495,20.00463,4
892.302,19.29826,4
892.4543,18.49415,4
892.6068,18.47372,4
892.7592,18.46733,4
892.9116,18.12202,4
893.064,17.64394,4
893.2163,17.32658,4
893.3688,16.76112,4
893.5211,16.30983,4
893.6736,15.62734,4
893.8259,15.27984,4
893.9784,15.08745,4
894.1307,15.70268,4
894.2832,16.47733,4
894.4355,16.42973,4
894.588,16.05898,4
894.7404,15.71757,4
894.8928,15.58224,4
895.0452,16.43174,4
895.1975,17.38874,4
895.35,18.19732,4
895.5023,19.79831,4
895.6548,22.23992,4
895.8071,22.7613,4
895.9596,23.05632,4
896.1119,22.74894,4
896.2644,21.6062,4
896.4167,20.69552,4
896.5692,19.78033,4
896.7216,20.16955,4
896.874,21.2779,4
897.0264,21.07251,4
897.1787,20.49129,4
897.3312,20.14802,4
897.4835,20.06923,4
897.636,19.94675,4
897.7883,20.13978,4
897.9408,20.645,4
898.0931,21.66626,4
898.2456,23.24054,4
898.3979,24.25314,4
898.5504,25.11649,4
898.7028,25.17589,4
898.8552,25.39399,4
899.0076,24.90286,4
899.1599,25.03724,4
899.3124,25.90599,4
899.4647,26.82975,4
899.6172,27.52007,4
899.7695,27.59889,4
899.922,26.86739,4
900.0743,24.16214,4
900.2268,23.62194,4
900.3792,24.11096,4
900.5316,24.83362,4
900.684,24.5037,4
900.8364,24.10926,4
900.9888,23.90996,4
901.1411,24.23558,4
901.2936,24.76476,4
901.4459,25.24512,4
901.5984,25.35555,4
901.7507,24.92015,4
901.9032,24.00808,4
902.0555,24.21562,4
902.208,24.25407,4
902.3604,23.98745,4
902.5128,23.73177,4
902.6652,23.95532,4
902.8175,24.51035,4
902.97,25.8933,4
903.1223,26.24722,4
903.2748,26.5316,4
903.4271,27.1482,4
903.5796,27.2417,4
903.7319,27.20562,4
903.8844,27.42562,4
904.0367,27.76636,4
904.1892,27.56741,4
904.3416,26.87794,4
904.494,27.03267,4
904.6464,27.97849,4
904.7987,28.99224,4
904.9512,29.0887,4
905.1035,27.50403,4
905.256,26.15694,4
905.4083,24.93935,4
905.5608,24.1388,4
905.7131,23.32646,4
905.8656,22.4342,4
906.0179,21.98174,4
906.1704,21.90069,4
906.3228,21.18194,4
906.4752,20.89936,4
906.6276,20.67928,4
906.7799,21.21085,4
906.9324,23.36826,4
907.0847,23.68838,4
907.2372,23.51939,4
907.3895,23.09083,4
907.542,22.79171,4
907.6943,22.58529,4
907.8468,22.47625,4
907.9991,21.97511,4
908.1516,21.49029,4
908.304,20.76018,4
908.4564,19.93489,4
908.6088,19.69833,4
908.7611,19.52623,4
908.9136,18.42466,4
909.0659,17.84783,4
909.2184,17.82325,4
909.3707,17.87675,4
909.5232,18.22694,4
909.6755,18.26645,4
909.828,17.99012,4
909.9803,17.866,4
910.1328,18.48679,4
910.2852,18.57443,4
910.4376,18.25879,4
910.59,18.42471,4
910.7423,18.93554,4
910.8948,19.06356,4
911.0471,19.05834,4
911.1996,18.6035,4
911.3519,18.48933,4
911.5044,18.50407,4
911.6567,18.71866,4
911.8092,18.54094,4
911.9615,17.8111,4
912.114,17.68421,4
912.2664,18.29399,4
912.4188,18.67257,4
912.5712,19.41598,4
912.7235,20.71657,4
912.876,21.79119,4
913.0283,22.59298,4
913.1808,22.16352,4
913.3331,21.35078,4
913.4856,21.87045,4
913.6379,22.91583,4
913.7904,22.73332,4
913.9427,21.61308,4
914.0952,21.34985,4
914.2476,21.86056,4
914.4,22.28265,4
914.5524,21.85425,4
914.7047,21.53905,4
914.8572,21.60363,4
915.0095,21.62783,4
915.162,23.08467,4
915.3143,25.37594,4
915.4668,26.76926,4
915.6191,25.72364,4
915.7716,24.16652,4
915.924,22.95639,4
916.0764,22.32033,4
916.2288,22.13742,4
916.3812,21.32156,4
916.5336,20.10839,4
916.6859,19.69189,4
916.8384,20.35245,4
916.9907,20.53507,4
917.1432,20.4422,4
917.2955,20.67887,4
917.448,21.75646,4
917.6003,21.4923,4
917.7528,20.65415,4
917.9052,20.40609,4
918.0576,19.68184,4
918.21,18.69115,4
918.3623,18.10795,4
918.5148,17.61121,4
918.6671,16.94595,4
918.8196,17.60287,4
918.9719,17.34392,4
919.1244,16.01947,4
919.2767,14.44358,4
919.4292,13.56052,4
919.5815,12.92718,4
919.734,13.45592,4
919.8864,14.40251,4
920.0388,14.82882,4
920.1912,14.9413,4
920.3435,15.76612,4
920.496,16.46067,4
920.6483,17.52822,4
920.8008,17.96865,4
920.9531,18.71158,4
921.1056,18.89287,4
921.2579,18.8048,4
921.4104,18.29714,4
921.5627,17.389,4
921.7152,17.83537,4
921.8676,16.36739,4
922.02,15.46505,4
922.1724,15.58846,4
922.3247,16.33998,4
922.4772,17.17908,4
922.6295,17.50367,4
922.782,17.85733,4
922.9343,18.11218,4
923.0868,18.28118,4
923.2391,18.13853,4
923.3916,18.04641,4
923.5439,18.06666,4
923.6964,18.29733,4
923.8488,18.64193,4
924.0012,19.08292,4
924.1536,19.85142,4
924.3059,21.22084,4
924.4584,22.79087,4
924.6107,23.77058,4
924.7632,23.74171,4
924.9155,22.25161,4
925.068,18.01528,4
925.2203,16.60331,4
925.3728,15.68665,4
925.5251,15.46211,4
925.6776,15.59164,4
925.83,16.39849,4
925.9824,17.43161,4
926.1348,17.68912,4
926.2871,17.51183,4
926.4396,16.89231,4
926.5919,16.23757,4
926.7444,16.21632,4
926.8967,16.47663,4
927.0492,16.60773,4
927.2015,16.31585,4
927.354,15.78454,4
927.5063,15.22534,4
927.6588,14.99289,4
927.8112,15.47136,4
927.9636,17.45931,4
928.116,19.06924,4
928.2683,20.89217,4
928.4208,22.64277,4
928.5731,22.39671,4
928.7256,22.14482,4
928.8779,21.57061,4
929.0304,19.32432,4
929.1827,17.49666,4
929.3352,16.5652,4
929.4875,15.32803,4
929.64,14.0889,4
929.7924,14.17336,4
929.9448,14.79522,4
930.0972,15.62439,4
930.2495,15.63908,4
930.402,15.10591,4
930.5543,12.99081,4
930.7068,13.44491,4
930.8591,14.17213,4
931.0116,14.51767,4
931.1639,14.90471,4
931.3164,15.96401,4
931.4688,16.11692,4
931.6212,15.89571,4
931.7736,15.88655,4
931.926,15.54014,4
932.0784,15.04552,4
932.2307,14.71571,4
932.3832,13.88692,4
932.5355,12.50639,4
932.688,11.81947,4
932.8403,11.82562,4
932.9928,11.75496,4
933.1451,11.53621,4
933.2976,11.57592,4
933.45,11.64609,4
933.6024,11.59676,4
933.7548,11.77313,4
933.9071,12.35917,4
934.0596,13.301,4
934.2119,14.28942,4
934.3644,15.62102,4
934.5167,16.58757,4
934.6692,16.73621,4
934.8215,17.86755,4
934.974,19.29134,4
935.1263,19.54002,4
935.2788,18.86102,4
935.4312,17.30563,4
935.5836,15.46539,4
935.736,13.67339,4
935.8883,11.34397,4
936.0408,10.08809,4
936.1931,9.689211,4
936.3456,9.546898,4
936.4979,9.495798,4
936.6504,10.03271,4
936.8027,10.71363,4
936.9552,11.47055,4
937.1075,12.29519,4
937.26,13.7667,4
937.4124,15.36808,4
937.5648,16.63589,4
937.7172,17.21517,4
937.8695,17.00509,4
938.022,15.72482,4
938.1743,14.1259,4
938.3268,14.02567,4
938.4791,14.09362,4
938.6316,13.17505,4
938.7839,12.10733,4
938.9364,11.79923,4
939.0887,11.48679,4
939.2412,11.12532,4
939.3936,10.8991,4
939.546,10.87934,4
939.6984,11.55881,4
939.8507,12.45058,4
940.0032,12.85806,4
940.1555,12.94146,4
940.308,13.30685,4
940.4603,13.28809,4
940.6128,13.37976,4
940.7651,13.63494,4
940.9176,13.54982,4
941.0699,13.54529,4
941.2224,13.48552,4
941.3748,13.35492,4
941.5272,13.39583,4
941.6796,13.58396,4
941.8319,13.96741,4
941.9844,14.39623,4
942.1367,15.13074,4
942.2892,15.89518,4
942.4415,17.01577,4
942.594,18.65493,4
942.7463,21.22274,4
942.8988,23.35043,4
943.0511,24.80742,4
943.2036,24.18156,4
943.356,23.2916,4
943.5084,19.75188,4
943.6608,16.8105,4
943.8131,14.94484,4
943.9656,13.73204,4
944.1179,13.99329,4
944.2704,14.48131,4
944.4227,15.14046,4
944.5752,15.20259,4
944.7275,14.67978,4
944.88,14.78971,4
945.0323,15.249,4
945.1848,16.44377,4
945.3372,17.55092,4
945.4896,18.23582,4
945.642,18.47045,4
945.7943,18.57283,4
945.9468,18.39911,4
946.0991,18.17247,4
946.2516,18.37498,4
946.4039,18.74594,4
946.5564,19.24447,4
946.7087,19.85848,4
946.8612,19.66724,4
947.0135,19.76834,4
947.166,20.43941,4
947.3184,21.62617,4
947.4708,22.85473,4
947.6232,23.83281,4
947.7755,25.22186,4
947.928,27.11689,4
948.0803,28.08427,4
948.2328,26.59724,4
948.3851,25.81737,4
948.5376,24.44329,4
948.6899,22.54189,4
948.8424,20.73006,4
948.9948,18.83805,4
949.1472,18.23174,4
949.2996,18.75395,4
949.452,19.76138,4
949.6044,19.92141,4
949.7567,19.83025,4
949.9092,19.35876,4
950.0615,18.44515,4
950.214,18.13964,4
950.3663,17.20825,4
950.5188,16.07999,4
950.6711,15.17327,4
950.8236,14.7996,4
950.976,14.95416,4
951.1284,15.64198,4
951.2808,16.32635,4
951.4331,16.79723,4
951.5856,17.60613,4
951.7379,18.75466,4
951.8904,21.31384,4
952.0427,23.74973,4
952.1952,26.9576,4
952.3475,30.10945,4
952.5,30.02436,4
952.6523,29.48196,4
952.8048,27.31592,4
952.9572,23.56925,4
953.1096,21.92179,4
953.262,20.98408,4
953.4143,18.33133,4
953.5668,16.07559,4
953.7191,15.47117,4
953.8716,15.97308,4
954.0239,16.35302,4
954.1764,16.79855,4
954.3287,17.05899,4
954.4812,17.10682,4
954.6335,17.66426,4
954.786,18.89098,4
954.9384,18.53797,4
955.0908,17.67075,4
955.2432,17.36097,4
955.3955,17.73734,4
955.548,18.20586,4
955.7003,18.45514,4
955.8528,18.32285,4
956.0051,19.2493,4
956.1576,20.63136,4
956.3099,22.71888,4
956.4624,24.21983,4
956.6147,25.32045,4
956.7672,27.37859,4
956.9196,28.39453,4
957.072,28.38198,4
957.2244,27.1748,4
957.3767,24.10563,4
957.5292,22.03506,4
957.6815,19.68213,4
957.834,18.03038,4
957.9863,16.22586,4
958.1388,16.31411,4
958.2911,16.96702,4
958.4436,17.47878,4
958.5959,17.55106,4
958.7484,17.52891,4
958.9008,18.01997,4
959.0532,18.31202,4
959.2056,18.0749,4
959.3579,17.65971,4
959.5104,16.85444,4
959.6627,16.5813,4
959.8152,17.14153,4
959.9675,17.06615,4
960.12,15.74235,4
960.2723,15.07408,4
960.4248,14.18439,4
960.5771,13.64914,4
960.7296,13.70502,4
960.882,14.11848,4
961.0344,14.60968,4
961.1868,14.85622,4
961.3391,15.14066,4
961.4916,15.64464,4
961.6439,15.98628,4
961.7964,16.14464,4
961.9487,15.54391,4
962.1012,15.03276,4
962.2535,15.99108,4
962.406,16.81334,4
962.5583,17.66308,4
962.7108,18.92361,4
962.8632,18.84596,4
963.0156,17.37872,4
963.168,15.88483,4
963.3203,14.71528,4
963.4728,13.55635,4
963.6251,12.51948,4
963.7776,12.16369,4
963.9299,12.84298,4
964.0824,13.05505,4
964.2347,12.98428,4
964.3872,13.40096,4
964.5396,14.52232,4
964.692,15.88265,4
964.8444,16.36519,4
964.9968,16.04625,4
965.1492,17.27539,4
965.3015,15.56282,4
965.454,14.71098,4
965.6063,14.77396,4
965.7588,15.98064,4
965.9111,17.47456,4
966.0636,18.28564,4
966.2159,18.54301,4
966.3684,18.09381,4
966.5208,17.641,4
966.6732,17.3369,4
966.8256,17.8213,4
966.9779,17.89764,4
967.1304,17.58097,4
967.2827,17.17606,4
967.4352,16.27423,4
967.5875,15.69691,4
967.74,16.37638,4
967.8923,16.8735,4
968.0448,17.02627,4
968.1971,16.959,4
968.3496,16.2005,4
968.502,15.3392,4
968.6544,15.33709,4
968.8068,15.99073,4
968.9591,17.14474,4
969.1116,17.8499,4
969.2639,18.71809,4
969.4164,19.66811,4
969.5687,20.69428,4
969.7212,21.93864,4
969.8735,23.16982,4
970.026,23.95405,4
970.1783,24.64255,4
970.3308,25.59997,4
970.4832,27.2249,4
970.6356,27.48896,4
970.788,26.91653,4
970.9403,27.23489,4
971.0928,28.09977,4
971.2451,29.93852,4
971.3976,32.01951,4
971.5499,33.9503,4
971.7024,35.94625,4
971.8547,37.63323,4
972.0072,39.62067,4
972.1595,41.88762,4
972.312,42.32732,4
972.4644,42.2206,4
972.6168,41.51932,4
972.7692,40.53516,4
972.9215,39.04089,4
973.074,37.00922,4
973.2263,34.97142,4
973.3788,34.29968,4
973.5311,34.77986,4
973.6836,35.17374,4
973.8359,34.89455,4
973.9884,34.38685,4
974.1407,33.6506,4
974.2932,32.21049,4
974.4456,29.42389,4
974.598,26.05944,4
974.7504,22.42064,4
974.9027,18.92962,4
975.0552,17.91617,4
975.2075,17.89919,4
975.36,18.1358,4
975.5123,18.2394,4
975.6648,18.68357,4
975.8171,18.80205,4
975.9696,18.98117,4
976.1219,18.78931,4
976.2744,18.26191,4
976.4268,18.02091,4
976.5792,18.42901,4
976.7316,18.79152,4
976.8839,19.58835,4
977.0364,20.35639,4
977.1887,21.27855,4
977.3412,22.26454,4
977.4935,21.50883,4
977.646,20.23996,4
977.7983,17.50832,4
977.9508,16.37,4
978.1031,16.33078,4
978.2556,16.40562,4
978.408,16.71369,4
978.5604,17.14255,4
978.7128,17.29374,4
978.8651,17.56435,4
979.0176,18.03296,4
979.1699,18.21109,4
979.3224,18.41785,4
979.4747,18.87807,4
979.6272,19.45427,4
979.7795,19.76853,4
979.932,19.55167,4
980.0844,18.83237,4
980.2368,17.94988,4
980.3892,17.22336,4
980.5416,17.10688,4
980.694,16.84674,4
980.8463,16.61464,4
980.9988,16.68654,4
981.1511,16.96418,4
981.3036,17.39753,4
981.4559,18.38651,4
981.6084,19.76236,4
981.7607,20.91582,4
981.9132,22.87276,4
982.0656,24.5453,4
982.218,24.70267,4
982.3704,23.64123,4
982.5227,21.80313,4
982.6752,19.64516,4
982.8275,17.51171,4
982.98,16.6089,4
983.1323,16.5886,4
983.2848,16.62109,4
983.4371,16.68952,4
983.5896,16.5347,4
983.7419,16.19989,4
983.8944,15.54969,4
984.0468,13.32553,4
984.1992,12.20331,4
984.3516,12.63215,4
984.5039,13.20652,4
984.6564,13.17687,4
984.8087,13.08677,4
984.9612,13.27896,4
985.1135,13.2722,4
985.266,13.50327,4
985.4183,13.85317,4
985.5708,13.65071,4
985.7231,13.60347,4
985.8756,12.70424,4
986.028,10.78461,4
986.1804,10.07788,4
986.3328,10.18243,4
986.4851,10.52162,4
986.6376,10.5335,4
986.7899,10.46966,4
986.9424,10.43687,4
987.0947,10.65035,4
987.2472,10.98083,4
987.3995,11.47844,4
987.552,11.94373,4
987.7043,12.29875,4
987.8568,12.67869,4
988.0092,13.50422,4
988.1616,14.53756,4
988.314,15.33307,4
988.4663,15.93404,4
988.6188,16.31001,4
988.7711,16.54711,4
988.9236,16.81867,4
989.0759,16.97462,4
989.2284,16.99766,4
989.3807,17.02116,4
989.5332,17.18327,4
989.6855,17.21832,4
989.838,17.17841,4
989.9904,17.20357,4
990.1428,17.15659,4
990.2952,16.87884,4
990.4475,15.91373,4
990.6,14.68998,4
990.7523,13.0329,4
990.9048,12.64176,4
991.0571,12.93952,4
991.2096,13.41121,4
991.3619,13.44589,4
991.5144,13.20245,4
991.6667,12.94168,4
991.8192,13.16274,4
991.9716,13.85179,4
992.124,14.53535,4
992.2764,15.55993,4
992.4287,16.32338,4
992.5812,16.70388,4
992.7335,16.6532,4
992.886,16.37296,4
993.0383,16.19414,4
993.1908,16.14286,4
993.3431,16.21585,4
993.4956,16.57487,4
993.6479,17.26651,4
993.8004,17.7103,4
993.9528,16.65562,4
994.1052,16.12409,4
994.2576,16.05534,4
994.4099,16.27335,4
994.5624,16.93481,4
994.7147,17.59279,4
994.8672,17.77417,4
995.0195,17.77693,4
995.172,17.70326,4
995.3243,17.24427,4
995.4768,16.58375,4
995.6292,15.83673,4
995.7816,15.28504,4
995.934,15.19821,4
996.0864,15.58886,4
996.2388,15.81501,4
996.3911,15.73007,4
996.5436,15.47618,4
996.6959,15.54446,4
996.8484,15.82265,4
997.0007,16.07952,4
997.1532,16.20551,4
997.3055,16.05918,4
997.458,16.03482,4
997.6104,16.30396,4
997.7628,16.89729,4
997.9152,17.00351,4
998.0676,17.01928,4
998.22,17.91814,4
998.3723,19.50153,4
998.5248,21.33591,4
998.6771,23.17102,4
998.8296,24.6,4
998.9819,26.20148,4
999.1344,28.52024,4
999.2867,30.64806,4
999.4392,32.74511,4
999.5916,34.68682,4
999.744,37.42619,4
999.8964,40.30219,4
1000.049,43.34631,4
1000.201,45.74957,4
1000.354,45.24936,4
1000.506,42.96594,4
1000.658,38.55038,4
1000.811,35.31998,4
1000.963,33.86697,4
1001.116,32.66226,4
1001.268,31.78456,4
1001.42,31.44376,4
1001.573,30.87694,4
1001.725,29.7272,4
1001.878,28.76015,4
1002.03,29.37341,4
1002.182,30.41277,4
1002.335,31.08093,4
1002.487,30.7003,4
1002.64,28.78473,4
1002.792,26.03589,4
1002.944,25.04225,4
1003.097,25.18411,4
1003.249,25.09074,4
1003.402,24.82097,4
1003.554,24.02539,4
1003.706,22.85818,4
1003.859,20.746,4
1004.011,20.6487,4
1004.164,22.18651,4
1004.316,24.01398,4
1004.468,25.26546,4
1004.621,26.20024,4
1004.773,25.5507,4
1004.926,24.7072,4
1005.078,24.48047,4
1005.23,23.49164,4
1005.383,21.87091,4
1005.535,21.25983,4
1005.688,21.24374,4
1005.84,21.58667,4
1005.992,21.71133,4
1006.145,20.47943,4
1006.297,18.78079,4
1006.45,17.5403,4
1006.602,17.74287,4
1006.754,18.61894,4
1006.907,18.83611,4
1007.059,18.75677,4
1007.212,18.50397,4
1007.364,18.68214,4
1007.516,19.50027,4
1007.669,19.80069,4
1007.821,18.79848,4
1007.974,17.49629,4
1008.126,17.67763,4
1008.278,18.59592,4
1008.431,19.24098,4
1008.583,19.75276,4
1008.736,20.14766,4
1008.888,20.37381,4
1009.04,20.31572,4
1009.193,19.1673,4
1009.345,17.38354,4
1009.498,16.79448,4
1009.65,16.87009,4
1009.802,17.31844,4
1009.955,17.16008,4
1010.107,16.41263,4
1010.26,15.86161,4
1010.412,15.30943,4
1010.564,15.09141,4
1010.717,15.92023,4
1010.869,16.98334,4
1011.022,17.15961,4
1011.174,17.32831,4
1011.326,17.8793,4
1011.479,18.26764,4
1011.631,18.99622,4
1011.784,20.0936,4
1011.936,21.67896,4
1012.088,22.1066,4
1012.241,21.53069,4
1012.393,21.95045,4
1012.546,22.89204,4
1012.698,23.05507,4
1012.85,22.75142,4
1013.003,21.65718,4
1013.155,20.1974,4
1013.308,18.63345,4
1013.46,17.36908,4
1013.612,16.90074,4
1013.765,17.34003,4
1013.917,17.55132,4
1014.07,18.01973,4
1014.222,18.9382,4
1014.374,19.131,4
1014.527,19.37025,4
1014.679,19.42793,4
1014.832,19.59045,4
1014.984,19.96779,4
1015.136,20.16429,4
1015.289,20.0538,4
1015.441,20.37263,4
1015.594,20.71864,4
1015.746,21.26195,4
1015.898,21.32889,4
1016.051,21.27597,4
1016.203,21.04494,4
1016.356,20.96727,4
1016.508,21.48714,4
1016.66,22.60565,4
1016.813,22.38965,4
1016.965,21.76984,4
1017.118,22.15645,4
1017.27,23.01799,4
1017.422,23.35841,4
1017.575,23.006,4
1017.727,22.05576,4
1017.88,20.47067,4
1018.032,20.0309,4
1018.184,19.6073,4
1018.337,18.38007,4
1018.489,18.54646,4
1018.642,18.07162,4
1018.794,17.88367,4
1018.946,18.05177,4
1019.099,17.18405,4
1019.251,16.75706,4
1019.404,16.47812,4
1019.556,15.54688,4
1019.708,15.3447,4
1019.861,15.58146,4
1020.013,17.61835,4
1020.166,18.5945,4
1020.318,19.08859,4
1020.47,19.38951,4
1020.623,19.68065,4
1020.775,19.14185,4
1020.928,18.41769,4
1021.08,18.32758,4
1021.232,18.3418,4
1021.385,17.67497,4
1021.537,16.53781,4
1021.69,15.01733,4
1021.842,15.18067,4
1021.994,16.07845,4
1022.147,18.11301,4
1022.299,19.64828,4
1022.452,21.46426,4
1022.604,23.89606,4
1022.756,24.07408,4
1022.909,23.59428,4
1023.061,22.88492,4
1023.214,22.2906,4
1023.366,21.61478,4
1023.518,20.92174,4
1023.671,22.18675,4
1023.823,23.27965,4
1023.976,23.21019,4
1024.128,23.53104,4
1024.28,24.51511,4
1024.433,25.50351,4
1024.585,24.33513,4
1024.738,21.91446,4
1024.89,20.27068,4
1025.042,17.67305,4
1025.195,17.21576,4
1025.347,18.87419,4
1025.5,19.15851,4
1025.652,19.02037,4
1025.804,19.13406,4
1025.957,19.06847,4
1026.109,18.23669,4
1026.261,18.10143,4
1026.414,18.00473,4
1026.566,17.4743,4
1026.719,16.82257,4
1026.871,16.47156,4
1027.023,16.48965,4
1027.176,16.88423,4
1027.328,17.04213,4
1027.481,17.07184,4
1027.633,16.8587,4
1027.786,16.23184,4
1027.938,15.33115,4
1028.09,14.49447,4
1028.243,13.78568,4
1028.395,13.73048,4
1028.548,13.62527,4
1028.7,13.19837,4
1028.852,12.89017,4
1029.005,12.79524,4
1029.157,12.78588,4
1029.31,12.84575,4
1029.462,12.79398,4
1029.614,12.77818,4
1029.767,12.89354,4
1029.919,12.6189,4
1030.072,12.21716,4
1030.224,12.52272,4
1030.376,12.60834,4
1030.529,12.55016,4
1030.681,12.83461,4
1030.833,13.20692,4
1030.986,13.16378,4
1031.138,12.70338,4
1031.291,12.5791,4
1031.443,12.78924,4
1031.595,13.21912,4
1031.748,13.7341,4
1031.9,13.91302,4
1032.053,13.10307,4
1032.205,12.31667,4
1032.357,12.70624,4
1032.51,13.39462,4
1032.662,14.2632,4
1032.815,15.12906,4
1032.967,15.80659,4
1033.12,16.57742,4
1033.272,17.43193,4
1033.424,18.34937,4
1033.577,19.44516,4
1033.729,18.38651,4
1033.882,18.41455,4
1034.034,18.61797,4
1034.186,18.1002,4
1034.339,18.24294,4
1034.491,18.61716,4
1034.644,17.81537,4
1034.796,17.8653,4
1034.948,17.88628,4
1035.101,17.43704,4
1035.253,17.43359,4
1035.406,18.33238,4
1035.558,19.72464,4
1035.71,20.96736,4
1035.863,22.46098,4
1036.015,22.85454,4
1036.167,21.32977,4
1036.32,21.28311,4
1036.472,20.32726,4
1036.625,19.98384,4
1036.777,17.26736,4
1036.929,15.9986,4
1037.082,16.20885,4
1037.234,17.18237,4
1037.387,17.60486,4
1037.539,17.6118,4
1037.692,16.96445,4
1037.844,15.89559,4
1037.996,15.20425,4
1038.149,14.38062,4
1038.301,13.41801,4
1038.454,12.88248,4
1038.606,12.24044,4
1038.758,11.90137,4
1038.911,11.53991,4
1039.063,11.30687,4
1039.216,11.30296,4
1039.368,11.29942,4
1039.52,11.17575,4
1039.673,10.9836,4
1039.825,10.83634,4
1039.978,10.64494,4
1040.13,10.91414,5
1040.282,11.12947,5
1040.435,11.08237,5
1040.587,11.23457,5
1040.74,11.79596,5
1040.892,12.12954,5
1041.044,12.31655,5
1041.197,12.64219,5
1041.349,13.48589,5
1041.501,13.51618,5
1041.654,13.24192,5
1041.806,13.60947,5
1041.959,14.17668,5
1042.111,14.19038,5
1042.263,13.98425,5
1042.416,13.57071,5
1042.568,13.41162,5
1042.721,13.20094,5
1042.873,12.4671,5
1043.026,11.84007,5
1043.178,10.98273,5
1043.33,10.71961,5
1043.483,10.71786,5
1043.635,10.37332,5
1043.788,10.07048,5
1043.94,10.08421,5
1044.092,10.06275,5
1044.245,10.43177,5
1044.397,10.81516,5
1044.55,10.81112,5
1044.702,10.96765,5
1044.854,10.54367,5
1045.007,10.0513,5
1045.159,9.916397,5
1045.312,9.806,5
1045.464,9.325409,5
1045.616,8.8358,5
1045.769,8.29554,5
1045.921,8.178482,5
1046.073,8.079437,5
1046.226,8.014893,5
1046.378,8.014008,5
1046.531,7.857079,5
1046.683,8.038811,5
1046.835,8.433624,5
1046.988,8.751778,5
1047.14,8.667992,5
1047.293,8.670341,5
1047.445,8.9086,5
1047.598,9.93692,5
1047.75,9.329735,5
1047.902,8.010178,5
1048.055,7.214993,5
1048.207,7.681187,5
1048.36,7.593754,5
1048.512,7.257603,5
1048.664,7.185898,5
1048.817,7.24403,5
