"","depth_mm","Ti"
"945",89.68,3.07333333333333
"946",89.775,3.09933774834437
"947",89.875,3.13605442176871
"948",89.975,3.45911949685535
"949",90.075,3.53293413173653
"950",90.175,3.91860465116279
"951",90.275,4.26060606060606
"952",90.375,4.08670520231214
"953",90.475,4.08771929824561
"954",90.575,3.94610778443114
"955",90.675,3.92
"956",90.775,4.54494382022472
"957",90.875,4.26229508196721
"958",90.975,5.01657458563536
"959",91.075,5.07486631016043
"960",91.175,5.48947368421053
"961",91.275,5.57671957671958
"962",91.375,5.82989690721649
"963",91.475,6.42639593908629
"964",91.575,6.88205128205128
"965",91.675,6.63861386138614
"966",91.775,6.6078431372549
"967",91.875,7.37623762376238
"968",91.975,6.88679245283019
"969",92.075,7.08920187793427
"970",92.175,7.33640552995392
"971",92.275,6.9906976744186
"972",92.375,7.51388888888889
"973",92.475,7.55045871559633
"974",92.575,7.45333333333333
"975",92.675,7.44298245614035
"976",92.775,7.54185022026432
"977",92.875,7.38695652173913
"978",92.975,7.8
"979",93.075,7.67948717948718
"980",93.175,7.71063829787234
"981",93.275,7.83913043478261
"982",93.375,8.25423728813559
"983",93.475,8.00840336134454
"984",93.575,8.39148936170213
"985",93.675,8.44628099173554
"986",93.775,8.27309236947791
"987",93.875,7.8991935483871
"988",93.975,8.17391304347826
"989",94.075,8.50787401574803
"990",94.175,8.77431906614786
"991",94.275,8.48828125
"992",94.375,8.60536398467433
"993",94.475,8.7906976744186
"994",94.575,8.39473684210526
"995",94.675,8.59040590405904
"996",94.775,9.21561338289963
"997",94.875,8.7985347985348
"998",94.975,9.48134328358209
"999",95.075,8.80442804428044
"1000",95.175,8.72563176895307
"1001",95.275,9.11231884057971
"1002",95.375,9.15636363636364
"1003",95.475,9.55234657039711
"1004",95.575,9.15579710144928
"1005",95.675,9.34181818181818
"1006",95.775,9.87455197132616
"1007",95.875,9.74729241877256
"1008",95.975,10.1146953405018
"1009",96.075,10.2903225806452
"1010",96.175,10.273381294964
"1011",96.275,10.2122302158273
"1012",96.375,10.4404332129964
"1013",96.475,9.7410071942446
"1014",96.575,10.5663082437276
"1015",96.675,10.4802867383513
"1016",96.775,10.6451612903226
"1017",96.875,11.0537634408602
"1018",96.975,11.4229390681004
"1019",97.075,11.0179211469534
"1020",97.175,11.2258064516129
"1021",97.275,10.7992831541219
"1022",97.375,11.336917562724
"1023",97.475,11.3333333333333
"1024",97.575,11.1756272401434
"1025",97.675,11.3118279569892
"1026",97.775,11.5125448028674
"1027",97.875,11.5304659498208
"1028",97.975,11.2939068100358
"1029",98.075,12.0465949820789
"1030",98.175,12.2150537634409
"1031",98.275,11.4838709677419
"1032",98.375,11.3405017921147
"1033",98.475,11.7240143369176
"1034",98.575,11.3620071684588
"1035",98.675,11.5232974910394
"1036",98.775,11.8960573476703
"1037",98.875,11.6451612903226
"1038",98.975,12.089605734767
"1039",99.075,11.6989247311828
"1040",99.175,11.7168458781362
"1041",99.275,11.5663082437276
"1042",99.375,11.8781362007168
"1043",99.475,12.4874551971326
"1044",99.575,11.6487455197133
"1045",99.675,12.4659498207885
"1046",99.775,11.6881720430108
"1047",99.875,11.820788530466
"1048",99.975,12.0465949820789
"1049",100.075,11.6917562724014
"1050",100.175,11.8637992831541
"1051",100.275,11.9032258064516
"1052",100.375,11.9928315412186
"1053",100.475,12.0394265232975
"1054",100.575,11.8709677419355
"1055",100.675,11.9820143884892
"1056",100.775,11.9426523297491
"1057",100.875,11.9354838709677
"1058",100.975,11.6344086021505
"1059",101.075,11.4229390681004
"1060",101.175,11.910394265233
"1061",101.275,11.8136200716846
"1062",101.375,12.3010752688172
"1063",101.475,12.0931899641577
"1064",101.575,12.3870967741935
"1065",101.675,12.1726618705036
"1066",101.775,11.989247311828
"1067",101.875,11.1039426523297
"1068",101.975,12.4982078853047
"1069",102.075,12.3691756272401
"1070",102.175,12.4480286738351
"1071",102.275,12.0681003584229
"1072",102.375,12.3548387096774
"1073",102.475,11.9390681003584
"1074",102.575,12.15770609319
"1075",102.675,12.2795698924731
"1076",102.775,12.0645161290323
"1077",102.875,11.9784946236559
"1078",102.975,12.3046594982079
"1079",103.075,12.3906810035842
"1080",103.175,11.9426523297491
"1081",103.275,11.8888888888889
"1082",103.375,12.3763440860215
"1083",103.475,12.3942652329749
"1084",103.575,11.6774193548387
"1085",103.675,12.7992831541219
"1086",103.775,11.7813620071685
"1087",103.875,12.3691756272401
"1088",103.975,12.1254480286738
"1089",104.075,11.9820788530466
"1090",104.175,12.2186379928315
"1091",104.275,12.2903225806452
"1092",104.375,11.5412186379928
"1093",104.475,12.010752688172
"1094",104.575,12.2114695340502
"1095",104.675,11.6774193548387
"1096",104.775,12.0824372759857
"1097",104.875,12.2795698924731
"1098",104.975,12.2043010752688
"1099",105.075,11.9390681003584
"1100",105.175,11.9964157706093
"1101",105.275,12.1756272401434
"1102",105.375,11.9390681003584
"1103",105.475,12.7060931899642
"1104",105.575,12.0967741935484
"1105",105.675,11.9498207885305
"1106",105.775,12.5555555555556
"1107",105.875,12.0967741935484
"1108",105.975,12.3978494623656
"1109",106.075,12.4910394265233
"1110",106.175,12.3333333333333
"1111",106.275,11.7706093189964
"1112",106.375,12.0250896057348
"1113",106.475,11.9390681003584
"1114",106.575,11.5089605734767
"1115",106.675,12.2078853046595
"1116",106.775,12.3333333333333
"1117",106.875,12.0573476702509
"1118",106.975,11.7132616487455
"1119",107.075,11.7302158273381
"1120",107.175,12.1146953405018
"1121",107.275,11.1648745519713
"1122",107.375,11.2401433691756
"1123",107.475,11.7956989247312
"1124",107.575,11.9097472924188
"1125",107.675,11.8530465949821
"1126",107.775,11.6702508960573
"1127",107.875,10.8996415770609
"1128",107.975,11.5770609318996
"1129",108.075,11.505376344086
"1130",108.175,12.1218637992832
"1131",108.275,11.7670250896057
"1132",108.375,12.0681003584229
"1133",108.475,11.9820788530466
"1134",108.575,12.2222222222222
"1135",108.675,11.7240143369176
"1136",108.775,12.0287769784173
"1137",108.875,11.6164874551971
"1138",108.975,11.4551971326165
"1139",109.075,12.0143369175627
"1140",109.175,11.8673835125448
"1141",109.275,11.3512544802867
"1142",109.375,11.9856630824373
"1143",109.475,11.6487455197133
"1144",109.575,12.0394265232975
"1145",109.675,11.9532374100719
"1146",109.775,12.8458781362007
"1147",109.875,11.6810035842294
"1148",109.975,12.0358422939068
"1149",110.075,11.7132616487455
"1150",110.175,11.8673835125448
"1151",110.275,11.5232974910394
"1152",110.375,12.0215053763441
"1153",110.475,12.8458781362007
"1154",110.575,11.8064516129032
"1155",110.675,12.2795698924731
"1156",110.775,11.9068100358423
"1157",110.875,11.6451612903226
"1158",110.975,12.2122302158273
"1159",111.075,12.0609318996416
"1160",111.175,11.9569892473118
"1161",111.275,11.673835125448
"1162",111.375,12.0501792114695
"1163",111.475,11.6415770609319
"1164",111.575,11.5340501792115
"1165",111.675,11.4874551971326
"1166",111.775,11.5376344086022
"1167",111.875,11.4424460431655
"1168",111.975,11.1182795698925
"1169",112.075,10.9534050179211
"1170",112.175,11.6451612903226
"1171",112.275,11.1159420289855
"1172",112.375,11.043321299639
"1173",112.475,10.9676258992806
"1174",112.575,10.6654676258993
"1175",112.675,10.3189964157706
"1176",112.775,11.0358422939068
"1177",112.875,10.9354838709677
"1178",112.975,11.2150537634409
"1179",113.075,11.5770609318996
"1180",113.175,11.179211469534
"1181",113.275,11.2437275985663
"1182",113.375,11.1899641577061
"1183",113.475,11.2831541218638
"1184",113.575,10.9856630824373
"1185",113.675,11.5698924731183
"1186",113.775,11.0286738351254
"1187",113.875,11.4731182795699
"1188",113.975,10.9677419354839
"1189",114.075,11.3835125448029
"1190",114.175,11.1119133574007
"1191",114.275,11.2544802867384
"1192",114.375,11.6487455197133
"1193",114.475,11.6702508960573
"1194",114.575,11.3118279569892
"1195",114.675,11.3956834532374
"1196",114.775,11.594982078853
"1197",114.875,11.9928315412186
"1198",114.975,11.5376344086022
"1199",115.075,11.6308243727599
"1200",115.175,12.1505376344086
"1201",115.275,11.2652329749104
"1202",115.375,11.1541218637993
"1203",115.475,11.6774193548387
"1204",115.575,11.3978494623656
"1205",115.675,11.5806451612903
"1206",115.775,11.831541218638
"1207",115.875,11.6021505376344
"1208",115.975,12.0035842293907
"1209",116.075,11.4444444444444
"1210",116.175,11.9068100358423
"1211",116.275,11.4659498207885
"1212",116.375,11.8458781362007
"1213",116.475,11.3405017921147
"1214",116.575,12.0143369175627
"1215",116.675,11.9964157706093
"1216",116.775,12.3118279569892
"1217",116.875,11.3476702508961
"1218",116.975,11.831541218638
"1219",117.075,11.3082437275986
"1220",117.175,11.9605734767025
"1221",117.275,11.2688172043011
"1222",117.375,12.3956834532374
"1223",117.475,12.4014336917563
"1224",117.575,11.2078853046595
"1225",117.675,11.9784946236559
"1226",117.775,12.2652329749104
"1227",117.875,12.4731182795699
"1228",117.975,12.0967741935484
"1229",118.075,12.1182795698925
"1230",118.175,12.1505376344086
"1231",118.275,12.1397849462366
"1232",118.375,12.2365591397849
"1233",118.475,12.326164874552
"1234",118.575,12.0681003584229
"1235",118.675,12.2186379928315
"1236",118.775,11.8243727598566
"1237",118.875,12.0430107526882
"1238",118.975,12.6021505376344
"1239",119.075,11.9068100358423
"1240",119.175,12.2724014336918
"1241",119.275,11.921146953405
"1242",119.375,12.4301075268817
"1243",119.475,12.2043010752688
"1244",119.575,11.9856630824373
"1245",119.675,12.8709677419355
"1246",119.775,12.1756272401434
"1247",119.875,12.415770609319
"1248",119.975,13.1326164874552
"1249",120.075,12.4301075268817
"1250",120.175,12.8279569892473
"1251",120.275,12.1935483870968
"1252",120.375,12.6845878136201
"1253",120.475,12.6129032258065
"1254",120.575,12.1720430107527
"1255",120.675,12.6594982078853
"1256",120.775,12.5125448028674
"1257",120.875,12.7777777777778
"1258",120.975,12.7813620071685
"1259",121.075,12.5555555555556
"1260",121.175,12.8602150537634
"1261",121.275,12.4480286738351
"1262",121.375,13.1326164874552
"1263",121.475,13.3799283154122
"1264",121.575,13.336917562724
"1265",121.675,12.9318996415771
"1266",121.775,12.8530465949821
"1267",121.875,13.3046594982079
"1268",121.975,13.1827956989247
"1269",122.075,12.2194244604317
"1270",122.175,12.6344086021505
"1271",122.275,12.7697841726619
"1272",122.375,12.1971326164875
"1273",122.475,12.5161290322581
"1274",122.575,12.2924187725632
"1275",122.675,12.3476702508961
"1276",122.775,12.0035971223022
"1277",122.875,12.4290909090909
"1278",122.975,11.6363636363636
"1279",123.075,12.2967032967033
"1280",123.175,11.8231046931408
"1281",123.275,11.7709090909091
"1282",123.375,11.7992831541219
"1283",123.475,11.4927536231884
"1284",123.575,11.0967741935484
"1285",123.675,10.9388489208633
"1286",123.775,10.7220216606498
"1287",123.875,10.9021739130435
"1288",123.975,10.7410071942446
"1289",124.075,10.5912408759124
"1290",124.175,10.713768115942
"1291",124.275,9.95620437956204
"1292",124.375,10.0992647058824
"1293",124.475,10.1512915129151
"1294",124.575,9.65313653136531
"1295",124.675,9.88235294117647
"1296",124.775,9.62361623616236
"1297",124.875,9.45555555555556
"1298",124.975,9.36764705882353
"1299",125.075,9.39015151515152
"1300",125.175,9.19318181818182
"1301",125.275,9.18287937743191
"1302",125.375,8.85283018867925
"1303",125.475,8.73461538461538
"1304",125.575,9.20384615384615
"1305",125.675,8.87058823529412
"1306",125.775,8.63984674329502
"1307",125.875,8.72137404580153
"1308",125.975,8.28682170542636
"1309",126.075,7.78740157480315
"1310",126.175,7.29296875
"1311",126.275,6.97619047619048
"1312",126.375,7.37603305785124
"1313",126.475,6.29501915708812
"1314",126.575,6.08870967741935
"1315",126.675,5.86561264822134
"1316",126.775,4.99193548387097
"1317",126.875,4.77822580645161
"1318",126.975,4.35341365461847
"1319",127.075,4.3015873015873
"1320",127.175,4.51807228915663
"1321",127.275,4.33195020746888
"1322",127.375,4.72177419354839
"1323",127.475,4.3781512605042
"1324",127.575,4.47257383966245
"1325",127.675,4.23045267489712
"1326",127.775,4.38367346938776
"1327",127.875,4.34599156118143
"1328",127.975,4.37394957983193
"1329",128.075,4.40851063829787
"1330",128.175,4.40495867768595
"1331",128.275,4.46218487394958
"1332",128.375,4.04471544715447
"1333",128.475,4.51101321585903
"1334",128.575,3.94715447154472
"1335",128.675,4.45679012345679
"1336",128.775,4.23111111111111
"1337",128.875,3.89754098360656
"1338",128.975,4.068
"1339",129.075,3.86075949367089
"1340",129.175,3.9746835443038
"1341",129.275,3.88446215139442
"1342",129.375,3.98828125
"1343",129.475,4.15294117647059
"1344",129.575,3.93574297188755
"1345",129.675,4.35177865612648
"1346",129.775,4.27888446215139
"1347",129.875,4.25984251968504
"1348",129.975,4.43921568627451
"1349",130.075,4.51923076923077
"1350",130.175,4.73359073359073
"1351",130.275,4.60311284046693
"1352",130.375,4.375
"1353",130.475,4.72727272727273
"1354",130.575,5.359375
"1355",130.675,4.7546468401487
"1356",130.775,4.6793893129771
"1357",130.875,4.81992337164751
"1358",130.975,4.88505747126437
"1359",131.075,4.63218390804598
"1360",131.175,5.14068441064639
"1361",131.275,5.06513409961686
"1362",131.375,4.86988847583643
"1363",131.475,5.05576208178439
"1364",131.575,5.5724907063197
"1365",131.675,5.62825278810409
"1366",131.775,5.46441947565543
"1367",131.875,5.36431226765799
"1368",131.975,5.58759124087591
"1369",132.075,5.95985401459854
"1370",132.175,5.79120879120879
"1371",132.275,6.20289855072464
"1372",132.375,6.49090909090909
"1373",132.475,6.60649819494585
"1374",132.575,6.77256317689531
"1375",132.675,7.41454545454545
"1376",132.775,6.95306859205776
"1377",132.875,7.48920863309352
"1378",132.975,7.12996389891697
"1379",133.075,7.74181818181818
"1380",133.175,7.65107913669065
"1381",133.275,7.67028985507246
"1382",133.375,8.07942238267148
"1383",133.475,7.82545454545455
"1384",133.575,7.66666666666667
"1385",133.675,8.38545454545454
"1386",133.775,8.05776173285199
"1387",133.875,7.60144927536232
"1388",133.975,8.44202898550725
"1389",134.075,8.26811594202899
"1390",134.175,8.50179211469534
"1391",134.275,8.63309352517986
"1392",134.375,8.16906474820144
"1393",134.475,8.08029197080292
"1394",134.575,7.90647482014388
"1395",134.675,8.584229390681
"1396",134.775,8.44727272727273
"1397",134.875,8.90974729241877
"1398",134.975,8.73646209386282
"1399",135.075,8.78545454545455
"1400",135.175,9.06159420289855
"1401",135.275,8.26978417266187
"1402",135.375,9.02877697841727
"1403",135.475,8.93906810035842
"1404",135.575,8.92114695340502
"1405",135.675,9.16845878136201
"1406",135.775,9.02150537634409
"1407",135.875,9.11151079136691
"1408",135.975,9.2129963898917
"1409",136.075,9.06115107913669
"1410",136.175,9.07553956834532
"1411",136.275,9.75090252707581
"1412",136.375,9.83870967741935
"1413",136.475,9.98924731182796
"1414",136.575,10.2014388489209
"1415",136.675,10.0467625899281
"1416",136.775,9.7463768115942
"1417",136.875,9.78494623655914
"1418",136.975,10.4444444444444
"1419",137.075,10.0863309352518
"1420",137.175,10.0791366906475
"1421",137.275,9.90647482014388
"1422",137.375,10.2222222222222
"1423",137.475,10.2150537634409
"1424",137.575,10.6043165467626
"1425",137.675,10.705035971223
"1426",137.775,10.2401433691756
"1427",137.875,10.1115107913669
"1428",137.975,10.5770609318996
"1429",138.075,10.5089605734767
"1430",138.175,10.1290322580645
"1431",138.275,9.84587813620072
"1432",138.375,10.7204301075269
"1433",138.475,10.5017921146953
"1434",138.575,10.4202898550725
"1435",138.675,10.2329749103943
"1436",138.775,10.089605734767
"1437",138.875,10.1906474820144
"1438",138.975,10.0755395683453
"1439",139.075,10.1863799283154
"1440",139.175,10.3104693140794
"1441",139.275,9.96415770609319
"1442",139.375,10.4229390681004
"1443",139.475,9.77777777777778
"1444",139.575,10.068345323741
"1445",139.675,10.4584837545126
"1446",139.775,9.7841726618705
"1447",139.875,10.068345323741
"1448",139.975,10.0467625899281
"1449",140.075,8.85611510791367
"1450",140.175,9.12903225806452
"1451",140.275,9.52747252747253
"1452",140.375,9.30769230769231
"1453",140.475,8.86181818181818
"1454",140.575,8.62132352941176
"1455",140.675,8.4963503649635
"1456",140.775,8.01449275362319
"1457",140.875,7.95940959409594
"1458",140.975,7.24727272727273
"1459",141.075,7.48161764705882
"1460",141.175,6.96402877697842
"1461",141.275,6.9365671641791
"1462",141.375,6.26373626373626
"1463",141.475,6.52059925093633
"1464",141.575,5.96282527881041
"1465",141.675,6.15530303030303
"1466",141.775,6.1780303030303
"1467",141.875,6.04887218045113
"1468",141.975,5.66420664206642
"1469",142.075,5.91111111111111
"1470",142.175,5.89667896678967
"1471",142.275,5.64044943820225
"1472",142.375,5.47368421052632
"1473",142.475,5.5187969924812
"1474",142.575,5.47407407407407
"1475",142.675,5.12686567164179
"1476",142.775,5.26119402985075
"1477",142.875,4.8984962406015
"1478",142.975,4.99236641221374
"1479",143.075,4.84790874524715
"1480",143.175,4.97348484848485
"1481",143.275,4.87169811320755
"1482",143.375,4.69230769230769
"1483",143.475,4.61302681992337
"1484",143.575,4.77480916030534
"1485",143.675,5.03501945525292
"1486",143.775,4.29213483146067
"1487",143.875,4.26104417670683
"1488",143.975,4.39245283018868
"1489",144.075,4.32669322709163
"1490",144.175,4.37984496124031
"1491",144.275,4.26274509803922
"1492",144.375,4.60557768924303
"1493",144.475,4.12903225806452
"1494",144.575,4.16260162601626
"1495",144.675,4.30384615384615
"1496",144.775,4.80314960629921
"1497",144.875,4.58775510204082
"1498",144.975,4.62650602409639
"1499",145.075,4.66390041493776
"1500",145.175,4.5019305019305
"1501",145.275,3.988
"1502",145.375,4.17254901960784
"1503",145.475,4.17898832684825
"1504",145.575,4.312
"1505",145.675,4.80894308943089
"1506",145.775,4.21900826446281
"1507",145.875,4.344
"1508",145.975,4.23622047244094
"1509",146.075,4.06172839506173
"1510",146.175,4.21235521235521
"1511",146.275,4.58064516129032
"1512",146.375,4.24418604651163
"1513",146.475,4.14342629482072
"1514",146.575,4.17131474103586
"1515",146.675,4.33201581027668
"1516",146.775,3.96356275303644
"1517",146.875,4.07936507936508
"1518",146.975,4.14453125
"1519",147.075,3.96414342629482
"1520",147.175,4.25984251968504
"1521",147.275,3.90688259109312
"1522",147.375,4.11857707509881
"1523",147.475,4.216
"1524",147.575,4.292
"1525",147.675,3.98854961832061
"1526",147.775,3.90873015873016
"1527",147.875,4.23461538461538
"1528",147.975,4.36153846153846
"1529",148.075,4.56756756756757
"1530",148.175,4.3448275862069
"1531",148.275,4.39607843137255
"1532",148.375,4.37944664031621
"1533",148.475,4.5095785440613
"1534",148.575,4.4031007751938
"1535",148.675,4.70342205323194
"1536",148.775,4.6969696969697
"1537",148.875,4.73664122137405
"1538",148.975,4.91011235955056
"1539",149.075,4.68560606060606
"1540",149.175,4.53759398496241
"1541",149.275,4.77692307692308
"1542",149.375,4.85992217898833
"1543",149.475,5.03422053231939
"1544",149.575,4.97735849056604
"1545",149.675,5.30681818181818
"1546",149.775,5.12977099236641
"1547",149.875,5.12213740458015
"1548",149.975,5.27715355805243
"1549",150.075,5.22592592592593
"1550",150.175,5.52255639097744
"1551",150.275,5.86742424242424
"1552",150.375,5.39194139194139
"1553",150.475,5.20610687022901
"1554",150.575,5.36431226765799
"1555",150.675,5.61678832116788
"1556",150.775,5.39483394833948
"1557",150.875,5.73062730627306
"1558",150.975,5.74074074074074
"1559",151.075,6.07664233576642
"1560",151.175,6.09926470588235
"1561",151.275,6.3978102189781
"1562",151.375,6.52919708029197
"1563",151.475,6.43382352941176
"1564",151.575,6.1962962962963
"1565",151.675,6.74452554744526
"1566",151.775,6.84444444444444
"1567",151.875,6.57142857142857
"1568",151.975,6.96727272727273
"1569",152.075,6.53985507246377
"1570",152.175,7.03649635036496
"1571",152.275,6.86642599277978
"1572",152.375,7.17818181818182
"1573",152.475,7.21505376344086
"1574",152.575,7.3705035971223
"1575",152.675,7.48913043478261
"1576",152.775,7.08058608058608
"1577",152.875,7.31272727272727
"1578",152.975,7.61454545454545
"1579",153.075,7.89928057553957
"1580",153.175,7.98207885304659
"1581",153.275,8.17328519855596
"1582",153.375,8.46953405017921
"1583",153.475,7.97833935018051
"1584",153.575,7.88321167883212
"1585",153.675,7.94945848375451
"1586",153.775,7.84115523465704
"1587",153.875,8.34532374100719
"1588",153.975,8.92114695340502
"1589",154.075,8.47122302158273
"1590",154.175,8.02158273381295
"1591",154.275,7.96402877697842
"1592",154.375,8.78494623655914
"1593",154.475,8.53237410071942
"1594",154.575,8.50179211469534
"1595",154.675,8.56989247311828
"1596",154.775,8.42652329749104
"1597",154.875,9.18279569892473
"1598",154.975,9.04676258992806
"1599",155.075,8.73835125448029
"1600",155.175,9.54838709677419
"1601",155.275,8.83154121863799
"1602",155.375,9.44802867383513
"1603",155.475,9.29390681003584
"1604",155.575,9.11827956989247
"1605",155.675,9.41935483870968
"1606",155.775,9.57347670250896
"1607",155.875,9.02508960573477
"1608",155.975,9.75627240143369
"1609",156.075,9.44802867383513
"1610",156.175,9.88530465949821
"1611",156.275,9.41726618705036
"1612",156.375,9.73118279569892
"1613",156.475,9.44086021505376
"1614",156.575,9.44086021505376
"1615",156.675,8.87455197132616
"1616",156.775,9.48920863309353
"1617",156.875,8.96057347670251
"1618",156.975,9.33093525179856
"1619",157.075,9.34172661870504
"1620",157.175,9.69175627240143
"1621",157.275,8.76702508960573
"1622",157.375,8.95698924731183
"1623",157.475,9.2258064516129
"1624",157.575,8.9136690647482
"1625",157.675,9.16129032258065
"1626",157.775,8.79496402877698
"1627",157.875,8.5812274368231
"1628",157.975,9.3731884057971
"1629",158.075,9.33691756272401
"1630",158.175,9.55913978494624
"1631",158.275,9.32014388489209
"1632",158.375,9.10752688172043
"1633",158.475,8.98566308243728
"1634",158.575,8.80286738351255
"1635",158.675,8.76702508960573
"1636",158.775,9.00716845878136
"1637",158.875,9.19424460431655
"1638",158.975,9.13620071684588
"1639",159.075,9.00361010830325
"1640",159.175,9.18996415770609
"1641",159.275,9.24731182795699
"1642",159.375,9.62724014336917
"1643",159.475,9.54121863799283
"1644",159.575,9.10108303249097
"1645",159.675,9.47482014388489
"1646",159.775,9.14695340501792
"1647",159.875,9.3405017921147
"1648",159.975,9.39784946236559
"1649",160.075,9.44086021505376
"1650",160.175,9.88530465949821
"1651",160.275,9.16129032258065
"1652",160.375,9.54121863799283
"1653",160.475,9.15770609318996
"1654",160.575,9.26881720430108
"1655",160.675,9.28673835125448
"1656",160.775,9.7921146953405
"1657",160.875,9.68100358422939
"1658",160.975,9.75627240143369
"1659",161.075,9.3584229390681
"1660",161.175,10.0537634408602
"1661",161.275,9.16129032258065
"1662",161.375,9.62365591397849
"1663",161.475,9.35971223021583
"1664",161.575,9.75627240143369
"1665",161.675,9.87096774193548
"1666",161.775,9.19784172661871
"1667",161.875,9.34408602150538
"1668",161.975,9.23104693140794
"1669",162.075,9.30575539568345
"1670",162.175,8.67741935483871
"1671",162.275,8.46594982078853
"1672",162.375,8.52517985611511
"1673",162.475,8.29390681003584
"1674",162.575,8.05434782608696
"1675",162.675,8.22661870503597
"1676",162.775,7.84476534296029
"1677",162.875,7.93478260869565
"1678",162.975,7.51438848920863
"1679",163.075,7.1294964028777
"1680",163.175,7.43525179856115
"1681",163.275,7.23381294964029
"1682",163.375,7.53068592057762
"1683",163.475,7.02158273381295
"1684",163.575,6.41666666666667
"1685",163.675,6.76296296296296
"1686",163.775,6.65682656826568
"1687",163.875,6.35144927536232
"1688",163.975,6.45454545454545
"1689",164.075,5.89667896678967
"1690",164.175,5.88148148148148
"1691",164.275,5.88929889298893
"1692",164.375,5.66666666666667
"1693",164.475,5.84030418250951
"1694",164.575,5.6188679245283
"1695",164.675,5.90225563909774
"1696",164.775,5.45018450184502
"1697",164.875,5.27715355805243
"1698",164.975,5.32835820895522
"1699",165.075,5.23809523809524
"1700",165.175,5.3695652173913
"1701",165.275,4.91575091575092
"1702",165.375,5.16974169741697
"1703",165.475,4.91385767790262
"1704",165.575,5.18148148148148
"1705",165.675,5.10909090909091
"1706",165.775,4.93984962406015
"1707",165.875,5.0479704797048
"1708",165.975,5.47777777777778
"1709",166.075,5.21851851851852
"1710",166.175,5.51470588235294
"1711",166.275,5.85820895522388
"1712",166.375,5.90181818181818
"1713",166.475,5.88727272727273
"1714",166.575,5.89530685920578
"1715",166.675,5.93795620437956
"1716",166.775,6.11721611721612
"1717",166.875,6.54181818181818
"1718",166.975,6.59352517985612
"1719",167.075,6.48727272727273
"1720",167.175,6.84532374100719
"1721",167.275,6.67272727272727
"1722",167.375,6.80952380952381
"1723",167.475,6.7380073800738
"1724",167.575,6.98905109489051
"1725",167.675,6.75
"1726",167.775,6.51648351648352
"1727",167.875,6.64492753623188
"1728",167.975,6.48375451263538
"1729",168.075,6.40579710144928
"1730",168.175,6.52416356877323
"1731",168.275,6.08664259927798
"1732",168.375,6.0036231884058
"1733",168.475,5.86545454545455
"1734",168.575,5.97058823529412
"1735",168.675,5.61278195488722
"1736",168.775,5.92537313432836
"1737",168.875,5.73431734317343
"1738",168.975,5.66051660516605
"1739",169.075,5.70695970695971
"1740",169.175,5.68953068592058
"1741",169.275,5.39338235294118
"1742",169.375,5.21348314606742
"1743",169.475,5.17391304347826
"1744",169.575,4.75478927203065
"1745",169.675,4.6147859922179
"1746",169.775,4.93893129770992
"1747",169.875,4.97701149425287
"1748",169.975,4.90671641791045
"1749",170.075,4.91417910447761
"1750",170.175,4.92452830188679
"1751",170.275,4.70300751879699
"1752",170.375,4.5
"1753",170.475,4.25193798449612
"1754",170.575,4.10810810810811
"1755",170.675,4.40485829959514
"1756",170.775,4.04347826086957
"1757",170.875,4.35714285714286
"1758",170.975,4.51340996168582
"1759",171.075,4.30708661417323
"1760",171.175,4.56603773584906
"1761",171.275,4.75190839694656
"1762",171.375,4.40926640926641
"1763",171.475,4.13618677042802
"1764",171.575,4.0082304526749
"1765",171.675,3.81007751937985
"1766",171.775,3.72156862745098
"1767",171.875,3.90725806451613
"1768",171.975,3.70445344129555
"1769",172.075,4.125
"1770",172.175,4.26294820717131
"1771",172.275,4.29761904761905
"1772",172.375,4.22692307692308
"1773",172.475,4.26356589147287
"1774",172.575,4.53515625
"1775",172.675,4.54474708171206
"1776",172.775,4.90836653386454
"1777",172.875,4.69921875
"1778",172.975,5.08366533864542
"1779",173.075,5.07905138339921
"1780",173.175,5.06640625
"1781",173.275,5.04382470119522
"1782",173.375,4.64489795918367
"1783",173.475,4.50210970464135
"1784",173.575,4.40740740740741
"1785",173.675,4.89958158995816
"1786",173.775,4.54918032786885
"1787",173.875,4.51709401709402
"1788",173.975,4.41552511415525
"1789",174.075,4.57203389830508
"1790",174.175,4.60833333333333
"1791",174.275,4.66806722689076
"1792",174.375,5.06837606837607
"1793",174.475,4.94214876033058
"1794",174.575,4.82251082251082
"1795",174.675,5.28033472803347
"1796",174.775,5.68085106382979
"1797",174.875,5.08085106382979
"1798",174.975,4.72689075630252
"1799",175.075,5.12554112554113
"1800",175.175,4.95689655172414
"1801",175.275,4.50660792951542
"1802",175.375,4.82432432432432
"1803",175.475,4.98139534883721
"1804",175.575,4.45283018867925
"1805",175.675,4.90867579908676
"1806",175.775,4.82938388625592
"1807",175.875,4.77168949771689
"1808",175.975,5.14150943396226
"1809",176.075,4.5377358490566
"1810",176.175,4.535
"1811",176.275,4.54761904761905
"1812",176.375,4.64077669902913
"1813",176.475,4.63725490196078
"1814",176.575,4.39047619047619
"1815",176.675,4.8952380952381
"1816",176.775,4.83173076923077
"1817",176.875,5.08780487804878
"1818",176.975,5.27
"1819",177.075,5.10344827586207
"1820",177.175,5.35
"1821",177.275,5.275
"1822",177.375,5.65284974093264
"1823",177.475,5.125
"1824",177.575,4.92857142857143
"1825",177.675,5.29896907216495
"1826",177.775,5.76649746192893
"1827",177.875,5.69
"1828",177.975,6.49746192893401
