"","depth_mm","Fe"
"X5689",576.3,445.345794392523
"X5690",576.4,440.700934579439
"X5691",576.5,447.644859813084
"X5692",576.6,443.626168224299
"X5693",576.7,439.439252336449
"X5694",576.8,430.691588785047
"X5695",576.9,438.028571428571
"X5696",577,447.102803738318
"X5697",577.1,481.046728971963
"X5698",577.2,521.485981308411
"X5699",577.3,562.168224299065
"X5700",577.4,494.18691588785
"X5701",577.5,484.532710280374
"X5702",577.6,505.308411214953
"X5703",577.7,539.616822429907
"X5704",577.8,604.355140186916
"X5705",577.9,551.084112149533
"X5706",578,541.841121495327
"X5707",578.1,552.588785046729
"X5708",578.2,537.532710280374
"X5709",578.3,539.915887850467
"X5710",578.4,489.18691588785
"X5711",578.5,484.700934579439
"X5712",578.6,426.934579439252
"X5713",578.7,458.102803738318
"X5714",578.8,428.682242990654
"X5715",578.9,419.439252336449
"X5716",579,438.542056074766
"X5717",579.1,376.766355140187
"X5718",579.2,386.102803738318
"X5719",579.3,452.177570093458
"X5720",579.4,491.457943925234
"X5721",579.5,383.140186915888
"X5722",579.6,381.392523364486
"X5723",579.7,373.271028037383
"X5724",579.8,366.859813084112
"X5725",579.9,374.317757009346
"X5726",580,339.476635514019
"X5727",580.1,337.841121495327
"X5728",580.2,358.579439252336
"X5729",580.3,393.102803738318
"X5730",580.4,434.308411214953
"X5731",580.5,475.429906542056
"X5732",580.6,422.140186915888
"X5733",580.7,445.401869158879
"X5734",580.8,364.364485981308
"X5735",580.9,364.560747663551
"X5736",581,353.570093457944
"X5737",581.1,367.672897196262
"X5738",581.2,383.598130841121
"X5739",581.3,436.439252336449
"X5740",581.4,451.934579439252
"X5741",581.5,430.85046728972
"X5742",581.6,403.018691588785
"X5743",581.7,451.981308411215
"X5744",581.8,465.327102803738
"X5745",581.9,505.551401869159
"X5746",582,526.981308411215
"X5747",582.1,542.523364485981
"X5748",582.2,549.81308411215
"X5749",582.3,565.700934579439
"X5750",582.4,498.560747663551
"X5751",582.5,430.897196261682
"X5752",582.6,347.803738317757
"X5753",582.7,355.084112149533
"X5754",582.8,416.233644859813
"X5755",582.9,390.532710280374
"X5756",583,391.523364485981
"X5757",583.1,443.289719626168
"X5758",583.2,503.88785046729
"X5759",583.3,469.317757009346
"X5760",583.4,487.551401869159
"X5761",583.5,645.710280373832
"X5762",583.6,523.280373831776
"X5763",583.7,536.990654205607
"X5764",583.8,626.691588785047
"X5765",583.9,747.401869158879
"X5766",584,678.504672897196
"X5767",584.1,703.607476635514
"X5768",584.2,592.981308411215
"X5769",584.3,580.96261682243
"X5770",584.4,563.411214953271
"X5771",584.5,511.168224299065
"X5772",584.6,547.757009345794
"X5773",584.7,598.11214953271
"X5774",584.8,542.495327102804
"X5775",584.9,641.719626168224
"X5776",585,704.18691588785
"X5777",585.1,549.242990654206
"X5778",585.2,437.411214953271
"X5779",585.3,623.738317757009
"X5780",585.4,683.252336448598
"X5781",585.5,625.953271028037
"X5782",585.6,636.345794392523
"X5783",585.7,509.429906542056
"X5784",585.8,472.532710280374
"X5785",585.9,399.504672897196
"X5786",586,434.841121495327
"X5787",586.1,406.523364485981
"X5788",586.2,428.102803738318
"X5789",586.3,495.96261682243
"X5790",586.4,524.990654205607
"X5791",586.5,435.990654205607
"X5792",586.6,399.85046728972
"X5793",586.7,580.168224299065
"X5794",586.8,727.551401869159
"X5795",586.9,919.738317757009
"X5796",587,797.121495327103
"X5797",587.1,802.411214953271
"X5798",587.2,735.271028037383
"X5799",587.3,605.485981308411
"X5800",587.4,569
"X5801",587.5,496.121495327103
"X5802",587.6,498.420560747664
"X5803",587.7,557.570093457944
"X5804",587.8,609.88785046729
"X5805",587.9,596.018691588785
"X5806",588,568.233644859813
"X5807",588.1,508.672897196262
"X5808",588.2,449.046728971963
"X5809",588.3,399.841121495327
"X5810",588.4,402.102803738318
"X5811",588.5,398.719626168224
"X5812",588.6,422.897196261682
"X5813",588.7,374.990654205607
"X5814",588.8,397.345794392523
"X5815",588.9,357.85046728972
"X5816",589,468.971962616822
"X5817",589.1,424.654205607477
"X5818",589.2,315.401869158879
"X5819",589.3,347.831775700935
"X5820",589.4,383.130841121495
"X5821",589.5,339.028037383178
"X5822",589.6,309.355140186916
"X5823",589.7,336.934579439252
"X5824",589.8,330.654205607477
"X5825",589.9,329.81308411215
"X5826",590,290.757009345794
"X5827",590.1,279.85046728972
"X5828",590.2,282.429906542056
"X5829",590.3,284.560747663551
"X5830",590.4,282.383177570093
"X5831",590.5,279.747663551402
"X5832",590.6,310.869158878505
"X5833",590.7,312.308411214953
"X5834",590.8,294.140186915888
"X5835",590.9,274.906542056075
"X5836",591,290.18691588785
"X5837",591.1,297.915887850467
"X5838",591.2,314.056074766355
"X5839",591.3,314.383177570093
"X5840",591.4,344.429906542056
"X5841",591.5,408.616822429907
"X5842",591.6,500.542056074766
"X5843",591.7,609.308411214953
"X5844",591.8,564.775700934579
"X5845",591.9,399.598130841121
"X5846",592,398.869158878505
"X5847",592.1,413.728971962617
"X5848",592.2,437.07476635514
"X5849",592.3,447.81308411215
"X5850",592.4,451.700934579439
"X5851",592.5,362.336448598131
"X5852",592.6,315.252336448598
"X5853",592.7,286.018691588785
"X5854",592.8,301.878504672897
"X5855",592.9,296.028037383178
"X5856",593,295.710280373832
"X5857",593.1,300.81308411215
"X5858",593.2,308.691588785047
"X5859",593.3,335.700934579439
"X5860",593.4,352.672897196262
"X5861",593.5,369.869158878505
"X5862",593.6,404.906542056075
"X5863",593.7,438.607476635514
"X5864",593.8,551.88785046729
"X5865",593.9,629.719626168224
"X5866",594,720.953271028037
"X5867",594.1,777.457943925234
"X5868",594.2,821.448598130841
"X5869",594.3,835.476635514019
"X5870",594.4,803.299065420561
"X5871",594.5,787.728971962617
"X5872",594.6,786.448598130841
"X5873",594.7,836.336448598131
"X5874",594.8,834.439252336449
"X5875",594.9,799.383177570093
"X5876",595,810.327102803738
"X5877",595.1,823.96261682243
"X5878",595.2,814.943925233645
"X5879",595.3,829.11214953271
"X5880",595.4,826.822429906542
"X5881",595.5,818.411214953271
"X5882",595.6,830.635514018692
"X5883",595.7,799.121495327103
"X5884",595.8,819.85046728972
"X5885",595.9,795.822429906542
"X5886",596,798.028037383178
"X5887",596.1,784
"X5888",596.2,775.364485981308
"X5889",596.3,751.289719626168
"X5890",596.4,715.355140186916
"X5891",596.5,670.280373831776
"X5892",596.6,644.065420560748
"X5893",596.7,636.327102803738
"X5894",596.8,668.467289719626
"X5895",596.9,694.719626168224
"X5896",597,740.289719626168
"X5897",597.1,768.654205607477
"X5898",597.2,708.467289719626
"X5899",597.3,721.18691588785
"X5900",597.4,546.588785046729
"X5901",597.5,508.560747663551
"X5902",597.6,514.831775700935
"X5903",597.7,534.018691588785
"X5904",597.8,521.934579439252
"X5905",597.9,549.672897196262
"X5906",598,644.915887850467
"X5907",598.1,642.523364485981
"X5908",598.2,613.719626168224
"X5909",598.3,614.056074766355
"X5910",598.4,717.046728971963
"X5911",598.5,695.065420560748
"X5912",598.6,625.869158878505
"X5913",598.7,619.420560747664
"X5914",598.8,628.03738317757
"X5915",598.9,656.747663551402
"X5916",599,677.700934579439
"X5917",599.1,681.420560747664
"X5918",599.2,700.719626168224
"X5919",599.3,746.523364485981
"X5920",599.4,769.485981308411
"X5921",599.5,798.934579439252
"X5922",599.6,807.672897196262
"X5923",599.7,835.252336448598
"X5924",599.8,860.448598130841
"X5925",599.9,840.448598130841
"X5926",600,849.14953271028
"X5927",600.1,847.570093457944
"X5928",600.2,850.495327102804
"X5929",600.3,824.056074766355
"X5930",600.4,842.495327102804
"X5931",600.5,853.485981308411
"X5932",600.6,833.448598130841
"X5933",600.7,839.96261682243
"X5934",600.8,836.775700934579
"X5935",600.9,839.214953271028
"X5936",601,861.485981308411
"X5937",601.1,852.476635514019
"X5938",601.2,830.121495327103
"X5939",601.3,828.233644859813
"X5940",601.4,838.168224299065
"X5941",601.5,835.663551401869
"X5942",601.6,846.345794392523
"X5943",601.7,835.672897196262
"X5944",601.8,845.177570093458
"X5945",601.9,846.616822429907
"X5946",602,836.485981308411
"X5947",602.1,849.532710280374
"X5948",602.2,836.616822429907
"X5949",602.3,832.214953271028
"X5950",602.4,821.084112149533
"X5951",602.5,822.598130841121
"X5952",602.6,829.411214953271
"X5953",602.7,822.766355140187
"X5954",602.8,821.214953271028
"X5955",602.9,820.177570093458
"X5956",603,818.635514018692
"X5957",603.1,824.700934579439
"X5958",603.2,821.140186915888
"X5959",603.3,808.289719626168
"X5960",603.4,818.943925233645
"X5961",603.5,808.084112149533
"X5962",603.6,805.85046728972
"X5963",603.7,810.327102803738
"X5964",603.8,813.607476635514
"X5965",603.9,808.915887850467
"X5966",604,795.88785046729
"X5967",604.1,799
"X5968",604.2,798.560747663551
"X5969",604.3,787.626168224299
"X5970",604.4,794.607476635514
"X5971",604.5,793.373831775701
"X5972",604.6,795.009345794393
"X5973",604.7,785.401869158879
"X5974",604.8,788.065420560748
"X5975",604.9,791.934579439252
"X5976",605,793.738317757009
"X5977",605.1,776.943925233645
"X5978",605.2,773.92523364486
"X5979",605.3,762.261682242991
"X5980",605.4,768.009345794393
"X5981",605.5,790.467289719626
"X5982",605.6,759.336448598131
"X5983",605.7,713.158878504673
"X5984",605.8,712.392523364486
"X5985",605.9,693.579439252336
"X5986",606,694.906542056075
"X5987",606.1,683.177570093458
"X5988",606.2,647.102803738318
"X5989",606.3,628.803738317757
"X5990",606.4,605.635514018692
"X5991",606.5,596.96261682243
"X5992",606.6,610.514018691589
"X5993",606.7,645.897196261682
"X5994",606.8,650.03738317757
"X5995",606.9,684.364485981308
"X5996",607,727
"X5997",607.1,736.981308411215
"X5998",607.2,755.009345794393
"X5999",607.3,762.766355140187
"X6000",607.4,765.299065420561
"X6001",607.5,773.364485981308
"X6002",607.6,796.906542056075
"X6003",607.7,804.523364485981
"X6004",607.8,820.682242990654
"X6005",607.9,798.448598130841
"X6006",608,815.130841121495
"X6007",608.1,795
"X6008",608.2,800.420560747664
"X6009",608.3,803.448598130841
"X6010",608.4,795.523364485981
"X6011",608.5,798.457943925234
"X6012",608.6,791.738317757009
"X6013",608.7,793.495327102804
"X6014",608.8,777.579439252336
"X6015",608.9,723.280373831776
"X6016",609,659.289719626168
"X6017",609.1,608.018691588785
"X6018",609.2,584
"X6019",609.3,563.177570093458
"X6020",609.4,549.757009345794
"X6021",609.5,521.775700934579
"X6022",609.6,507.271028037383
"X6023",609.7,471.88785046729
"X6024",609.8,430.009345794393
"X6025",609.9,403.81308411215
"X6026",610,365.81308411215
"X6027",610.1,335.009345794393
"X6028",610.2,308.88785046729
"X6029",610.3,293.411214953271
"X6030",610.4,282.757009345794
"X6031",610.5,245.495327102804
"X6032",610.6,220.859813084112
"X6033",610.7,215.822429906542
"X6034",610.8,211.672897196262
"X6035",610.9,211.280373831776
"X6036",611,195.644859813084
"X6037",611.1,271.093457943925
"X6038",611.2,387.943925233645
"X6039",611.3,416.757009345794
"X6040",611.4,571.280373831776
"X6041",611.5,594.616822429907
"X6042",611.6,506.467289719626
"X6043",611.7,213.485981308411
"X6044",611.8,155.663551401869
"X6045",611.9,147.327102803738
"X6046",612,144.635514018692
"X6047",612.1,153
"X6048",612.2,149.551401869159
"X6049",612.3,158.878504672897
"X6050",612.4,163.084112149533
"X6051",612.5,158.635514018692
"X6052",612.6,154.635514018692
"X6053",612.7,160.85046728972
"X6054",612.8,179.626168224299
"X6055",612.9,176.700934579439
"X6056",613,172.551401869159
"X6057",613.1,192.383177570093
"X6058",613.2,250.504672897196
"X6059",613.3,405.252336448598
"X6060",613.4,447.07476635514
"X6061",613.5,301.906542056075
"X6062",613.6,185.364485981308
"X6063",613.7,169.345794392523
"X6064",613.8,146.308411214953
"X6065",613.9,131.953271028037
"X6066",614,129.177570093458
"X6067",614.1,129.336448598131
"X6068",614.2,132.878504672897
"X6069",614.3,137.794392523364
"X6070",614.4,151.084112149533
"X6071",614.5,154.224299065421
"X6072",614.6,160.953271028037
"X6073",614.7,156.308411214953
"X6074",614.8,165.214953271028
"X6075",614.9,212.915887850467
"X6076",615,400.588785046729
"X6077",615.1,582.672897196262
"X6078",615.2,695.345794392523
"X6079",615.3,616.009345794393
"X6080",615.4,407.785046728972
"X6081",615.5,496.242990654206
"X6082",615.6,565.794392523365
"X6083",615.7,594.448598130841
"X6084",615.8,679.177570093458
"X6085",615.9,539.691588785047
"X6086",616,448.271028037383
"X6087",616.1,350.803738317757
"X6088",616.2,274.588785046729
"X6089",616.3,202
"X6090",616.4,245.261682242991
"X6091",616.5,435.439252336449
"X6092",616.6,457.299065420561
"X6093",616.7,199.420560747664
"X6094",616.8,142.822429906542
"X6095",616.9,134.616822429907
"X6096",617,132.691588785047
"X6097",617.1,133.056074766355
"X6098",617.2,130.738317757009
"X6099",617.3,131.411214953271
"X6100",617.4,131.130841121495
"X6101",617.5,174.766355140187
"X6102",617.6,153.92523364486
"X6103",617.7,164.317757009346
"X6104",617.8,208.102803738318
"X6105",617.9,475.355140186916
"X6106",618,607.579439252336
"X6107",618.1,583.214953271028
"X6108",618.2,681.158878504673
"X6109",618.3,719.906542056075
"X6110",618.4,700.261682242991
"X6111",618.5,708.345794392523
"X6112",618.6,613.317757009346
"X6113",618.7,461.878504672897
"X6114",618.8,410.252336448598
"X6115",618.9,344.028037383178
"X6116",619,232.018691588785
"X6117",619.1,140.728971962617
"X6118",619.2,147.121495327103
"X6119",619.3,146.121495327103
"X6120",619.4,136.915887850467
"X6121",619.5,137.448598130841
"X6122",619.6,139.822429906542
"X6123",619.7,151.093457943925
"X6124",619.8,158.289719626168
"X6125",619.9,152.093457943925
"X6126",620,171.373831775701
"X6127",620.1,171.766355140187
"X6128",620.2,161.897196261682
"X6129",620.3,156.96261682243
"X6130",620.4,165.691588785047
"X6131",620.5,151.990654205607
"X6132",620.6,155.373831775701
"X6133",620.7,176.14953271028
"X6134",620.8,192.869158878505
"X6135",620.9,197.775700934579
"X6136",621,204.906542056075
"X6137",621.1,217.971962616822
"X6138",621.2,242.411214953271
"X6139",621.3,257.532710280374
"X6140",621.4,311.738317757009
"X6141",621.5,298.205607476636
"X6142",621.6,300.635514018692
"X6143",621.7,283.822429906542
"X6144",621.8,339.990654205607
"X6145",621.9,414.084112149533
"X6146",622,383.429906542056
"X6147",622.1,504.364485981308
"X6148",622.2,573.831775700935
"X6149",622.3,659.981308411215
"X6150",622.4,815.96261682243
"X6151",622.5,765.859813084112
"X6152",622.6,700.644859813084
"X6153",622.7,638.289719626168
"X6154",622.8,635.738317757009
"X6155",622.9,742.897196261682
"X6156",623,603.598130841121
"X6157",623.1,570.205607476635
"X6158",623.2,549.439252336449
"X6159",623.3,476.626168224299
"X6160",623.4,417.355140186916
"X6161",623.5,533.018691588785
"X6162",623.6,546.121495327103
"X6163",623.7,540.261682242991
"X6164",623.8,516.411214953271
"X6165",623.9,526.009345794393
"X6166",624,529.990654205607
"X6167",624.1,553.214953271028
"X6168",624.2,569.093457943925
"X6169",624.3,529.401869158879
"X6170",624.4,489.953271028037
"X6171",624.5,476
"X6172",624.6,394.242990654206
"X6173",624.7,349.046728971963
"X6174",624.8,320.757009345794
"X6175",624.9,292.467289719626
"X6176",625,310.700934579439
"X6177",625.1,321.205607476636
"X6178",625.2,278.616822429907
"X6179",625.3,309.093457943925
"X6180",625.4,293.81308411215
"X6181",625.5,311
"X6182",625.6,298.495327102804
"X6183",625.7,326.588785046729
"X6184",625.8,316.588785046729
"X6185",625.9,340.532710280374
"X6186",626,276.299065420561
"X6187",626.1,286.03738317757
"X6188",626.2,283.177570093458
"X6189",626.3,277.897196261682
"X6190",626.4,271.439252336449
"X6191",626.5,281.11214953271
"X6192",626.6,266.710280373832
"X6193",626.7,276.289719626168
"X6194",626.8,282.261682242991
"X6195",626.9,289.635514018692
"X6196",627,281.897196261682
"X6197",627.1,279.205607476636
"X6198",627.2,264.532710280374
"X6199",627.3,263.03738317757
"X6200",627.4,264.355140186916
"X6201",627.5,242.897196261682
"X6202",627.6,250.841121495327
"X6203",627.7,249.205607476636
"X6204",627.8,246.728971962617
"X6205",627.9,253.214953271028
"X6206",628,251.14953271028
"X6207",628.1,252.158878504673
"X6208",628.2,258.046728971963
"X6209",628.3,264.271028037383
"X6210",628.4,258.822429906542
"X6211",628.5,263.392523364486
"X6212",628.6,248.570093457944
"X6213",628.7,262.560747663551
"X6214",628.8,274.588785046729
"X6215",628.9,270.11214953271
"X6216",629,276.953271028037
"X6217",629.1,303.794392523364
"X6218",629.2,314.831775700935
"X6219",629.3,306.785046728972
"X6220",629.4,313.775700934579
"X6221",629.5,321.869158878505
"X6222",629.6,320.214953271028
"X6223",629.7,334.046728971963
"X6224",629.8,338.953271028037
"X6225",629.9,338.551401869159
"X6226",630,341.906542056075
"X6227",630.1,370.551401869159
"X6228",630.2,405.224299065421
"X6229",630.3,423.663551401869
"X6230",630.4,441.233644859813
"X6231",630.5,429.88785046729
"X6232",630.6,443.280373831776
"X6233",630.7,464.654205607477
"X6234",630.8,441.18691588785
"X6235",630.9,448.448598130841
"X6236",631,462.158878504673
"X6237",631.1,489.205607476636
"X6238",631.2,487.794392523364
"X6239",631.3,514.803738317757
"X6240",631.4,559.841121495327
"X6241",631.5,572.457943925234
"X6242",631.6,550.03738317757
"X6243",631.7,541.084112149533
"X6244",631.8,588.214953271028
"X6245",631.9,594.084112149533
"X6246",632,605.299065420561
"X6247",632.1,593.971962616822
"X6248",632.2,629.140186915888
"X6249",632.3,670.644859813084
"X6250",632.4,649.841121495327
"X6251",632.5,642.859813084112
"X6252",632.6,634.654205607477
"X6253",632.7,606.028037383178
"X6254",632.8,572.841121495327
"X6255",632.9,549.233644859813
"X6256",633,536.093457943925
"X6257",633.1,527.691588785047
"X6258",633.2,521.869158878505
"X6259",633.3,523.084112149533
"X6260",633.4,514.560747663551
"X6261",633.5,473.906542056075
"X6262",633.6,477.831775700935
"X6263",633.7,460.214953271028
"X6264",633.8,445.738317757009
"X6265",633.9,463.588785046729
"X6266",634,444.728971962617
"X6267",634.1,415.130841121495
"X6268",634.2,411.336448598131
"X6269",634.3,402.448598130841
"X6270",634.4,382.289719626168
"X6271",634.5,383.728971962617
"X6272",634.6,364.990654205607
"X6273",634.7,341.831775700935
"X6274",634.8,347.682242990654
"X6275",634.9,353.308411214953
"X6276",635,347.14953271028
"X6277",635.1,334.383177570093
"X6278",635.2,354.607476635514
"X6279",635.3,347.822429906542
"X6280",635.4,339.943925233645
"X6281",635.5,324.18691588785
"X6282",635.6,317.700934579439
"X6283",635.7,317.934579439252
"X6284",635.8,362.03738317757
"X6285",635.9,393.439252336449
"X6286",636,415.065420560748
"X6287",636.1,423.467289719626
"X6288",636.2,442.588785046729
"X6289",636.3,432.785046728972
"X6290",636.4,448.869158878505
"X6291",636.5,435.822429906542
"X6292",636.6,367.663551401869
"X6293",636.7,334.981308411215
"X6294",636.8,303.710280373832
"X6295",636.9,299.065420560748
"X6296",637,291.943925233645
"X6297",637.1,279.869158878505
"X6298",637.2,282.252336448598
"X6299",637.3,274.635514018692
"X6300",637.4,268.738317757009
"X6301",637.5,269.551401869159
"X6302",637.6,262.990654205607
"X6303",637.7,257.308411214953
"X6304",637.8,254.551401869159
"X6305",637.9,262.373831775701
"X6306",638,265.18691588785
"X6307",638.1,263.457943925234
"X6308",638.2,258.168224299065
"X6309",638.3,259.308411214953
"X6310",638.4,272.859813084112
"X6311",638.5,278.205607476636
"X6312",638.6,274.607476635514
"X6313",638.7,265.196261682243
"X6314",638.8,254.869158878505
"X6315",638.9,245.476635514019
"X6316",639,238.205607476636
"X6317",639.1,247.785046728972
"X6318",639.2,250.88785046729
"X6319",639.3,242.009345794393
"X6320",639.4,242.467289719626
"X6321",639.5,257.747663551402
"X6322",639.6,248.065420560748
"X6323",639.7,231.747663551402
"X6324",639.8,237.81308411215
"X6325",639.9,279.700934579439
"X6326",640,265.046728971963
"X6327",640.1,259.560747663551
"X6328",640.2,251.92523364486
"X6329",640.3,248.654205607477
"X6330",640.4,250.457943925234
"X6331",640.5,248.364485981308
"X6332",640.6,247.747663551402
"X6333",640.7,221.719626168224
"X6334",640.8,318.542056074766
"X6335",640.9,315.728971962617
"X6336",641,201.009345794393
"X6337",641.1,194.579439252336
"X6338",641.2,192.018691588785
"X6339",641.3,196.644859813084
"X6340",641.4,197.009345794393
"X6341",641.5,192.570093457944
"X6342",641.6,199.532710280374
"X6343",641.7,204.85046728972
"X6344",641.8,217.588785046729
"X6345",641.9,213.14953271028
"X6346",642,184.971962616822
"X6347",642.1,190.130841121495
"X6348",642.2,183.560747663551
"X6349",642.3,187.523364485981
"X6350",642.4,229.046728971963
"X6351",642.5,213.794392523364
"X6352",642.6,211.81308411215
"X6353",642.7,214.168224299065
"X6354",642.8,193.710280373832
"X6355",642.9,194.710280373832
"X6356",643,204.551401869159
"X6357",643.1,208.121495327103
"X6358",643.2,205.130841121495
"X6359",643.3,194.121495327103
"X6360",643.4,198.785046728972
"X6361",643.5,183.691588785047
"X6362",643.6,186.635514018692
"X6363",643.7,180.205607476636
"X6364",643.8,161.476635514019
"X6365",643.9,161.616822429907
"X6366",644,180.822429906542
"X6367",644.1,182.579439252336
"X6368",644.2,184.373831775701
"X6369",644.3,177.691588785047
"X6370",644.4,166.785046728972
"X6371",644.5,166.158878504673
"X6372",644.6,230.551401869159
"X6373",644.7,209.495327102804
"X6374",644.8,189.093457943925
"X6375",644.9,176.981308411215
"X6376",645,208.551401869159
"X6377",645.1,219.644859813084
"X6378",645.2,173.88785046729
"X6379",645.3,165.03738317757
"X6380",645.4,167.831775700935
"X6381",645.5,152.841121495327
"X6382",645.6,135.738317757009
"X6383",645.7,137.803738317757
"X6384",645.8,148.485981308411
"X6385",645.9,147.747663551402
"X6386",646,154
"X6387",646.1,133.934579439252
"X6388",646.2,166.093457943925
"X6389",646.3,156.392523364486
"X6390",646.4,168.915887850467
"X6391",646.5,175.616822429907
"X6392",646.6,168.355140186916
"X6393",646.7,168.943925233645
"X6394",646.8,191.551401869159
"X6395",646.9,213.635514018692
"X6396",647,204.317757009346
"X6397",647.1,212.261682242991
"X6398",647.2,206.420560747664
"X6399",647.3,228.775700934579
"X6400",647.4,245.317757009346
"X6401",647.5,260.663551401869
"X6402",647.6,272.859813084112
"X6403",647.7,286.467289719626
"X6404",647.8,286.579439252336
"X6405",647.9,323.308411214953
"X6406",648,368.85046728972
"X6407",648.1,385.878504672897
"X6408",648.2,358.551401869159
"X6409",648.3,351.140186915888
"X6410",648.4,361.158878504673
"X6411",648.5,362
"X6412",648.6,371.018691588785
"X6413",648.7,377.028037383178
"X6414",648.8,365.11214953271
"X6415",648.9,380.981308411215
"X6416",649,427.757009345794
"X6417",649.1,402.429906542056
"X6418",649.2,401.897196261682
"X6419",649.3,435.355140186916
"X6420",649.4,466.859813084112
"X6421",649.5,466.439252336449
"X6422",649.6,426.093457943925
"X6423",649.7,411.168224299065
"X6424",649.8,396.121495327103
"X6425",649.9,398.485981308411
"X6426",650,436.719626168224
"X6427",650.1,420.841121495327
"X6428",650.2,378.121495327103
"X6429",650.3,407.663551401869
"X6430",650.4,396.102803738318
"X6431",650.5,403.252336448598
"X6432",650.6,429.168224299065
"X6433",650.7,441.242990654206
"X6434",650.8,544.383177570093
"X6435",650.9,599.971962616822
"X6436",651,725.168224299065
"X6437",651.1,699.158878504673
"X6438",651.2,585.158878504673
"X6439",651.3,540.242990654206
"X6440",651.4,547.728971962617
"X6441",651.5,514.046728971963
"X6442",651.6,502.364485981308
"X6443",651.7,533.345794392523
"X6444",651.8,484.523364485981
"X6445",651.9,447.878504672897
"X6446",652,413.542056074766
"X6447",652.1,462.990654205607
"X6448",652.2,448.96261682243
"X6449",652.3,399.747663551402
"X6450",652.4,392.158878504673
"X6451",652.5,404.81308411215
"X6452",652.6,409.532710280374
"X6453",652.7,414.261682242991
"X6454",652.8,444.598130841121
"X6455",652.9,499.85046728972
"X6456",653,623.635514018692
"X6457",653.1,1065.92523364486
"X6458",653.2,1233.31775700935
"X6459",653.3,1071.93457943925
"X6460",653.4,741.710280373832
"X6461",653.5,489.196261682243
"X6462",653.6,453.373831775701
"X6463",653.7,451.953271028037
"X6464",653.8,422.551401869159
"X6465",653.9,424.252336448598
"X6466",654,437.392523364486
"X6467",654.1,441.261682242991
"X6468",654.2,432.439252336449
"X6469",654.3,406.766355140187
"X6470",654.4,378.252336448598
"X6471",654.5,365.084112149533
"X6472",654.6,391.96261682243
"X6473",654.7,390.682242990654
"X6474",654.8,408.96261682243
"X6475",654.9,540.794392523365
"X6476",655,650.542056074766
"X6477",655.1,634.934579439252
"X6478",655.2,525.672897196262
"X6479",655.3,319.626168224299
"X6480",655.4,235.757009345794
"X6481",655.5,251.233644859813
"X6482",655.6,264
"X6483",655.7,268.03738317757
"X6484",655.8,248.457943925234
"X6485",655.9,224.88785046729
"X6486",656,215.635514018692
"X6487",656.1,203.280373831776
"X6488",656.2,205.757009345794
"X6489",656.3,208.392523364486
"X6490",656.4,210.476635514019
"X6491",656.5,225.943925233645
"X6492",656.6,235.299065420561
"X6493",656.7,236.065420560748
"X6494",656.8,230.14953271028
"X6495",656.9,233.504672897196
"X6496",657,248.289719626168
"X6497",657.1,265.766355140187
"X6498",657.2,297.719626168224
"X6499",657.3,366.046728971963
"X6500",657.4,381.084112149533
"X6501",657.5,341.953271028037
"X6502",657.6,339.822429906542
"X6503",657.7,331.943925233645
"X6504",657.8,311.028037383178
"X6505",657.9,302.196261682243
"X6506",658,321.196261682243
"X6507",658.1,315.85046728972
"X6508",658.2,306.271028037383
"X6509",658.3,298.971962616822
"X6510",658.4,288.644859813084
"X6511",658.5,290.280373831776
"X6512",658.6,366.766355140187
"X6513",658.7,376.607476635514
"X6514",658.8,356.485981308411
"X6515",658.9,406.953271028037
"X6516",659,349.551401869159
"X6517",659.1,304.327102803738
"X6518",659.2,277.757009345794
"X6519",659.3,331.252336448598
"X6520",659.4,365.102803738318
"X6521",659.5,312.317757009346
"X6522",659.6,259.514018691589
"X6523",659.7,244.308411214953
"X6524",659.8,236.915887850467
"X6525",659.9,229.308411214953
"X6526",660,240.280373831776
"X6527",660.1,228.822429906542
"X6528",660.2,248.252336448598
"X6529",660.3,250.710280373832
"X6530",660.4,293.607476635514
"X6531",660.5,257.205607476636
"X6532",660.6,216.738317757009
"X6533",660.7,220.224299065421
"X6534",660.8,216.457943925234
"X6535",660.9,244.682242990654
"X6536",661,276.728971962617
"X6537",661.1,238.205607476636
"X6538",661.2,241.392523364486
"X6539",661.3,252.467289719626
"X6540",661.4,302.943925233645
"X6541",661.5,230.757009345794
"X6542",661.6,230.280373831776
"X6543",661.7,238.158878504673
"X6544",661.8,246.700934579439
"X6545",661.9,287.168224299065
"X6546",662,333.271028037383
"X6547",662.1,332.934579439252
"X6548",662.2,327.841121495327
"X6549",662.3,279.280373831776
"X6550",662.4,309.775700934579
"X6551",662.5,283.710280373832
"X6552",662.6,315.878504672897
"X6553",662.7,326.168224299065
"X6554",662.8,347
"X6555",662.9,378.757009345794
"X6556",663,321.420560747664
"X6557",663.1,304.11214953271
"X6558",663.2,288.271028037383
"X6559",663.3,340.738317757009
"X6560",663.4,434.775700934579
"X6561",663.5,423.261682242991
"X6562",663.6,344.822429906542
"X6563",663.7,328.794392523364
"X6564",663.8,366.775700934579
"X6565",663.9,338.14953271028
"X6566",664,363.009345794393
"X6567",664.1,357.738317757009
"X6568",664.2,434.775700934579
"X6569",664.3,439.168224299065
"X6570",664.4,358.205607476636
"X6571",664.5,410.607476635514
"X6572",664.6,492.560747663551
"X6573",664.7,436.88785046729
"X6574",664.8,461.420560747664
"X6575",664.9,529.607476635514
"X6576",665,614.822429906542
"X6577",665.1,666.046728971963
