"DEPTH_WMSF","HCGR"
211.2264,5.0729
211.3788,5.3608
211.5312,4.3143
211.6836,3.8967
211.836,4.1663
211.9884,4.8157
212.1408,5.1378
212.2932,4.3724
212.4456,4.5015
212.598,4.8348
212.7504,4.959
212.9028,5.3435
213.0552,5.6556
213.2076,6.6113
213.36,6.5925
213.5124,6.0092
213.6648,5.9503
213.8172,6.8003
213.9696,8.0654
214.122,8.6359
214.2744,8.7218
214.4268,8.4513
214.5792,8.3775
214.7316,8.9087
214.884,9.1733
215.0364,10.1785
215.1888,10.4279
215.3412,10.4836
215.4936,8.4886
215.646,7.5048
215.7984,7.6178
215.9508,8.3241
216.1032,9.2554
216.2556,10.1992
216.408,9.3289
216.5604,8.8254
216.7128,9.4902
216.8652,9.6018
217.0176,8.7539
217.17,8.2931
217.3224,8.0598
217.4748,7.4282
217.6272,6.4488
217.7796,5.3831
217.932,3.3984
218.0844,2.8278
218.2368,2.9494
218.3892,3.1135
218.5416,3.2984
218.694,2.988
218.8464,3.0524
218.9988,2.8594
219.1512,2.5076
219.3036,2.7351
219.456,3.4388
219.6084,4.3124
219.7608,4.799
219.9132,5.1452
220.0656,5.2429
220.218,6.0005
220.3704,7.7581
220.5228,7.896
220.6752,7.4843
220.8276,6.7736
220.98,6.5029
221.1324,6.0446
221.2848,6.3578
221.4372,6.4839
221.5896,6.8579
221.742,7.6529
221.8944,6.984
222.0468,5.9735
222.1992,6.4953
222.3516,6.9548
222.504,7.0141
222.6564,6.8506
222.8088,6.5164
222.9612,6.0069
223.1136,5.615
223.266,5.4532
223.4184,4.7328
223.5708,4.4072
223.7232,4.2059
223.8756,3.6622
224.028,3.7228
224.1804,4.2597
224.3328,4.911
224.4852,5.0238
224.6376,5.3443
224.79,5.8546
224.9424,6.4452
225.0948,6.8295
225.2472,7.264
225.3996,7.2382
225.552,8.5495
225.7044,9.0652
225.8568,8.4406
226.0092,8.2568
226.1616,8.2381
226.314,8.625
226.4664,8.0051
226.6188,6.8741
226.7712,6.678
226.9236,6.0015
227.076,5.6464
227.2284,4.407
227.3808,4.5665
227.5332,4.9357
227.6856,4.5308
227.838,4.1966
227.9904,3.4579
228.1428,2.9866
228.2952,3.0948
228.4476,3.3567
228.6,3.0353
228.7524,2.7454
228.9048,3.5602
229.0572,3.4954
229.2096,3.5962
229.362,3.5366
229.5144,3.7199
229.6668,5.7279
229.8192,7.3031
229.9716,8.8047
230.124,9.7056
230.2764,9.6909
230.4288,9.6861
230.5812,8.29
230.7336,7.9479
230.886,9.0069
231.0384,11.0482
231.1908,11.3111
231.3432,8.7031
231.4956,7.4198
231.648,7.3687
231.8004,7.2142
231.9528,7.3544
232.1052,7.4444
232.2576,8.0464
232.41,8.6422
232.5624,7.9328
232.7148,6.9434
232.8672,7.3119
233.0196,7.1803
233.172,7.2943
233.3244,6.5541
233.4768,5.9357
233.6292,5.3947
233.7816,5.4826
233.934,5.2465
234.0864,5.1165
234.2388,5.1078
234.3912,5.7287
234.5436,5.904
234.696,6.4574
234.8484,6.5516
235.0008,7.5502
235.1532,7.7938
235.3056,8.398
235.458,7.8629
235.6104,7.0214
235.7628,7.2733
235.9152,7.8396
236.0676,7.383
236.22,6.5493
236.3724,6.6259
236.5248,7.1897
236.6772,6.6652
236.8296,5.7615
236.982,5.4562
237.1344,5.4105
237.2868,6.458
237.4392,6.3095
237.5916,6.2667
237.744,7.6558
237.8964,8.4466
238.0488,8.8826
238.2012,9.0417
238.3536,9.5966
238.506,9.6898
238.6584,9.7558
238.8108,10.2239
238.9632,9.0932
239.1156,8.9407
239.268,8.1739
239.4204,7.382
239.5728,6.5954
239.7252,6.115
239.8776,4.8779
240.03,3.6574
240.1824,4.1447
240.3348,4.0353
240.4872,3.9037
240.6396,4.2399
240.792,3.6737
240.9444,2.8806
241.0968,2.6933
241.2492,2.9034
241.4016,3.6764
241.554,3.7583
241.7064,3.6479
241.8588,2.8691
242.0112,3.6711
242.1636,5.0859
242.316,5.6463
242.4684,6.9141
242.6208,7.8631
242.7732,7.207
242.9256,6.5867
243.078,6.3227
243.2304,6.576
243.3828,6.1988
243.5352,5.8197
243.6876,5.1517
243.84,4.1798
243.9924,3.8622
244.1448,3.3192
244.2972,2.6066
244.4496,2.9148
244.602,2.4229
244.7544,1.7186
244.9068,1.8086
245.0592,2.6349
245.2116,3.1193
245.364,3.6676
245.5164,4.5445
245.6688,4.7703
245.8212,5.4427
245.9736,5.4469
246.126,4.7461
246.2784,5.6124
246.4308,6.0758
246.5832,6.0617
246.7356,5.9487
246.888,6.5782
247.0404,7.373
247.1928,7.7873
247.3452,7.4564
247.4976,5.9026
247.65,5.1569
247.8024,4.4582
247.9548,3.8014
248.1072,3.9281
248.2596,4.4241
248.412,4.2786
248.5644,4.4831
248.7168,3.6602
248.8692,3.5362
249.0216,4.7129
249.174,6.0582
249.3264,7.2812
249.4788,8.7115
249.6312,8.2949
249.7836,8.6174
249.936,8.2697
250.0884,8.6063
250.2408,9.0437
250.3932,9.9449
250.5456,11.055
250.698,10.4406
250.8504,10.7326
251.0028,9.8407
251.1552,10.3947
251.3076,11.0464
251.46,10.1248
251.6124,10.3527
251.7648,10.8894
251.9172,9.8074
252.0696,8.8572
252.222,7.7078
252.3744,7.4768
252.5268,7.2795
252.6792,7.6359
252.8316,6.5739
252.984,6.1813
253.1364,7.0834
253.2888,7.3899
253.4412,6.3958
253.5936,7.017
253.746,7.3417
253.8984,7.7486
254.0508,8.1491
254.2032,7.7399
254.3556,7.7076
254.508,7.7938
254.6604,7.7442
254.8128,7.2457
254.9652,8.1192
255.1176,8.9613
255.27,7.7475
255.4224,6.9244
255.5748,6.9741
255.7272,6.0632
255.8796,5.777
256.032,6.0739
256.1844,6.631
256.3368,6.8163
256.4892,7.1163
256.6416,5.966
256.794,5.704
256.9464,5.3467
257.0988,4.9253
257.2512,4.8092
257.4036,5.9929
257.556,6.162
257.7084,5.855
257.8608,5.6065
258.0132,5.1706
258.1656,4.5771
258.318,5.1254
258.4704,5.1396
258.6228,5.6
258.7752,5.716
258.9276,5.376
259.08,4.2914
259.2324,4.9405
259.3848,4.5365
259.5372,4.7243
259.6896,5.6343
259.842,7.0658
259.9944,6.3895
260.1468,5.3761
260.2992,4.6067
260.4516,5.3084
260.604,5.382
260.7564,5.8975
260.9088,5.1299
261.0612,4.8163
261.2136,3.6498
261.366,3.546
261.5184,3.5085
261.6708,3.6771
261.8232,3.5186
261.9756,4.6638
262.128,4.2171
262.2804,3.2877
262.4328,3.4694
262.5852,4.1495
262.7376,4.715
262.89,4.9686
263.0424,5.2303
263.1948,4.9761
263.3472,4.918
263.4996,5.2973
263.652,5.3433
263.8044,5.7221
263.9568,7.0373
264.1092,7.0642
264.2616,7.3847
264.414,7.4198
264.5664,7.8549
264.7188,7.548
264.8712,7.8891
265.0236,8.7846
265.176,10.6215
265.3284,9.9726
265.4808,9.6966
265.6332,8.978
265.7856,9.1816
265.938,9.4272
266.0904,10.7419
266.2428,10.9905
266.3952,12.1523
266.5476,11.5569
266.7,11.691
266.8524,11.0628
267.0048,10.7644
267.1572,9.7423
267.3096,9.1373
267.462,9.0333
267.6144,7.6369
267.7668,6.3763
267.9192,6.2051
268.0716,5.4924
268.224,5.4952
268.3764,4.8051
268.5288,3.5913
268.6812,3.7708
268.8336,4.4475
268.986,4.2096
269.1384,3.4905
269.2908,3.6171
269.4432,3.5434
269.5956,3.1276
269.748,3.0993
269.9004,3.4155
270.0528,3.601
270.2052,3.7883
270.3576,3.6082
270.51,2.7129
270.6624,2.7817
270.8148,3.6738
270.9672,3.6314
271.1196,3.464
271.272,4.0896
271.4244,4.2022
271.5768,4.0975
271.7292,4.1162
271.8816,4.2674
272.034,4.2967
272.1864,4.723
272.3388,5.3821
272.4912,6.157
272.6436,6.7993
272.796,7.4583
272.9484,7.4119
273.1008,7.6709
273.2532,8.624
273.4056,8.0457
273.558,7.3929
273.7104,7.4818
273.8628,8.0282
274.0152,8.5167
274.1676,8.1373
274.32,7.7819
274.4724,9.1648
274.6248,9.7641
274.7772,10.3785
274.9296,9.7696
275.082,9.4056
275.2344,9.1714
275.3868,7.8521
275.5392,7.2183
275.6916,7.151
275.844,6.9541
275.9964,8.2617
276.1488,7.9829
276.3012,8.3873
276.4536,8.0445
276.606,7.5418
276.7584,7.127
276.9108,6.968
277.0632,7.3421
277.2156,7.4856
277.368,6.8467
277.5204,6.6131
277.6728,5.6981
277.8252,4.3384
277.9776,4.1092
278.13,3.9557
278.2824,3.7112
278.4348,5.0168
278.5872,5.1634
278.7396,5.6675
278.892,5.7502
279.0444,5.8318
279.1968,7.5124
279.3492,8.9913
279.5016,9.519
279.654,8.9933
279.8064,9.2924
279.9588,8.7471
280.1112,8.1865
280.2636,9.1332
280.416,9.548
280.5684,9.4954
280.7208,10.6643
280.8732,9.7248
281.0256,8.5185
281.178,8.2363
281.3304,8.0138
281.4828,8.388
281.6352,8.885
281.7876,9.4944
281.94,7.7247
282.0924,6.8197
282.2448,7.0372
282.3972,6.0256
282.5496,5.8431
282.702,6.5268
282.8544,6.9186
283.0068,6.5614
283.1592,6.8886
283.3116,6.8667
283.464,6.8371
283.6164,7.9504
283.7688,8.1365
283.9212,8.5698
284.0736,10.0626
284.226,10.8686
284.3784,11.4055
284.5308,10.9314
284.6832,10.9568
284.8356,10.6932
284.988,11.227
285.1404,11.3024
285.2928,10.6513
285.4452,10.3218
285.5976,9.5383
285.75,7.6554
285.9024,7.2311
286.0548,6.2827
286.2072,5.9839
286.3596,6.3011
286.512,6.5227
286.6644,6.2858
286.8168,5.4983
286.9692,5.8275
287.1216,5.7753
287.274,5.0561
287.4264,4.6178
287.5788,5.0747
287.7312,5.1681
287.8836,5.0925
288.036,4.6893
288.1884,4.8598
288.3408,5.5268
288.4932,5.8043
288.6456,5.548
288.798,5.4127
288.9504,5.7982
289.1028,6.8721
289.2552,6.162
289.4076,6.7158
289.56,6.8075
289.7124,6.7681
289.8648,6.342
290.0172,6.5521
290.1696,7.4926
290.322,8.0669
290.4744,10.2713
290.6268,9.8808
290.7792,7.982
290.9316,7.756
291.084,6.8951
291.2364,6.6876
291.3888,7.0128
291.5412,7.0525
291.6936,8.1405
291.846,8.5865
291.9984,8.667
292.1508,6.6686
292.3032,7.3625
292.4556,9.4494
292.608,9.7493
292.7604,10.2035
292.9128,9.941
293.0652,10.4134
293.2176,10.1827
293.37,8.5572
293.5224,7.6353
293.6748,8.7363
293.8272,9.4054
293.9796,8.7826
294.132,7.0482
294.2844,6.3951
294.4368,7.2013
294.5892,7.8658
294.7416,7.0826
294.894,6.7593
295.0464,6.5119
295.1988,6.9569
295.3512,7.3093
295.5036,7.5436
295.656,8.0008
295.8084,8.4233
295.9608,7.8049
296.1132,6.624
296.2656,5.132
296.418,5.3779
296.5704,5.4194
296.7228,5.325
296.8752,5.3457
297.0276,4.4462
297.18,3.565
297.3324,3.3004
297.4848,4.5805
297.6372,5.781
297.7896,6.0995
297.942,7.2391
298.0944,7.5515
298.2468,7.4386
298.3992,7.731
298.5516,7.6566
298.704,6.377
298.8564,6.6344
299.0088,6.8083
299.1612,6.0608
299.3136,6.4813
299.466,7.4472
299.6184,7.6316
299.7708,7.281
299.9232,8.1884
300.0756,9.3608
300.228,9.5576
300.3804,10.226
300.5328,11.1402
300.6852,10.4945
300.8376,10.5843
300.99,9.8792
301.1424,8.5371
301.2948,7.7855
301.4472,8.3027
301.5996,8.0245
301.752,7.1053
301.9044,6.9962
302.0568,7.5872
302.2092,6.2241
302.3616,6.9549
302.514,6.1413
302.6664,5.7964
302.8188,5.4214
302.9712,5.6152
303.1236,5.1126
303.276,4.9456
303.4284,4.9678
303.5808,4.2379
303.7332,4.7846
303.8856,5.3642
304.038,5.5105
304.1904,5.4155
304.3428,6.1596
304.4952,6.5594
304.6476,7.1539
304.8,7.7259
304.9524,7.8279
305.1048,7.8693
305.2572,7.5829
305.4096,5.8579
305.562,4.7483
305.7144,4.7252
305.8668,5.9858
306.0192,6.428
306.1716,6.5911
306.324,6.7895
306.4764,6.4275
306.6288,6.4741
306.7812,6.3624
306.9336,7.0967
307.086,7.0019
307.2384,6.9015
307.3908,6.3343
307.5432,5.6391
307.6956,4.5043
307.848,3.9938
308.0004,3.7213
308.1528,4.9162
308.3052,5.0289
308.4576,5.216
308.61,4.2134
308.7624,4.1229
308.9148,4.5912
309.0672,4.8843
309.2196,5.1238
309.372,5.7622
309.5244,6.59
309.6768,7.734
309.8292,7.3663
309.9816,7.6283
310.134,8.2302
310.2864,8.6229
310.4388,8.5019
310.5912,7.9006
310.7436,7.9788
310.896,8.6979
311.0484,8.9428
311.2008,8.8193
311.3532,8.0151
311.5056,8.3457
311.658,8.6647
311.8104,8.3575
311.9628,7.9719
312.1152,8.2489
312.2676,9.2614
312.42,10.0917
312.5724,10.0217
312.7248,9.0831
312.8772,9.5707
313.0296,11.2604
313.182,11.0795
313.3344,10.1911
313.4868,10.2241
313.6392,9.7359
313.7916,9.672
313.944,9.4941
314.0964,9.4964
314.2488,9.5698
314.4012,10.3815
314.5536,8.5092
314.706,6.5305
314.8584,7.1802
315.0108,8.5875
315.1632,9.2849
315.3156,9.4404
315.468,8.7971
315.6204,7.3661
315.7728,7.8921
315.9252,7.6413
316.0776,8.2137
316.23,9.4205
316.3824,10.4723
316.5348,11.2878
316.6872,11.5181
316.8396,11.4814
316.992,11.3282
317.1444,11.0354
317.2968,12.4196
317.4492,13.0639
317.6016,12.8536
317.754,11.6617
317.9064,10.5023
318.0588,10.4149
318.2112,11.3658
318.3636,12.1063
318.516,11.4074
318.6684,11.3089
318.8208,12.1213
318.9732,10.639
319.1256,8.8527
319.278,8.6754
319.4304,8.331
319.5828,9.1635
319.7352,9.2875
319.8876,9.2482
320.04,7.9268
320.1924,8.773
320.3448,9.9255
320.4972,9.9415
320.6496,10.2216
320.802,10.3887
320.9544,9.2389
321.1068,9.0161
321.2592,9.7437
321.4116,11.0876
321.564,11.4383
321.7164,12.3763
321.8688,12.7266
322.0212,13.3326
322.1736,13.454
322.326,13.2451
322.4784,11.8541
322.6308,11.7698
322.7832,11.29
322.9356,10.9831
323.088,11.2973
323.2404,11.6762
323.3928,12.3992
323.5452,13.8867
323.6976,13.7109
323.85,12.9472
324.0024,12.8139
324.1548,13.0368
324.3072,13.7872
324.4596,14.5542
324.612,14.7445
324.7644,14.9907
324.9168,16.5475
325.0692,17.3839
325.2216,18.0531
325.374,17.7872
325.5264,18.4275
325.6788,17.9353
325.8312,17.9942
325.9836,16.2116
326.136,14.7822
326.2884,14.8183
326.4408,15.353
326.5932,15.0473
326.7456,15.2038
326.898,13.9413
327.0504,13.346
327.2028,12.352
327.3552,12.2668
327.5076,11.4508
327.66,11.3782
327.8124,11.9984
327.9648,10.872
328.1172,8.9525
328.2696,9.4416
328.422,7.9872
328.5744,7.3325
328.7268,6.7834
328.8792,6.2329
329.0316,6.387
329.184,6.8171
329.3364,6.8742
329.4888,5.7909
329.6412,6.1874
329.7936,6.7143
329.946,5.6491
330.0984,5.8541
330.2508,6.8993
330.4032,7.1525
330.5556,8.0839
330.708,7.9983
330.8604,7.648
331.0128,8.9292
331.1652,9.9843
331.3176,10.2612
331.47,10.6412
331.6224,12.0275
331.7748,13.3453
331.9272,13.8871
332.0796,13.8377
332.232,14.2889
332.3844,15.7344
332.5368,15.48
332.6892,14.5701
332.8416,13.7453
332.994,12.0424
333.1464,12.1511
333.2988,12.7884
333.4512,13.7476
333.6036,14.5296
333.756,14.9934
333.9084,14.2055
334.0608,14.2205
334.2132,16.6327
334.3656,16.6309
334.518,15.906
334.6704,16.0518
334.8228,16.7107
334.9752,15.8055
335.1276,14.2804
335.28,14.2389
335.4324,14.166
335.5848,14.9223
335.7372,14.9971
335.8896,15.588
336.042,16.0401
336.1944,15.2554
336.3468,14.3522
336.4992,13.754
336.6516,14.5979
336.804,15.1789
336.9564,14.6184
337.1088,13.849
337.2612,13.2234
337.4136,13.265
337.566,13.6077
337.7184,13.023
337.8708,11.5463
338.0232,11.5736
338.1756,11.5501
338.328,9.8502
338.4804,9.3811
338.6328,9.4453
338.7852,10.4017
338.9376,11.8695
339.09,12.4658
339.2424,13.7133
339.3948,14.3318
339.5472,16.9558
339.6996,17.7613
339.852,17.7292
340.0044,17.7793
340.1568,18.0461
340.3092,18.2909
340.4616,18.7856
340.614,18.6223
340.7664,20.883
340.9188,20.7783
341.0712,19.2022
341.2236,15.9678
341.376,13.4909
341.5284,13.5305
341.6808,13.7619
341.8332,13.1738
341.9856,12.2389
342.138,11.3987
342.2904,11.6926
342.4428,10.8914
342.5952,10.6953
342.7476,12.551
342.9,13.5194
343.0524,13.1946
343.2048,11.0585
343.3572,10.5707
343.5096,9.1663
343.662,9.8282
343.8144,9.4757
343.9668,9.4986
344.1192,9.3137
344.2716,9.0912
344.424,8.7309
344.5764,7.4774
344.7288,9.1036
344.8812,9.9071
345.0336,9.9875
345.186,10.3792
345.3384,10.1615
345.4908,11.157
345.6432,10.9999
345.7956,10.9432
345.948,11.5657
346.1004,10.3566
346.2528,11.0655
346.4052,10.7002
346.5576,11.2282
346.71,11.0606
346.8624,10.6586
347.0148,9.9401
347.1672,8.482
347.3196,8.4707
347.472,8.914
347.6244,8.32
347.7768,7.5704
347.9292,6.6172
348.0816,6.7715
348.234,6.456
348.3864,7.4363
348.5388,8.1271
348.6912,8.8456
348.8436,8.5482
348.996,8.7309
349.1484,8.9924
349.3008,9.5476
349.4532,10.7574
349.6056,12.254
349.758,13.1472
349.9104,14.3912
350.0628,14.8262
350.2152,15.1094
350.3676,15.0634
350.52,15.4036
350.6724,15.6716
350.8248,14.7975
350.9772,12.6621
351.1296,11.2563
351.282,10.9484
351.4344,11.7318
351.5868,12.9647
351.7392,13.6348
351.8916,15.588
352.044,17.0705
352.1964,18.6192
352.3488,18.6117
352.5012,17.8708
352.6536,17.3073
352.806,16.9202
352.9584,17.181
353.1108,15.6514
353.2632,14.3939
353.4156,14.1627
353.568,13.4387
353.7204,14.2314
353.8728,14.7921
354.0252,15.9487
354.1776,16.3583
354.33,16.7329
354.4824,16.1985
354.6348,16.5856
354.7872,18.1345
354.9396,18.2434
355.092,16.9275
355.2444,16.9456
355.3968,17.3908
355.5492,15.8296
355.7016,15.1313
355.854,15.1503
356.0064,15.0178
356.1588,13.6216
356.3112,13.5597
356.4636,12.8301
356.616,11.3201
356.7684,11.0013
356.9208,10.6729
357.0732,11.1049
357.2256,12.1047
357.378,11.4141
357.5304,10.7582
357.6828,10.7227
357.8352,11.8586
357.9876,12.1969
358.14,13.1023
358.2924,13.7194
358.4448,15.3707
358.5972,15.5373
358.7496,15.3293
358.902,15.1769
359.0544,16.8661
359.2068,17.8606
359.3592,18.8225
359.5116,17.3758
359.664,15.9528
359.8164,14.7087
359.9688,14.1833
360.1212,13.9526
360.2736,14.924
360.426,16.8754
360.5784,16.3256
360.7308,14.5337
360.8832,12.9721
361.0356,11.2342
361.188,11.7777
361.3404,11.7243
361.4928,12.3762
361.6452,11.8795
361.7976,11.9677
361.95,13.0137
362.1024,11.8217
362.2548,11.8441
362.4072,11.9661
362.5596,12.5011
362.712,12.2864
362.8644,11.4666
363.0168,12.8664
363.1692,14.0585
363.3216,14.5459
363.474,13.502
363.6264,12.6147
363.7788,14.1805
363.9312,15.2485
364.0836,16.5168
364.236,17.0854
364.3884,17.0852
364.5408,17.3608
364.6932,14.8191
364.8456,14.1401
364.998,14.3546
365.1504,15.738
365.3028,16.1524
365.4552,15.9731
365.6076,17.6762
365.76,18.7695
365.9124,17.6019
366.0648,17.3622
366.2172,16.8373
366.3696,16.9694
366.522,16.952
366.6744,16.6988
366.8268,15.7238
366.9792,15.338
367.1316,15.6715
367.284,15.3722
367.4364,13.9039
367.5888,13.2927
367.7412,14.4367
367.8936,16.1097
368.046,18.5038
368.1984,18.693
368.3508,19.6519
368.5032,19.9924
368.6556,19.1941
368.808,17.9781
368.9604,17.4609
369.1128,16.3829
369.2652,16.3361
369.4176,14.5316
369.57,13.6038
369.7224,12.1069
369.8748,11.7626
370.0272,12.0056
370.1796,12.1443
370.332,12.6837
370.4844,12.7422
370.6368,13.9072
370.7892,15.2048
370.9416,15.6362
371.094,15.5174
371.2464,15.3673
371.3988,15.9318
371.5512,17.1116
371.7036,17.5138
371.856,18.7345
372.0084,19.4215
372.1608,19.503
372.3132,17.8964
372.4656,16.3482
372.618,16.0041
372.7704,16.3059
372.9228,16.9431
373.0752,16.7647
373.2276,16.3342
373.38,14.7516
373.5324,15.1027
373.6848,14.8188
373.8372,15.0544
373.9896,16.0783
374.142,16.3182
374.2944,17.1385
374.4468,19.0476
374.5992,20.519
374.7516,21.1716
374.904,20.8687
375.0564,20.6443
375.2088,20.2668
375.3612,21.0158
375.5136,20.8273
375.666,20.9791
375.8184,21.0019
375.9708,19.4772
376.1232,16.9048
376.2756,14.7294
376.428,14.1032
376.5804,13.6673
376.7328,13.9265
376.8852,13.4288
377.0376,13.9484
377.19,14.7139
377.3424,14.6152
377.4948,14.8973
377.6472,17.9497
377.7996,20.7223
377.952,22.0288
378.1044,22.3154
378.2568,22.8156
378.4092,24.0417
378.5616,24.6087
378.714,24.6804
378.8664,25.373
379.0188,24.5801
379.1712,23.4637
379.3236,22.9194
379.476,23.2467
379.6284,21.7191
379.7808,21.7376
379.9332,20.7145
380.0856,19.2926
380.238,17.8342
380.3904,17.0976
380.5428,15.0767
380.6952,13.9873
380.8476,14.8026
381,13.5765
381.1524,12.4858
381.3048,12.6329
381.4572,13.5286
381.6096,15.0236
381.762,16.5111
381.9144,15.6899
382.0668,16.1974
382.2192,16.418
382.3716,16.5253
382.524,15.2846
382.6764,13.9033
382.8288,13.465
382.9812,13.4902
383.1336,12.1621
383.286,12.4137
383.4384,12.1153
383.5908,13.256
383.7432,12.9306
383.8956,12.5836
384.048,12.8627
384.2004,12.0935
384.3528,12.7883
384.5052,12.4808
384.6576,12.6098
384.81,14.204
384.9624,14.3109
385.1148,13.7811
385.2672,13.211
385.4196,11.6446
385.572,11.2656
385.7244,10.8646
385.8768,11.1793
386.0292,12.0479
386.1816,12.2472
386.334,10.9913
386.4864,8.7701
386.6388,8.7704
386.7912,8.8058
386.9436,7.7306
387.096,8.4312
387.2484,9.4063
387.4008,10.3087
387.5532,11.0208
387.7056,11.095
387.858,11.0783
388.0104,10.8743
388.1628,11.8531
388.3152,12.3859
388.4676,13.5708
388.62,15.0189
388.7724,14.571
388.9248,13.4967
389.0772,13.9768
389.2296,14.6647
389.382,15.2047
389.5344,14.4692
389.6868,14.1669
389.8392,12.5868
389.9916,11.4623
390.144,10.6922
390.2964,9.9694
390.4488,10.0025
390.6012,10.6642
390.7536,12.3485
390.906,13.8035
391.0584,13.1529
391.2108,12.6402
391.3632,13.1817
391.5156,13.1498
391.668,12.8235
391.8204,11.4884
391.9728,12.0047
392.1252,13.0011
392.2776,13.3563
392.43,12.767
392.5824,12.1108
392.7348,12.5302
392.8872,12.507
393.0396,10.8894
393.192,10.5391
393.3444,10.4788
393.4968,11.1606
393.6492,10.9342
393.8016,13.2163
393.954,14.6782
394.1064,15.1633
394.2588,15.5896
394.4112,16.596
394.5636,17.0927
394.716,17.6252
394.8684,17.3119
395.0208,16.5099
395.1732,16.2556
395.3256,15.812
395.478,15.6227
395.6304,17.1548
395.7828,17.7268
395.9352,17.884
396.0876,16.6273
396.24,16.6032
396.3924,16.1997
396.5448,16.4422
396.6972,15.907
396.8496,15.5608
397.002,16.4765
397.1544,15.0223
397.3068,12.7616
397.4592,12.6799
397.6116,12.6918
397.764,13.2635
397.9164,12.6234
398.0688,12.4649
398.2212,12.7335
398.3736,13.8285
398.526,14.3035
398.6784,15.3592
398.8308,16.9368
398.9832,19.1575
399.1356,19.2681
399.288,18.4418
399.4404,17.471
399.5928,17.2677
399.7452,17.5339
399.8976,16.2796
400.05,15.2729
400.2024,15.6211
400.3548,16.5904
400.5072,16.1179
400.6596,15.0213
400.812,13.0978
400.9644,12.3719
401.1168,12.4961
401.2692,13.8835
401.4216,16.1074
401.574,15.5899
401.7264,15.3144
401.8788,14.1482
402.0312,13.0094
402.1836,13.0723
402.336,15.2618
402.4884,17.5497
402.6408,18.5579
402.7932,17.0229
402.9456,14.8566
403.098,11.7542
403.2504,11.8696
403.4028,14.0655
403.5552,16.889
403.7076,18.8059
403.86,20.6394
404.0124,20.0667
404.1648,20.1287
404.3172,19.5291
404.4696,20.1772
404.622,18.2994
404.7744,18.8161
404.9268,19.3381
405.0792,17.9692
405.2316,16.0964
405.384,16.1045
405.5364,16.6302
405.6888,18.8349
405.8412,20.0622
405.9936,19.1829
406.146,17.4701
406.2984,17.4221
406.4508,17.9135
406.6032,17.6911
406.7556,18.5167
406.908,19.758
407.0604,19.7805
407.2128,20.8529
407.3652,21.6366
407.5176,21.4127
407.67,21.2898
407.8224,21.3297
407.9748,20.8429
408.1272,21.2834
408.2796,22.6932
408.432,23.6087
408.5844,21.0234
408.7368,21.7722
408.8892,22.582
409.0416,22.038
409.194,23.712
409.3464,26.1193
409.4988,24.9511
409.6512,22.7581
409.8036,20.3898
409.956,19.4247
410.1084,19.2143
410.2608,19.67
410.4132,18.6425
410.5656,17.261
410.718,17.8585
410.8704,16.8776
411.0228,14.6749
411.1752,14.6027
411.3276,14.0837
411.48,13.6763
411.6324,13.5022
411.7848,15.1404
411.9372,16.2032
412.0896,16.23
412.242,16.4616
412.3944,18.0739
412.5468,20.3251
412.6992,22.3003
412.8516,23.0652
413.004,23.2338
413.1564,23.6299
413.3088,23.0141
413.4612,21.0876
413.6136,20.1005
413.766,20.1649
413.9184,18.612
414.0708,17.2835
414.2232,15.7511
414.3756,14.2924
414.528,12.9836
414.6804,12.3347
414.8328,11.2549
414.9852,10.7447
415.1376,11.1722
415.29,11.6651
415.4424,12.0933
415.5948,12.6853
415.7472,12.2711
415.8996,12.9248
416.052,13.9705
416.2044,15.5126
416.3568,18.4019
416.5092,20.3726
416.6616,21.4859
416.814,21.0548
416.9664,20.7052
417.1188,21.0075
417.2712,20.7842
417.4236,21.0802
417.576,19.9069
417.7284,19.317
417.8808,18.4278
418.0332,19.8883
418.1856,20.6048
418.338,20.3206
418.4904,19.1717
418.6428,18.8493
418.7952,17.4764
418.9476,15.8951
419.1,15.0077
419.2524,14.4881
419.4048,15.7582
419.5572,16.0748
419.7096,14.7253
419.862,13.3985
420.0144,12.7841
420.1668,13.2426
420.3192,12.5587
420.4716,12.6149
420.624,12.7577
420.7764,12.6247
420.9288,12.1153
421.0812,11.6934
421.2336,10.8019
421.386,11.1239
421.5384,10.7721
421.6908,10.8121
421.8432,9.6384
421.9956,9.597
422.148,8.8988
422.3004,8.5775
422.4528,9.5652
422.6052,10.6015
422.7576,11.7919
422.91,12.245
423.0624,12.9644
423.2148,13.4402
423.3672,14.0968
423.5196,13.7666
423.672,13.7856
423.8244,15.0199
423.9768,16.0392
424.1292,14.7721
424.2816,14.7564
424.434,15.555
424.5864,15.8429
424.7388,16.4464
424.8912,15.8965
425.0436,15.4664
425.196,15.9935
425.3484,15.6749
425.5008,16.0135
425.6532,16.389
425.8056,17.0412
425.958,17.4218
426.1104,16.4076
426.2628,15.7957
426.4152,15.4078
426.5676,15.0446
426.72,15.2545
426.8724,14.8065
427.0248,16.7536
427.1772,16.3588
427.3296,16.0033
427.482,16.2494
427.6344,16.2161
427.7868,16.0353
427.9392,15.4039
428.0916,16.364
428.244,16.4424
428.3964,15.4942
428.5488,15.6971
428.7012,16.1164
428.8536,17.8858
429.006,19.3144
429.1584,18.4301
429.3108,17.7644
429.4632,17.2539
429.6156,17.1124
429.768,16.5415
429.9204,16.2561
430.0728,16.4686
430.2252,15.7255
430.3776,16.7978
430.53,16.2337
430.6824,15.3699
