"Measured Depth","Gamma-Ray log"
1012.85,22.75142
1013.003,21.65718
1013.155,20.1974
1013.308,18.63345
1013.46,17.36908
1013.612,16.90074
1013.765,17.34003
1013.917,17.55132
1014.07,18.01973
1014.222,18.9382
1014.374,19.131
1014.527,19.37025
1014.679,19.42793
1014.832,19.59045
1014.984,19.96779
1015.136,20.16429
1015.289,20.0538
1015.441,20.37263
1015.594,20.71864
1015.746,21.26195
1015.898,21.32889
1016.051,21.27597
1016.203,21.04494
1016.356,20.96727
1016.508,21.48714
1016.66,22.60565
1016.813,22.38965
1016.965,21.76984
1017.118,22.15645
1017.27,23.01799
1017.422,23.35841
1017.575,23.006
1017.727,22.05576
1017.88,20.47067
1018.032,20.0309
1018.184,19.6073
1018.337,18.38007
1018.489,18.54646
1018.642,18.07162
1018.794,17.88367
1018.946,18.05177
1019.099,17.18405
1019.251,16.75706
1019.404,16.47812
1019.556,15.54688
1019.708,15.3447
1019.861,15.58146
1020.013,17.61835
1020.166,18.5945
1020.318,19.08859
1020.47,19.38951
1020.623,19.68065
1020.775,19.14185
1020.928,18.41769
1021.08,18.32758
1021.232,18.3418
1021.385,17.67497
1021.537,16.53781
1021.69,15.01733
1021.842,15.18067
1021.994,16.07845
1022.147,18.11301
1022.299,19.64828
1022.452,21.46426
1022.604,23.89606
1022.756,24.07408
1022.909,23.59428
1023.061,22.88492
1023.214,22.2906
1023.366,21.61478
1023.518,20.92174
1023.671,22.18675
1023.823,23.27965
1023.976,23.21019
1024.128,23.53104
1024.28,24.51511
1024.433,25.50351
1024.585,24.33513
1024.738,21.91446
1024.89,20.27068
1025.042,17.67305
1025.195,17.21576
1025.347,18.87419
1025.5,19.15851
1025.652,19.02037
1025.804,19.13406
1025.957,19.06847
1026.109,18.23669
1026.261,18.10143
1026.414,18.00473
1026.566,17.4743
1026.719,16.82257
1026.871,16.47156
1027.023,16.48965
1027.176,16.88423
1027.328,17.04213
1027.481,17.07184
1027.633,16.8587
1027.786,16.23184
1027.938,15.33115
1028.09,14.49447
1028.243,13.78568
1028.395,13.73048
1028.548,13.62527
1028.7,13.19837
1028.852,12.89017
1029.005,12.79524
1029.157,12.78588
1029.31,12.84575
1029.462,12.79398
1029.614,12.77818
1029.767,12.89354
1029.919,12.6189
1030.072,12.21716
1030.224,12.52272
1030.376,12.60834
1030.529,12.55016
1030.681,12.83461
1030.833,13.20692
1030.986,13.16378
1031.138,12.70338
1031.291,12.5791
1031.443,12.78924
1031.595,13.21912
1031.748,13.7341
1031.9,13.91302
1032.053,13.10307
1032.205,12.31667
1032.357,12.70624
1032.51,13.39462
1032.662,14.2632
1032.815,15.12906
1032.967,15.80659
1033.12,16.57742
1033.272,17.43193
1033.424,18.34937
1033.577,19.44516
1033.729,18.38651
1033.882,18.41455
1034.034,18.61797
1034.186,18.1002
1034.339,18.24294
1034.491,18.61716
1034.644,17.81537
1034.796,17.8653
1034.948,17.88628
1035.101,17.43704
1035.253,17.43359
1035.406,18.33238
1035.558,19.72464
1035.71,20.96736
1035.863,22.46098
1036.015,22.85454
1036.167,21.32977
1036.32,21.28311
1036.472,20.32726
1036.625,19.98384
1036.777,17.26736
1036.929,15.9986
1037.082,16.20885
1037.234,17.18237
1037.387,17.60486
1037.539,17.6118
1037.692,16.96445
1037.844,15.89559
1037.996,15.20425
1038.149,14.38062
1038.301,13.41801
1038.454,12.88248
1038.606,12.24044
1038.758,11.90137
1038.911,11.53991
1039.063,11.30687
1039.216,11.30296
1039.368,11.29942
1039.52,11.17575
1039.673,10.9836
1039.825,10.83634
1039.978,10.64494
1040.13,10.91414
1040.282,11.12947
1040.435,11.08237
1040.587,11.23457
1040.74,11.79596
1040.892,12.12954
1041.044,12.31655
1041.197,12.64219
1041.349,13.48589
1041.501,13.51618
1041.654,13.24192
1041.806,13.60947
1041.959,14.17668
1042.111,14.19038
1042.263,13.98425
1042.416,13.57071
1042.568,13.41162
1042.721,13.20094
1042.873,12.4671
1043.026,11.84007
1043.178,10.98273
1043.33,10.71961
1043.483,10.71786
1043.635,10.37332
1043.788,10.07048
1043.94,10.08421
1044.092,10.06275
1044.245,10.43177
1044.397,10.81516
1044.55,10.81112
1044.702,10.96765
1044.854,10.54367
1045.007,10.0513
1045.159,9.916397
1045.312,9.806
1045.464,9.325409
1045.616,8.8358
1045.769,8.29554
1045.921,8.178482
1046.073,8.079437
1046.226,8.014893
1046.378,8.014008
1046.531,7.857079
1046.683,8.038811
1046.835,8.433624
1046.988,8.751778
1047.14,8.667992
1047.293,8.670341
1047.445,8.9086
1047.598,9.93692
1047.75,9.329735
1047.902,8.010178
1048.055,7.214993
1048.207,7.681187
1048.36,7.593754
1048.512,7.257603
1048.664,7.185898
1048.817,7.24403
1048.969,7.328655
1049.122,7.152603
1049.274,7.055889
1049.426,6.957623
1049.579,6.748528
1049.731,6.564678
1049.884,6.669422
1050.036,6.814152
1050.188,7.00724
1050.341,7.609509
1050.493,7.946529
1050.646,7.551277
1050.798,6.815376
1050.95,6.091164
1051.103,5.789524
1051.255,6.297329
1051.407,5.493092
1051.56,4.744793
1051.712,4.61055
1051.865,5.382145
1052.017,5.715923
1052.169,5.174393
1052.322,5.484039
1052.474,6.337242
1052.627,6.805164
1052.779,6.651329
1052.932,6.255486
1053.084,6.781422
1053.236,7.00856
1053.389,6.768257
1053.541,6.443985
1053.694,6.720894
1053.846,7.247208
1053.998,7.770672
1054.151,7.61351
1054.303,6.888382
1054.456,6.492401
1054.608,6.196472
1054.76,5.978588
1054.913,5.896111
1055.065,5.996468
1055.218,6.494904
1055.37,6.597843
1055.522,6.389507
1055.675,6.074905
1055.827,6.036293
1055.979,6.024738
1056.132,5.695736
1056.284,5.625931
1056.437,6.257126
1056.589,7.19043
1056.741,7.416683
1056.894,7.549793
1057.046,7.958061
1057.199,7.543934
1057.351,7.242115
1057.503,7.056473
1057.656,7.056469
1057.808,7.40472
1057.961,6.974972
1058.113,6.243599
1058.266,5.47356
1058.418,4.637115
1058.57,4.202805
1058.723,3.521492
1058.875,3.291325
1059.028,3.225521
1059.18,3.745699
1059.332,4.509422
1059.485,4.940113
1059.637,5.524803
1059.79,6.354679
1059.942,6.909019
1060.094,6.691734
1060.247,6.242867
1060.399,5.970467
1060.552,5.73711
1060.704,5.535053
1060.856,5.375443
1061.009,5.312786
1061.161,5.571751
1061.313,6.04377
1061.466,6.203053
1061.618,6.490917
1061.771,6.845398
1061.923,6.668148
1062.075,6.546192
1062.228,6.677273
1062.38,7.098206
1062.533,7.461658
1062.685,7.413109
1062.838,7.149803
1062.99,6.80682
1063.142,6.836384
1063.295,6.548729
1063.447,5.979713
1063.6,6.016048
1063.752,6.866013
1063.904,7.140293
1064.057,6.866764
1064.209,6.714821
1064.362,6.618477
1064.514,7.170349
1064.666,8.09436
1064.819,8.445213
1064.971,8.881393
1065.124,8.86293
1065.276,8.098839
1065.428,7.580025
1065.581,7.752331
1065.733,8.07325
1065.885,8.121597
1066.038,7.505249
1066.19,7.042088
1066.343,6.867901
1066.495,6.311638
1066.647,6.362949
1066.8,5.577599
1066.952,5.291439
1067.105,5.362534
1067.257,5.686234
1067.409,6.211308
1067.562,6.384144
1067.714,6.149178
1067.867,6.196598
1068.019,6.833797
1068.172,7.683914
1068.324,8.144028
1068.476,8.560043
1068.629,8.227638
1068.781,7.351463
1068.934,7.192986
1069.086,7.698883
1069.238,7.81945
1069.391,7.757835
1069.543,8.162857
1069.696,8.454468
1069.848,8.272705
1070,8.057907
1070.153,7.868668
1070.305,7.942303
1070.458,8.170547
1070.61,7.968468
1070.762,7.379894
1070.915,6.73296
1071.067,6.479259
1071.219,6.668114
1071.372,7.534065
1071.524,8.610809
1071.677,8.810898
1071.829,8.330086
1071.981,7.791092
1072.134,7.68309
1072.286,7.539513
1072.439,7.443672
1072.591,7.202522
1072.744,6.974358
1072.896,7.040154
1073.048,7.028175
1073.201,6.893337
1073.353,6.80732
1073.506,6.575001
1073.658,5.724308
1073.81,5.342434
1073.963,5.892529
1074.115,6.581837
1074.268,7.012474
1074.42,7.216515
1074.572,7.451683
1074.725,7.576126
1074.877,7.99094
1075.03,7.814682
1075.182,7.810112
1075.334,8.007103
1075.487,8.722092
1075.639,8.522072
1075.792,7.644093
1075.944,7.137642
1076.096,7.619373
1076.249,7.495316
1076.401,7.008171
1076.553,6.821789
1076.706,6.801434
1076.858,6.663239
1077.011,5.580112
1077.163,5.479397
1077.315,5.93684
1077.468,6.271362
1077.62,6.863178
1077.773,6.9319
1077.925,7.532906
1078.078,7.381405
1078.23,7.290081
1078.382,7.205574
1078.535,7.14196
1078.687,7.196609
1078.84,7.007385
1078.992,6.359371
1079.144,6.073383
1079.297,6.114792
1079.449,6.198868
1079.602,6.617142
1079.754,7.052155
1079.906,7.013542
1080.059,6.422962
1080.211,6.421764
1080.364,6.684727
1080.516,6.535019
1080.668,6.699535
1080.821,6.649857
1080.973,6.463966
1081.125,6.393314
1081.278,6.800957
1081.43,7.203312
1081.583,7.700539
1081.735,7.072544
1081.887,6.733158
1082.04,6.651081
1082.192,6.607929
1082.345,6.724934
1082.497,6.681503
1082.65,6.75312
1082.802,6.687279
1082.954,6.375587
1083.107,6.151203
1083.259,6.36071
1083.412,6.546616
1083.564,6.689388
1083.716,6.880733
1083.869,6.893681
1084.021,6.621719
1084.174,5.427406
1084.326,6.318871
1084.478,6.774452
1084.631,6.877129
1084.783,6.67437
1084.936,6.809719
1085.088,6.669235
1085.24,6.827866
1085.393,7.051018
1085.545,7.218056
1085.698,7.120228
1085.85,6.7589
1086.002,5.952374
1086.155,5.37516
1086.307,5.422695
1086.459,5.926567
1086.612,6.319069
1086.764,6.40934
1086.917,6.26672
1087.069,6.266792
1087.221,6.1866
1087.374,6.42424
1087.526,6.756248
1087.679,6.973671
1087.831,6.973804
1087.984,6.927387
1088.136,6.964344
1088.288,7.139206
1088.441,7.204861
1088.593,7.225723
1088.746,7.362465
1088.898,7.557476
1089.05,7.531456
1089.203,7.122017
1089.355,6.738613
1089.508,6.297138
1089.66,6.041508
1089.812,6.049709
1089.965,6.516228
1090.117,7.177689
1090.27,7.586784
1090.422,7.516262
1090.574,7.393391
1090.727,7.160156
1090.879,6.768158
1091.031,6.509171
1091.184,6.421406
1091.336,6.578041
1091.489,6.60688
1091.641,6.811295
1091.793,6.877533
1091.946,6.825069
1092.098,6.704018
1092.251,6.364864
1092.403,6.197998
1092.555,6.326698
1092.708,6.48872
1092.86,6.611023
1093.013,6.765686
1093.165,7.104546
1093.318,7.488121
1093.47,7.519543
1093.622,7.464386
1093.775,7.315907
1093.927,7.203556
1094.08,7.270714
1094.232,7.397449
1094.384,7.354298
1094.537,7.311031
1094.689,7.370926
1094.842,7.566891
1094.994,8.002129
1095.146,8.406738
1095.299,8.16748
1095.451,7.713604
1095.604,7.474777
1095.756,6.87746
1095.908,7.109005
1096.061,6.993793
1096.213,6.836327
1096.365,6.907764
1096.518,7.225277
1096.67,7.42672
1096.823,7.263657
1096.975,7.487263
1097.127,7.836533
1097.28,8.16552
1097.432,8.254288
1097.585,8.466339
1097.737,8.490829
1097.89,8.320824
1098.042,8.331581
1098.194,8.435326
1098.347,8.397209
1098.499,8.169769
1098.652,7.947674
1098.804,7.989655
1098.956,8.17186
1099.109,8.493202
1099.261,8.892021
1099.414,9.413231
1099.566,9.91256
1099.718,9.818184
1099.871,9.438416
1100.023,8.87043
1100.176,8.045746
1100.328,7.421181
1100.48,6.889584
1100.633,6.326542
1100.785,5.949718
1100.938,5.93874
1101.09,6.095112
1101.242,6.595459
1101.395,7.398281
1101.547,7.487816
1101.699,7.826439
1101.852,8.420975
1102.004,9.196861
1102.157,9.349281
1102.309,8.745934
1102.461,8.163834
1102.614,7.554634
1102.766,7.041824
1102.919,6.653606
1103.071,6.293938
1103.224,6.684925
1103.376,7.203621
1103.528,7.638634
1103.681,7.759808
1103.833,7.454865
1103.986,6.768501
1104.138,7.462906
1104.29,8.686836
1104.443,9.133423
1104.595,8.741791
1104.748,8.33786
1104.9,7.908581
1105.052,7.812405
1105.205,7.407486
1105.357,7.497791
1105.51,7.842712
1105.662,7.520233
1105.814,6.821133
1105.967,6.549843
1106.119,6.107891
1106.271,5.867718
1106.424,5.746994
1106.576,5.87151
1106.729,6.562206
1106.881,7.356998
1107.033,7.731171
1107.186,7.740524
1107.338,8.121063
1107.491,7.596119
1107.643,7.25248
1107.796,8.099815
1107.948,8.693138
1108.1,9.052834
1108.253,9.25663
1108.405,9.491013
1108.558,9.480263
1108.71,9.338821
1108.862,8.573524
1109.015,8.010155
1109.167,8.512764
1109.32,8.560837
1109.472,8.243484
1109.624,7.808853
1109.777,7.714298
1109.929,8.073242
1110.082,8.730377
1110.234,9.148621
1110.386,9.136528
1110.539,7.897141
1110.691,7.074314
1110.844,6.777115
1110.996,6.698807
1111.148,6.800686
1111.301,7.05357
1111.453,7.390373
1111.605,7.401234
1111.758,7.814838
1111.91,8.746445
1112.063,8.734993
1112.215,7.901508
1112.367,6.871166
1112.52,6.917351
1112.672,7.406597
1112.825,7.715965
1112.977,7.907024
1113.13,8.357399
1113.282,8.746773
1113.434,8.730736
1113.587,8.209343
1113.739,7.730495
1113.892,7.866524
1114.044,7.7826
1114.196,7.038288
1114.349,6.579422
1114.501,6.773758
1114.654,6.800816
1114.806,6.702164
1114.958,6.76506
1115.111,6.963585
1115.263,7.062572
1115.416,7.503525
1115.568,8.050957
1115.72,8.319855
1115.873,8.436455
1116.025,8.088913
1116.177,8.490166
1116.33,9.018715
1116.482,9.141388
1116.635,9.408836
1116.787,9.34671
1116.939,8.823036
1117.092,8.68161
1117.244,8.851265
1117.397,9.143379
1117.549,8.998123
1117.701,8.828926
1117.854,8.830101
1118.006,8.732552
1118.159,8.740349
1118.311,8.659584
1118.464,8.363228
1118.616,8.090111
1118.768,8.112526
1118.921,8.308609
1119.073,8.659126
1119.226,8.995453
1119.378,8.861588
1119.53,8.459305
1119.683,8.157631
1119.835,8.343529
1119.988,8.389587
1120.14,8.505188
1120.292,8.698639
1120.445,8.945946
1120.597,9.089821
1120.75,9.614685
1120.902,9.811775
1121.054,9.396652
1121.207,8.582123
1121.359,7.976753
1121.511,7.869999
1121.664,7.896893
1121.816,7.956291
1121.969,8.404289
1122.121,8.66346
1122.273,8.602211
1122.426,8.790886
1122.578,8.46553
1122.731,8.03054
1122.883,8.041649
1123.036,7.987679
1123.188,7.559391
1123.34,7.027981
1123.493,6.893944
1123.645,6.949081
1123.798,7.367344
1123.95,7.974045
1124.102,7.388325
1124.255,6.895798
1124.407,7.468529
1124.56,8.223854
1124.712,8.934914
1124.864,9.558342
1125.017,10.43499
1125.169,10.2122
1125.322,9.577606
1125.474,8.895447
1125.626,8.007507
1125.779,7.286682
1125.931,6.999161
1126.083,7.257027
1126.236,8.0056
1126.388,8.922127
1126.541,9.319412
1126.693,9.248436
1126.845,9.426933
1126.998,9.958595
1127.15,10.34241
1127.303,10.1628
1127.455,10.05197
1127.607,10.24704
1127.76,10.11294
1127.912,9.397247
1128.065,8.476555
1128.217,7.786346
1128.37,8.063133
1128.522,8.337967
1128.674,8.483841
1128.827,8.69445
1128.979,8.94883
1129.132,9.010124
1129.284,9.025055
1129.436,8.925156
1129.589,8.588615
1129.741,8.438759
1129.894,8.685349
1130.046,9.662254
1130.198,10.16811
1130.351,9.981049
1130.503,9.412834
1130.656,8.823456
1130.808,8.12468
1130.96,8.108818
1131.113,8.102417
1131.265,8.244209
1131.417,8.605118
1131.57,8.392792
1131.722,8.031548
1131.875,7.86697
1132.027,7.521313
1132.179,7.178345
1132.332,7.277699
1132.484,7.490063
1132.637,7.966278
1132.789,8.408745
1132.942,8.39328
1133.094,8.326492
1133.246,8.524559
1133.399,8.995445
1133.551,9.510757
1133.704,9.674118
1133.856,9.628029
1134.008,9.740051
1134.161,9.36763
1134.313,8.685181
1134.466,8.604774
1134.618,8.792923
1134.77,9.203575
1134.923,9.70752
1135.075,10.1259
1135.228,10.18016
1135.38,9.937004
1135.532,9.766022
1135.685,9.712593
1135.837,9.435265
1135.99,9.33905
1136.142,9.52272
1136.294,9.926346
1136.447,10.62045
1136.599,10.98411
1136.751,10.41572
1136.904,9.6548
1137.056,8.654854
1137.209,8.648834
1137.361,8.642502
1137.513,8.414955
1137.666,7.773998
1137.818,7.31937
1137.971,6.969242
1138.123,7.390511
1138.276,7.97237
1138.428,8.278534
1138.58,8.31179
1138.733,8.408134
1138.885,8.632347
1139.038,8.767242
1139.19,8.44101
1139.342,8.014809
1139.495,7.842007
1139.647,8.079971
1139.8,8.364243
1139.952,8.445129
1140.104,8.201225
1140.257,7.962074
1140.409,8.036537
1140.562,8.124954
1140.714,8.232216
