"","depth_mm","K"
"X4398",447.2,38.8
"X4399",447.3,26
"X4400",447.4,13.3333333333333
"X4401",447.5,NA
"X4402",447.6,13
"X4403",447.7,7.66666666666667
"X4404",447.8,7
"X4405",447.9,7.33333333333333
"X4406",448,30.5
"X4407",448.1,15
"X4408",448.2,22
"X4409",448.3,15.6
"X4410",448.4,18.5
"X4411",448.5,17.75
"X4412",448.6,38.5
"X4413",448.7,24.8
"X4414",448.8,18.3333333333333
"X4415",448.9,31
"X4416",449,5.5
"X4417",449.1,3.5
"X4418",449.2,34
"X4419",449.3,8
"X4420",449.4,NA
"X4421",449.5,11
"X4422",449.6,11.6666666666667
"X4423",449.7,31
"X4424",449.8,12.5
"X4425",449.9,11
"X4426",450,15
"X4427",450.1,2
"X4428",450.2,9
"X4429",450.3,4.33333333333333
"X4430",450.4,6
"X4431",450.5,NA
"X4432",450.6,27.3333333333333
"X4433",450.7,23
"X4434",450.8,NA
"X4435",450.9,NA
"X4436",451,NA
"X4437",451.1,NA
"X4438",451.2,1
"X4439",451.3,NA
"X4440",451.4,7.5
"X4441",451.5,52
"X4442",451.6,6.5
"X4443",451.7,6.33333333333333
"X4444",451.8,3
"X4445",451.9,NA
"X4446",452,37.75
"X4447",452.1,16.1666666666667
"X4448",452.2,17.6666666666667
"X4449",452.3,NA
"X4450",452.4,16.6666666666667
"X4451",452.5,42.5
"X4452",452.6,26.4285714285714
"X4453",452.7,16.1666666666667
"X4454",452.8,42.2
"X4455",452.9,63.5
"X4456",453,7.5
"X4457",453.1,84.5
"X4458",453.2,40.6666666666667
"X4459",453.3,28.1428571428571
"X4460",453.4,13.6666666666667
"X4461",453.5,18.8333333333333
"X4462",453.6,33
"X4463",453.7,24.5555555555556
"X4464",453.8,19.6428571428571
"X4465",453.9,18.6153846153846
"X4466",454,25
"X4467",454.1,10.8888888888889
"X4468",454.2,26.6363636363636
"X4469",454.3,41.3333333333333
"X4470",454.4,38.25
"X4471",454.5,38.1666666666667
"X4472",454.6,26.4
"X4473",454.7,41.5
"X4474",454.8,50
"X4475",454.9,52.75
"X4476",455,75.4
"X4477",455.1,91.75
"X4478",455.2,160
"X4479",455.3,96
"X4480",455.4,65
"X4481",455.5,72
"X4482",455.6,38.8
"X4483",455.7,64
"X4484",455.8,98
"X4485",455.9,77.5
"X4486",456,77.2857142857143
"X4487",456.1,88.6666666666667
"X4488",456.2,76.8
"X4489",456.3,84.6
"X4490",456.4,91.4285714285714
"X4491",456.5,68.2857142857143
"X4492",456.6,65.8
"X4493",456.7,24.8
"X4494",456.8,68.3333333333333
"X4495",456.9,44
"X4496",457,44.5
"X4497",457.1,48.6666666666667
"X4498",457.2,36.25
"X4499",457.3,70
"X4500",457.4,37.25
"X4501",457.5,28.8
"X4502",457.6,82.25
"X4503",457.7,69.8
"X4504",457.8,73.75
"X4505",457.9,70.2
"X4506",458,89.75
"X4507",458.1,51.1666666666667
"X4508",458.2,74.4285714285714
"X4509",458.3,105.833333333333
"X4510",458.4,101
"X4511",458.5,68.7142857142857
"X4512",458.6,62.6666666666667
"X4513",458.7,64.25
"X4514",458.8,69.3333333333333
"X4515",458.9,46.8571428571429
"X4516",459,96.6666666666667
"X4517",459.1,115
"X4518",459.2,77
"X4519",459.3,95.75
"X4520",459.4,78.2
"X4521",459.5,108.333333333333
"X4522",459.6,99
"X4523",459.7,73.6
"X4524",459.8,49.7142857142857
"X4525",459.9,38.6666666666667
"X4526",460,36.4166666666667
"X4527",460.1,59
"X4528",460.2,76
"X4529",460.3,78
"X4530",460.4,66.8333333333333
"X4531",460.5,97.5
"X4532",460.6,76
"X4533",460.7,92.8571428571429
"X4534",460.8,70.5714285714286
"X4535",460.9,44.2
"X4536",461,38.3
"X4537",461.1,62.4285714285714
"X4538",461.2,85.25
"X4539",461.3,75.2727272727273
"X4540",461.4,69.625
"X4541",461.5,58.5
"X4542",461.6,46.875
"X4543",461.7,91.6666666666667
"X4544",461.8,82.4
"X4545",461.9,60.9
"X4546",462,70.6
"X4547",462.1,59.7692307692308
"X4548",462.2,55.4
"X4549",462.3,71
"X4550",462.4,91.0769230769231
"X4551",462.5,65.2666666666667
"X4552",462.6,73.8181818181818
"X4553",462.7,51.0625
"X4554",462.8,43.3333333333333
"X4555",462.9,56.1052631578947
"X4556",463,42.8095238095238
"X4557",463.1,50.5333333333333
"X4558",463.2,68.5333333333333
"X4559",463.3,93.5714285714286
"X4560",463.4,86.6153846153846
"X4561",463.5,111.363636363636
"X4562",463.6,87.3846153846154
"X4563",463.7,83.4545454545455
"X4564",463.8,103.2
"X4565",463.9,89.8461538461538
"X4566",464,104.363636363636
"X4567",464.1,122.1
"X4568",464.2,110.555555555556
"X4569",464.3,106.75
"X4570",464.4,88.4
"X4571",464.5,102.3
"X4572",464.6,101.888888888889
"X4573",464.7,107.142857142857
"X4574",464.8,92.1111111111111
"X4575",464.9,92.3333333333333
"X4576",465,133.285714285714
"X4577",465.1,105.5
"X4578",465.2,123.285714285714
"X4579",465.3,110.375
"X4580",465.4,125
"X4581",465.5,116.428571428571
"X4582",465.6,99.75
"X4583",465.7,169
"X4584",465.8,120.25
"X4585",465.9,158.857142857143
"X4586",466,164.666666666667
"X4587",466.1,137.428571428571
"X4588",466.2,158.5
"X4589",466.3,125.5
"X4590",466.4,170.571428571429
"X4591",466.5,146.5
"X4592",466.6,169.857142857143
"X4593",466.7,172.857142857143
"X4594",466.8,158.875
"X4595",466.9,132.4
"X4596",467,117.25
"X4597",467.1,105.538461538462
"X4598",467.2,112.307692307692
"X4599",467.3,105.25
"X4600",467.4,120.133333333333
"X4601",467.5,133.384615384615
"X4602",467.6,117.470588235294
"X4603",467.7,137.428571428571
"X4604",467.8,95.3809523809524
"X4605",467.9,125.470588235294
"X4606",468,107.65
"X4607",468.1,115
"X4608",468.2,124.052631578947
"X4609",468.3,119.6
"X4610",468.4,135.526315789474
"X4611",468.5,128.631578947368
"X4612",468.6,107.833333333333
"X4613",468.7,115.391304347826
"X4614",468.8,120.076923076923
"X4615",468.9,122.36
"X4616",469,108.233333333333
"X4617",469.1,108.060606060606
"X4618",469.2,105.264705882353
"X4619",469.3,99.6153846153846
"X4620",469.4,98.05
"X4621",469.5,92.5918367346939
"X4622",469.6,89.4423076923077
"X4623",469.7,84.1666666666667
"X4624",469.8,85.8166666666667
"X4625",469.9,89.625
"X4626",470,82.3970588235294
"X4627",470.1,89.2777777777778
"X4628",470.2,83.2
"X4629",470.3,84.5405405405405
"X4630",470.4,81.4230769230769
"X4631",470.5,78.725
"X4632",470.6,70.1704545454545
"X4633",470.7,66.4339622641509
"X4634",470.8,57.5983606557377
"X4635",470.9,51.8880597014925
"X4636",471,55.125
"X4637",471.1,54.2962962962963
"X4638",471.2,53.0067567567568
"X4639",471.3,54.0860927152318
"X4640",471.4,49.8819875776397
"X4641",471.5,52.4810126582278
"X4642",471.6,46.8081395348837
"X4643",471.7,48.3154761904762
"X4644",471.8,49.6117647058824
"X4645",471.9,54.3915662650602
"X4646",472,52.4523809523809
"X4647",472.1,51.9261363636364
"X4648",472.2,50.1648351648352
"X4649",472.3,50.3821989528796
"X4650",472.4,53.1444444444444
"X4651",472.5,51.9310344827586
"X4652",472.6,50.6243093922652
"X4653",472.7,49.0982658959538
"X4654",472.8,50.8258426966292
"X4655",472.9,47.3591160220994
"X4656",473,50.9450549450549
"X4657",473.1,49.0388888888889
"X4658",473.2,52.7555555555556
"X4659",473.3,52.8218390804598
"X4660",473.4,49.994623655914
"X4661",473.5,52.304347826087
"X4662",473.6,52.020942408377
"X4663",473.7,53.6968085106383
"X4664",473.8,53.5297297297297
"X4665",473.9,51.475935828877
"X4666",474,56.1590909090909
"X4667",474.1,54.8666666666667
"X4668",474.2,54.878453038674
"X4669",474.3,52.2596685082873
"X4670",474.4,52.4064171122995
"X4671",474.5,54.2459893048128
"X4672",474.6,52.4578947368421
"X4673",474.7,53.3541666666667
"X4674",474.8,54.5820105820106
"X4675",474.9,55.2487046632124
"X4676",475,56.6577540106952
"X4677",475.1,54.0673575129534
"X4678",475.2,55.2063492063492
"X4679",475.3,53.5913978494624
"X4680",475.4,54.6075268817204
"X4681",475.5,56.4
"X4682",475.6,56.1542857142857
"X4683",475.7,55.3670212765957
"X4684",475.8,54.8397790055249
"X4685",475.9,50.2299465240642
"X4686",476,54.0056179775281
"X4687",476.1,54.2138728323699
"X4688",476.2,55.2951807228916
"X4689",476.3,54.9759036144578
"X4690",476.4,58.8193548387097
"X4691",476.5,57.7278911564626
"X4692",476.6,58.1197183098592
"X4693",476.7,64.6173913043478
"X4694",476.8,63.9754098360656
"X4695",476.9,65.3271028037383
"X4696",477,61.2522522522523
"X4697",477.1,64.9056603773585
"X4698",477.2,66.8265306122449
"X4699",477.3,65.3265306122449
"X4700",477.4,65.0721649484536
"X4701",477.5,62.2584269662921
"X4702",477.6,64.1818181818182
"X4703",477.7,69.2461538461538
"X4704",477.8,79.5806451612903
"X4705",477.9,80.1
"X4706",478,77.4912280701754
"X4707",478.1,72.5090909090909
"X4708",478.2,72.9019607843137
"X4709",478.3,69.0204081632653
"X4710",478.4,66.5833333333333
"X4711",478.5,68.4772727272727
"X4712",478.6,74.8157894736842
"X4713",478.7,79.6571428571429
"X4714",478.8,73.2941176470588
"X4715",478.9,87.52
"X4716",479,109.842105263158
"X4717",479.1,117.6
"X4718",479.2,175.888888888889
"X4719",479.3,187.75
"X4720",479.4,104.416666666667
"X4721",479.5,160.875
"X4722",479.6,174.857142857143
"X4723",479.7,183.5
"X4724",479.8,148.875
"X4725",479.9,164
"X4726",480,149.333333333333
"X4727",480.1,194.4
"X4728",480.2,177.5
"X4729",480.3,284.5
"X4730",480.4,193.666666666667
"X4731",480.5,224.666666666667
"X4732",480.6,169.5
"X4733",480.7,144.2
"X4734",480.8,155.8
"X4735",480.9,96.3
"X4736",481,78.8
"X4737",481.1,81.4285714285714
"X4738",481.2,116.75
"X4739",481.3,130.333333333333
"X4740",481.4,71.4
"X4741",481.5,95.6
"X4742",481.6,97.5
"X4743",481.7,77.25
"X4744",481.8,58.8333333333333
"X4745",481.9,39.125
"X4746",482,59.5714285714286
"X4747",482.1,39.0769230769231
"X4748",482.2,23.8181818181818
"X4749",482.3,43.7142857142857
"X4750",482.4,48.7692307692308
"X4751",482.5,52.2777777777778
"X4752",482.6,65.4
"X4753",482.7,50.7391304347826
"X4754",482.8,51.5416666666667
"X4755",482.9,56.1785714285714
"X4756",483,64.0333333333333
"X4757",483.1,77.3793103448276
"X4758",483.2,50.030303030303
"X4759",483.3,58.6333333333333
"X4760",483.4,69.6315789473684
"X4761",483.5,63.6666666666667
"X4762",483.6,55.0833333333333
"X4763",483.7,58.03125
"X4764",483.8,53
"X4765",483.9,67.2368421052632
"X4766",484,71.8918918918919
"X4767",484.1,87.9444444444444
"X4768",484.2,81.1621621621622
"X4769",484.3,120.518518518519
"X4770",484.4,120.5
"X4771",484.5,108.1
"X4772",484.6,126.892857142857
"X4773",484.7,125.37037037037
"X4774",484.8,151.619047619048
"X4775",484.9,134.5
"X4776",485,145.428571428571
"X4777",485.1,143.772727272727
"X4778",485.2,108.521739130435
"X4779",485.3,112.217391304348
"X4780",485.4,129
"X4781",485.5,118.652173913043
"X4782",485.6,109.32
"X4783",485.7,117.4
"X4784",485.8,149.4375
"X4785",485.9,196.909090909091
"X4786",486,160.384615384615
"X4787",486.1,205
"X4788",486.2,219.777777777778
"X4789",486.3,186.3
"X4790",486.4,127.727272727273
"X4791",486.5,144.7
"X4792",486.6,153.333333333333
"X4793",486.7,137.636363636364
"X4794",486.8,136.571428571429
"X4795",486.9,142.384615384615
"X4796",487,99.1333333333333
"X4797",487.1,103.333333333333
"X4798",487.2,111.928571428571
"X4799",487.3,136.166666666667
"X4800",487.4,116.25
"X4801",487.5,118.4
"X4802",487.6,75.0555555555556
"X4803",487.7,74.7142857142857
"X4804",487.8,84.3076923076923
"X4805",487.9,81.3076923076923
"X4806",488,76.1428571428571
"X4807",488.1,78.7333333333333
"X4808",488.2,73.7142857142857
"X4809",488.3,95.6
"X4810",488.4,112.384615384615
"X4811",488.5,86.3571428571429
"X4812",488.6,85.1333333333333
"X4813",488.7,108.727272727273
"X4814",488.8,86.5384615384615
"X4815",488.9,94.5625
"X4816",489,71.2727272727273
"X4817",489.1,65.2608695652174
"X4818",489.2,51.2608695652174
"X4819",489.3,66.6538461538462
"X4820",489.4,77.9615384615385
"X4821",489.5,75.32
"X4822",489.6,72.52
"X4823",489.7,75.5833333333333
"X4824",489.8,73
"X4825",489.9,77.4285714285714
"X4826",490,83.5666666666667
"X4827",490.1,79.5
"X4828",490.2,71
"X4829",490.3,81.3793103448276
"X4830",490.4,78
"X4831",490.5,92.8666666666667
"X4832",490.6,90.2857142857143
"X4833",490.7,81.6666666666667
"X4834",490.8,78.7931034482759
"X4835",490.9,80.9259259259259
"X4836",491,71.1612903225806
"X4837",491.1,69.7575757575758
"X4838",491.2,61.7272727272727
"X4839",491.3,68.625
"X4840",491.4,67.5357142857143
"X4841",491.5,61.2941176470588
"X4842",491.6,77.4375
"X4843",491.7,68.9117647058823
"X4844",491.8,67.6969696969697
"X4845",491.9,62.9375
"X4846",492,60.9333333333333
"X4847",492.1,64.7575757575758
"X4848",492.2,79.0666666666667
"X4849",492.3,75.5161290322581
"X4850",492.4,80.4193548387097
"X4851",492.5,76.9333333333333
"X4852",492.6,76.3333333333333
"X4853",492.7,68.2285714285714
"X4854",492.8,62.3888888888889
"X4855",492.9,63.6571428571429
"X4856",493,64.2413793103448
"X4857",493.1,66.9666666666667
"X4858",493.2,45.8620689655172
"X4859",493.3,50
"X4860",493.4,45.1714285714286
"X4861",493.5,45.2285714285714
"X4862",493.6,42.6333333333333
"X4863",493.7,43.8888888888889
"X4864",493.8,42.6111111111111
"X4865",493.9,48.2647058823529
"X4866",494,44.1142857142857
"X4867",494.1,47.4
"X4868",494.2,33.5277777777778
"X4869",494.3,37.7333333333333
"X4870",494.4,30
"X4871",494.5,23.8125
"X4872",494.6,24.7
"X4873",494.7,32.3125
"X4874",494.8,33.3
"X4875",494.9,34.9655172413793
"X4876",495,34.2692307692308
"X4877",495.1,28.2368421052632
"X4878",495.2,30.2978723404255
"X4879",495.3,32.9347826086956
"X4880",495.4,25.6530612244898
"X4881",495.5,24.8363636363636
"X4882",495.6,29.7045454545455
"X4883",495.7,26.2340425531915
"X4884",495.8,27.8297872340426
"X4885",495.9,33.4333333333333
"X4886",496,34.72
"X4887",496.1,32.2702702702703
"X4888",496.2,46.1612903225806
"X4889",496.3,41.2631578947368
"X4890",496.4,44.3636363636364
"X4891",496.5,33.1621621621622
"X4892",496.6,34.6046511627907
"X4893",496.7,27.48
"X4894",496.8,31.0188679245283
"X4895",496.9,32.2173913043478
"X4896",497,32.8
"X4897",497.1,32.6666666666667
"X4898",497.2,33.974358974359
"X4899",497.3,34.0810810810811
"X4900",497.4,24.8125
"X4901",497.5,33.6129032258064
"X4902",497.6,30.9285714285714
"X4903",497.7,31.9655172413793
"X4904",497.8,28.8285714285714
"X4905",497.9,32.5
"X4906",498,23.8965517241379
"X4907",498.1,42.7857142857143
"X4908",498.2,43
"X4909",498.3,43
"X4910",498.4,25.6111111111111
"X4911",498.5,29.2727272727273
"X4912",498.6,27.9655172413793
"X4913",498.7,31.3
"X4914",498.8,25.52
"X4915",498.9,29.4666666666667
"X4916",499,28.1071428571429
"X4917",499.1,28.2424242424242
"X4918",499.2,33.3125
"X4919",499.3,27.5581395348837
"X4920",499.4,37.7173913043478
"X4921",499.5,30.82
"X4922",499.6,39.4473684210526
"X4923",499.7,35.734693877551
"X4924",499.8,37.9807692307692
"X4925",499.9,33.0655737704918
"X4926",500,34.0806451612903
"X4927",500.1,34.5692307692308
"X4928",500.2,38.1594202898551
"X4929",500.3,40.2459016393443
"X4930",500.4,37.8333333333333
"X4931",500.5,35.7457627118644
"X4932",500.6,36.421875
"X4933",500.7,35.9285714285714
"X4934",500.8,36.36
"X4935",500.9,31.8518518518519
"X4936",501,36.0526315789474
"X4937",501.1,36.1803278688525
"X4938",501.2,28.6911764705882
"X4939",501.3,32.472972972973
"X4940",501.4,29.1153846153846
"X4941",501.5,32
"X4942",501.6,34.5223880597015
"X4943",501.7,40.4237288135593
"X4944",501.8,32.9545454545455
"X4945",501.9,41.9322033898305
"X4946",502,36.7538461538462
"X4947",502.1,38.5
"X4948",502.2,38.2753623188406
"X4949",502.3,35.7777777777778
"X4950",502.4,36.327868852459
"X4951",502.5,32.3333333333333
"X4952",502.6,30.3943661971831
"X4953",502.7,35.4776119402985
"X4954",502.8,38
"X4955",502.9,42.563829787234
"X4956",503,53.4505494505495
"X4957",503.1,59.5714285714286
"X4958",503.2,50.6666666666667
"X4959",503.3,47.32
"X4960",503.4,40.4827586206897
"X4961",503.5,43.3258426966292
"X4962",503.6,38.8834951456311
"X4963",503.7,53.1333333333333
"X4964",503.8,52.2753623188406
"X4965",503.9,53.0277777777778
"X4966",504,53.4647887323944
"X4967",504.1,48.3125
"X4968",504.2,46.7017543859649
"X4969",504.3,54.859649122807
"X4970",504.4,53.75
"X4971",504.5,51.6222222222222
"X4972",504.6,51.7777777777778
"X4973",504.7,59.4871794871795
"X4974",504.8,59.025641025641
"X4975",504.9,67.2083333333333
"X4976",505,65.8148148148148
"X4977",505.1,80.8695652173913
"X4978",505.2,76.2916666666667
"X4979",505.3,93.7058823529412
"X4980",505.4,68.2
"X4981",505.5,98
"X4982",505.6,88.9166666666667
"X4983",505.7,93.6315789473684
"X4984",505.8,94
"X4985",505.9,80.0454545454545
"X4986",506,88.1176470588235
"X4987",506.1,137.8
"X4988",506.2,117.076923076923
"X4989",506.3,137.555555555556
"X4990",506.4,128.888888888889
"X4991",506.5,106.818181818182
"X4992",506.6,117.333333333333
"X4993",506.7,126.25
"X4994",506.8,112.5
"X4995",506.9,92.3333333333333
"X4996",507,82.8666666666667
"X4997",507.1,112.6
"X4998",507.2,106.090909090909
"X4999",507.3,140.5
"X5000",507.4,159.285714285714
"X5001",507.5,117.875
"X5002",507.6,129.142857142857
"X5003",507.7,133.428571428571
"X5004",507.8,93.125
"X5005",507.9,111.666666666667
"X5006",508,87.25
"X5007",508.1,99
"X5008",508.2,139.4
"X5009",508.3,94.8571428571429
"X5010",508.4,125.666666666667
"X5011",508.5,116
"X5012",508.6,89.3333333333333
"X5013",508.7,85.8333333333333
"X5014",508.8,95
"X5015",508.9,66.1428571428571
"X5016",509,62.125
"X5017",509.1,79.6666666666667
"X5018",509.2,103.571428571429
"X5019",509.3,83.5555555555556
"X5020",509.4,84.8181818181818
"X5021",509.5,105.090909090909
"X5022",509.6,87.9230769230769
"X5023",509.7,95.3333333333333
"X5024",509.8,110.285714285714
"X5025",509.9,73.6666666666667
"X5026",510,67.375
"X5027",510.1,92.8333333333333
"X5028",510.2,81.3
"X5029",510.3,71.6666666666667
"X5030",510.4,80.3636363636364
"X5031",510.5,95.8
"X5032",510.6,87.3846153846154
"X5033",510.7,86.9166666666667
"X5034",510.8,77.25
"X5035",510.9,75.8461538461538
"X5036",511,92
"X5037",511.1,104.888888888889
"X5038",511.2,116.875
"X5039",511.3,81.5555555555556
"X5040",511.4,73.4444444444444
"X5041",511.5,68.6666666666667
"X5042",511.6,61.5555555555556
"X5043",511.7,70.25
"X5044",511.8,52.9090909090909
"X5045",511.9,69.3333333333333
"X5046",512,80.7692307692308
"X5047",512.1,102.25
"X5048",512.2,73.75
"X5049",512.3,87.5384615384615
"X5050",512.4,79.1333333333333
"X5051",512.5,70
"X5052",512.6,83.1
"X5053",512.7,80.1111111111111
"X5054",512.8,57
"X5055",512.9,57.7272727272727
"X5056",513,65.7142857142857
"X5057",513.1,71.8
"X5058",513.2,66.9285714285714
"X5059",513.3,85.1538461538462
"X5060",513.4,69.5625
"X5061",513.5,63
"X5062",513.6,95.7692307692308
"X5063",513.7,65.5882352941177
"X5064",513.8,70.5833333333333
"X5065",513.9,93.25
"X5066",514,91.9285714285714
"X5067",514.1,73.9333333333333
"X5068",514.2,97.3076923076923
"X5069",514.3,107.25
"X5070",514.4,108.166666666667
"X5071",514.5,93.8666666666667
"X5072",514.6,83.8235294117647
"X5073",514.7,106.461538461538
"X5074",514.8,77.5882352941177
"X5075",514.9,76.5
"X5076",515,87.5833333333333
"X5077",515.1,100.666666666667
"X5078",515.2,109.454545454545
"X5079",515.3,89.8
"X5080",515.4,68.4545454545455
"X5081",515.5,90.4285714285714
"X5082",515.6,62.7692307692308
"X5083",515.7,95.9
"X5084",515.8,127.5
"X5085",515.9,145.75
"X5086",516,126.555555555556
"X5087",516.1,114
"X5088",516.2,79.9090909090909
"X5089",516.3,101.888888888889
"X5090",516.4,94.2222222222222
"X5091",516.5,74.8
"X5092",516.6,64.6153846153846
"X5093",516.7,74.3846153846154
"X5094",516.8,112
"X5095",516.9,97.0714285714286
"X5096",517,98.2
"X5097",517.1,97.7647058823529
"X5098",517.2,99.2222222222222
"X5099",517.3,93.6470588235294
"X5100",517.4,106
"X5101",517.5,98.3076923076923
"X5102",517.6,90.7142857142857
"X5103",517.7,119.916666666667
"X5104",517.8,96.3076923076923
