"","depth_mm","Mn"
"X5649",572.3,156.25641025641
"X5650",572.4,160.288461538462
"X5651",572.5,159.826923076923
"X5652",572.6,163.102564102564
"X5653",572.7,163.192307692308
"X5654",572.8,166.051282051282
"X5655",572.9,164.115384615385
"X5656",573,164.871794871795
"X5657",573.1,163.74358974359
"X5658",573.2,157.269230769231
"X5659",573.3,168.032051282051
"X5660",573.4,173.269230769231
"X5661",573.5,169.685897435897
"X5662",573.6,166.032051282051
"X5663",573.7,163.685897435897
"X5664",573.8,159.967948717949
"X5665",573.9,163.070512820513
"X5666",574,161.775641025641
"X5667",574.1,163
"X5668",574.2,165
"X5669",574.3,162.820512820513
"X5670",574.4,158.705128205128
"X5671",574.5,154.831775700935
"X5672",574.6,154.401869158878
"X5673",574.7,156.635514018692
"X5674",574.8,155.570093457944
"X5675",574.9,154.934579439252
"X5676",575,152.81308411215
"X5677",575.1,152.663551401869
"X5678",575.2,155.476635514019
"X5679",575.3,157.271028037383
"X5680",575.4,156.476635514019
"X5681",575.5,156.168224299065
"X5682",575.6,151.560747663551
"X5683",575.7,152.672897196262
"X5684",575.8,153.102803738318
"X5685",575.9,153.794392523364
"X5686",576,152.598130841122
"X5687",576.1,151.504672897196
"X5688",576.2,158.028037383178
"X5689",576.3,159.299065420561
"X5690",576.4,155.467289719626
"X5691",576.5,160.682242990654
"X5692",576.6,170.467289719626
"X5693",576.7,171.130841121495
"X5694",576.8,171.07476635514
"X5695",576.9,178.448598130841
"X5696",577,173.859813084112
"X5697",577.1,166.579439252336
"X5698",577.2,160.457943925234
"X5699",577.3,165.794392523364
"X5700",577.4,159.990654205607
"X5701",577.5,155.775700934579
"X5702",577.6,159.626168224299
"X5703",577.7,159.570093457944
"X5704",577.8,162.420560747664
"X5705",577.9,161.598130841122
"X5706",578,157.299065420561
"X5707",578.1,157.448598130841
"X5708",578.2,152.88785046729
"X5709",578.3,160.280373831776
"X5710",578.4,157.906542056075
"X5711",578.5,156.009345794393
"X5712",578.6,150.233644859813
"X5713",578.7,151.084112149533
"X5714",578.8,153.906542056075
"X5715",578.9,155.18691588785
"X5716",579,151.747663551402
"X5717",579.1,157.878504672897
"X5718",579.2,156.233644859813
"X5719",579.3,153.88785046729
"X5720",579.4,156.448598130841
"X5721",579.5,156.626168224299
"X5722",579.6,154.654205607477
"X5723",579.7,154.757009345794
"X5724",579.8,156.130841121495
"X5725",579.9,153.915887850467
"X5726",580,151.252336448598
"X5727",580.1,154.757009345794
"X5728",580.2,157.906542056075
"X5729",580.3,160.102803738318
"X5730",580.4,156.785046728972
"X5731",580.5,158.392523364486
"X5732",580.6,157.88785046729
"X5733",580.7,153.336448598131
"X5734",580.8,152.766355140187
"X5735",580.9,154.158878504673
"X5736",581,152.355140186916
"X5737",581.1,153.532710280374
"X5738",581.2,159.514018691589
"X5739",581.3,155.336448598131
"X5740",581.4,158.14953271028
"X5741",581.5,154.093457943925
"X5742",581.6,155.392523364486
"X5743",581.7,160.084112149533
"X5744",581.8,158.700934579439
"X5745",581.9,161.18691588785
"X5746",582,162.429906542056
"X5747",582.1,158.542056074766
"X5748",582.2,161.485981308411
"X5749",582.3,156.644859813084
"X5750",582.4,157.224299065421
"X5751",582.5,163.046728971963
"X5752",582.6,164.542056074766
"X5753",582.7,168.514018691589
"X5754",582.8,160.644859813084
"X5755",582.9,160.588785046729
"X5756",583,163.981308411215
"X5757",583.1,157.766355140187
"X5758",583.2,154.869158878505
"X5759",583.3,156.803738317757
"X5760",583.4,156.878504672897
"X5761",583.5,158.214953271028
"X5762",583.6,160.140186915888
"X5763",583.7,161.168224299065
"X5764",583.8,159.719626168224
"X5765",583.9,160.514018691589
"X5766",584,161.289719626168
"X5767",584.1,158.140186915888
"X5768",584.2,156.785046728972
"X5769",584.3,160.177570093458
"X5770",584.4,156.990654205607
"X5771",584.5,161.028037383178
"X5772",584.6,162.327102803738
"X5773",584.7,161.214953271028
"X5774",584.8,159.467289719626
"X5775",584.9,156.570093457944
"X5776",585,158.046728971963
"X5777",585.1,157.934579439252
"X5778",585.2,155.102803738318
"X5779",585.3,156.906542056075
"X5780",585.4,156.476635514019
"X5781",585.5,159.205607476636
"X5782",585.6,154.205607476636
"X5783",585.7,155.822429906542
"X5784",585.8,155.420560747664
"X5785",585.9,155.205607476636
"X5786",586,157.616822429907
"X5787",586.1,160.710280373832
"X5788",586.2,155.607476635514
"X5789",586.3,154
"X5790",586.4,161.934579439252
"X5791",586.5,162.766355140187
"X5792",586.6,161.476635514019
"X5793",586.7,160.448598130841
"X5794",586.8,152.168224299065
"X5795",586.9,152.028037383178
"X5796",587,153.990654205607
"X5797",587.1,155.81308411215
"X5798",587.2,155.065420560748
"X5799",587.3,155.869158878505
"X5800",587.4,154.271028037383
"X5801",587.5,155.551401869159
"X5802",587.6,156.915887850467
"X5803",587.7,155.859813084112
"X5804",587.8,157.803738317757
"X5805",587.9,157.92523364486
"X5806",588,158.92523364486
"X5807",588.1,159.467289719626
"X5808",588.2,155.915887850467
"X5809",588.3,158.130841121495
"X5810",588.4,157.971962616822
"X5811",588.5,156.448598130841
"X5812",588.6,157.280373831776
"X5813",588.7,154.14953271028
"X5814",588.8,156.177570093458
"X5815",588.9,158.336448598131
"X5816",589,155.719626168224
"X5817",589.1,156.252336448598
"X5818",589.2,157.607476635514
"X5819",589.3,156.504672897196
"X5820",589.4,151.906542056075
"X5821",589.5,157.009345794393
"X5822",589.6,155.570093457944
"X5823",589.7,158.504672897196
"X5824",589.8,157.803738317757
"X5825",589.9,151.654205607477
"X5826",590,152.906542056075
"X5827",590.1,152.598130841122
"X5828",590.2,161.018691588785
"X5829",590.3,157.560747663551
"X5830",590.4,161.532710280374
"X5831",590.5,153.579439252336
"X5832",590.6,156.915887850467
"X5833",590.7,156.915887850467
"X5834",590.8,156.644859813084
"X5835",590.9,158.420560747664
"X5836",591,157.822429906542
"X5837",591.1,157.028037383178
"X5838",591.2,155.598130841122
"X5839",591.3,157.177570093458
"X5840",591.4,157.635514018692
"X5841",591.5,161.429906542056
"X5842",591.6,156.009345794393
"X5843",591.7,155.785046728972
"X5844",591.8,157.691588785047
"X5845",591.9,159.214953271028
"X5846",592,160.401869158878
"X5847",592.1,164
"X5848",592.2,169.85046728972
"X5849",592.3,166.588785046729
"X5850",592.4,163.392523364486
"X5851",592.5,164.663551401869
"X5852",592.6,172.92523364486
"X5853",592.7,172.102803738318
"X5854",592.8,174.411214953271
"X5855",592.9,179.906542056075
"X5856",593,183.728971962617
"X5857",593.1,185.906542056075
"X5858",593.2,194.345794392523
"X5859",593.3,190.691588785047
"X5860",593.4,193.411214953271
"X5861",593.5,193.878504672897
"X5862",593.6,199.252336448598
"X5863",593.7,198.364485981308
"X5864",593.8,193.691588785047
"X5865",593.9,189.542056074766
"X5866",594,191.588785046729
"X5867",594.1,189.822429906542
"X5868",594.2,188.448598130841
"X5869",594.3,193.420560747664
"X5870",594.4,197.028037383178
"X5871",594.5,199.710280373832
"X5872",594.6,198.644859813084
"X5873",594.7,193.252336448598
"X5874",594.8,197.971962616822
"X5875",594.9,199.672897196262
"X5876",595,194.841121495327
"X5877",595.1,201.11214953271
"X5878",595.2,191.728971962617
"X5879",595.3,193.878504672897
"X5880",595.4,196.11214953271
"X5881",595.5,194.560747663551
"X5882",595.6,195.009345794393
"X5883",595.7,194.429906542056
"X5884",595.8,193.785046728972
"X5885",595.9,199.747663551402
"X5886",596,198.738317757009
"X5887",596.1,203.467289719626
"X5888",596.2,196.327102803738
"X5889",596.3,197.177570093458
"X5890",596.4,198.018691588785
"X5891",596.5,192.841121495327
"X5892",596.6,196.523364485981
"X5893",596.7,191.878504672897
"X5894",596.8,189.121495327103
"X5895",596.9,191.766355140187
"X5896",597,196.028037383178
"X5897",597.1,195.551401869159
"X5898",597.2,200.009345794393
"X5899",597.3,196.327102803738
"X5900",597.4,197.682242990654
"X5901",597.5,198.392523364486
"X5902",597.6,204.700934579439
"X5903",597.7,204.317757009346
"X5904",597.8,208.981308411215
"X5905",597.9,203.401869158878
"X5906",598,198.317757009346
"X5907",598.1,197.401869158878
"X5908",598.2,204.448598130841
"X5909",598.3,200.289719626168
"X5910",598.4,193.383177570093
"X5911",598.5,195.439252336449
"X5912",598.6,195.084112149533
"X5913",598.7,195.476635514019
"X5914",598.8,199.467289719626
"X5915",598.9,202.869158878505
"X5916",599,205.476635514019
"X5917",599.1,201.92523364486
"X5918",599.2,196.766355140187
"X5919",599.3,202.841121495327
"X5920",599.4,204.242990654206
"X5921",599.5,205.81308411215
"X5922",599.6,200.242990654206
"X5923",599.7,199.85046728972
"X5924",599.8,199.728971962617
"X5925",599.9,195.485981308411
"X5926",600,197.121495327103
"X5927",600.1,194.654205607477
"X5928",600.2,201.392523364486
"X5929",600.3,199.028037383178
"X5930",600.4,198.672897196262
"X5931",600.5,198.457943925234
"X5932",600.6,197.869158878505
"X5933",600.7,201.663551401869
"X5934",600.8,200.18691588785
"X5935",600.9,199.663551401869
"X5936",601,199.280373831776
"X5937",601.1,201.607476635514
"X5938",601.2,200.018691588785
"X5939",601.3,198.18691588785
"X5940",601.4,197.88785046729
"X5941",601.5,197.766355140187
"X5942",601.6,196.14953271028
"X5943",601.7,198.056074766355
"X5944",601.8,196.280373831776
"X5945",601.9,195.242990654206
"X5946",602,196.383177570093
"X5947",602.1,195.233644859813
"X5948",602.2,192.971962616822
"X5949",602.3,193.719626168224
"X5950",602.4,191.542056074766
"X5951",602.5,190.542056074766
"X5952",602.6,193.869158878505
"X5953",602.7,193.635514018692
"X5954",602.8,194.794392523364
"X5955",602.9,190.102803738318
"X5956",603,192.542056074766
"X5957",603.1,191.757009345794
"X5958",603.2,192.710280373832
"X5959",603.3,194.252336448598
"X5960",603.4,191.373831775701
"X5961",603.5,195.981308411215
"X5962",603.6,192.607476635514
"X5963",603.7,193.672897196262
"X5964",603.8,197.046728971963
"X5965",603.9,191.392523364486
"X5966",604,191.336448598131
"X5967",604.1,195.504672897196
"X5968",604.2,188.355140186916
"X5969",604.3,189.130841121495
"X5970",604.4,186.018691588785
"X5971",604.5,184.607476635514
"X5972",604.6,187.214953271028
"X5973",604.7,181.401869158878
"X5974",604.8,186.065420560748
"X5975",604.9,187.11214953271
"X5976",605,188.14953271028
"X5977",605.1,187.299065420561
"X5978",605.2,188.18691588785
"X5979",605.3,182.616822429907
"X5980",605.4,185.542056074766
"X5981",605.5,189.700934579439
"X5982",605.6,191.009345794393
"X5983",605.7,186.607476635514
"X5984",605.8,190.214953271028
"X5985",605.9,189.841121495327
"X5986",606,184.803738317757
"X5987",606.1,185.327102803738
"X5988",606.2,183.588785046729
"X5989",606.3,178.289719626168
"X5990",606.4,178.626168224299
"X5991",606.5,180.504672897196
"X5992",606.6,180.448598130841
"X5993",606.7,178.579439252336
"X5994",606.8,184.523364485981
"X5995",606.9,184.672897196262
"X5996",607,186.327102803738
"X5997",607.1,183.214953271028
"X5998",607.2,185.420560747664
"X5999",607.3,185.841121495327
"X6000",607.4,192.233644859813
"X6001",607.5,189.224299065421
"X6002",607.6,188.719626168224
"X6003",607.7,190.616822429907
"X6004",607.8,188.663551401869
"X6005",607.9,188.607476635514
"X6006",608,189.841121495327
"X6007",608.1,188.355140186916
"X6008",608.2,189.803738317757
"X6009",608.3,187.168224299065
"X6010",608.4,186.476635514019
"X6011",608.5,188.710280373832
"X6012",608.6,185.317757009346
"X6013",608.7,187.747663551402
"X6014",608.8,186.803738317757
"X6015",608.9,183.710280373832
"X6016",609,178.626168224299
"X6017",609.1,181.710280373832
"X6018",609.2,178.084112149533
"X6019",609.3,180.009345794393
"X6020",609.4,177.205607476636
"X6021",609.5,173.485981308411
"X6022",609.6,171.065420560748
"X6023",609.7,168.084112149533
"X6024",609.8,167.439252336449
"X6025",609.9,164.588785046729
"X6026",610,162.261682242991
"X6027",610.1,163.672897196262
"X6028",610.2,158.757009345794
"X6029",610.3,161.495327102804
"X6030",610.4,161.168224299065
"X6031",610.5,160.158878504673
"X6032",610.6,156.542056074766
"X6033",610.7,156.373831775701
"X6034",610.8,157.81308411215
"X6035",610.9,163.121495327103
"X6036",611,158.700934579439
"X6037",611.1,145.990654205607
"X6038",611.2,137.028037383178
"X6039",611.3,134.476635514019
"X6040",611.4,139.299065420561
"X6041",611.5,143.878504672897
"X6042",611.6,138.177570093458
"X6043",611.7,134.121495327103
"X6044",611.8,130.345794392523
"X6045",611.9,129.616822429907
"X6046",612,130.056074766355
"X6047",612.1,134.81308411215
"X6048",612.2,135.803738317757
"X6049",612.3,139
"X6050",612.4,133.317757009346
"X6051",612.5,138.018691588785
"X6052",612.6,140.457943925234
"X6053",612.7,140.018691588785
"X6054",612.8,136.233644859813
"X6055",612.9,134.81308411215
"X6056",613,137.252336448598
"X6057",613.1,134.92523364486
"X6058",613.2,140.383177570093
"X6059",613.3,146.411214953271
"X6060",613.4,146.953271028037
"X6061",613.5,141.327102803738
"X6062",613.6,139.785046728972
"X6063",613.7,141.14953271028
"X6064",613.8,142.607476635514
"X6065",613.9,140.495327102804
"X6066",614,140.92523364486
"X6067",614.1,141.81308411215
"X6068",614.2,138.654205607477
"X6069",614.3,138.532710280374
"X6070",614.4,135.271028037383
"X6071",614.5,132.81308411215
"X6072",614.6,126.953271028037
"X6073",614.7,126.102803738318
"X6074",614.8,124
"X6075",614.9,127.242990654206
"X6076",615,135.327102803738
"X6077",615.1,142.233644859813
"X6078",615.2,145.728971962617
"X6079",615.3,143.299065420561
"X6080",615.4,145.707547169811
"X6081",615.5,145.196261682243
"X6082",615.6,152.420560747664
"X6083",615.7,142.869158878505
"X6084",615.8,140.728971962617
"X6085",615.9,147
"X6086",616,149.728971962617
"X6087",616.1,149.626168224299
"X6088",616.2,153.81308411215
"X6089",616.3,155.028037383178
"X6090",616.4,147.158878504673
"X6091",616.5,145.327102803738
"X6092",616.6,136.766355140187
"X6093",616.7,129.822429906542
"X6094",616.8,122.289719626168
"X6095",616.9,119.11214953271
"X6096",617,115.158878504673
"X6097",617.1,116.654205607477
"X6098",617.2,110.317757009346
"X6099",617.3,112.710280373832
"X6100",617.4,110.542056074766
"X6101",617.5,111.03738317757
"X6102",617.6,118.07476635514
"X6103",617.7,109.663551401869
"X6104",617.8,109.971962616822
"X6105",617.9,109.476635514019
"X6106",618,117.168224299065
"X6107",618.1,113.158878504673
"X6108",618.2,116.168224299065
"X6109",618.3,113.345794392523
"X6110",618.4,113.710280373832
"X6111",618.5,113.654205607477
"X6112",618.6,118.719626168224
"X6113",618.7,123.467289719626
"X6114",618.8,120.766355140187
"X6115",618.9,119.579439252336
"X6116",619,115.728971962617
"X6117",619.1,112.981308411215
"X6118",619.2,115.738317757009
"X6119",619.3,116.355140186916
"X6120",619.4,123.551401869159
"X6121",619.5,129.841121495327
"X6122",619.6,139.841121495327
"X6123",619.7,144.327102803738
"X6124",619.8,153.728971962617
"X6125",619.9,157.084112149533
"X6126",620,170.401869158878
"X6127",620.1,174.177570093458
"X6128",620.2,171.140186915888
"X6129",620.3,174.747663551402
"X6130",620.4,170.084112149533
"X6131",620.5,168.607476635514
"X6132",620.6,159.570093457944
"X6133",620.7,155.691588785047
"X6134",620.8,157.214953271028
"X6135",620.9,148.691588785047
"X6136",621,146.11214953271
"X6137",621.1,145.252336448598
"X6138",621.2,145.85046728972
"X6139",621.3,149.345794392523
"X6140",621.4,154.92523364486
"X6141",621.5,149.07476635514
"X6142",621.6,162.785046728972
"X6143",621.7,161.14953271028
"X6144",621.8,173.168224299065
"X6145",621.9,167.224299065421
"X6146",622,162.205607476636
"X6147",622.1,165.523364485981
"X6148",622.2,167.140186915888
"X6149",622.3,172.383177570093
"X6150",622.4,172.663551401869
"X6151",622.5,175.710280373832
"X6152",622.6,171.476635514019
"X6153",622.7,169.242990654206
"X6154",622.8,170.448598130841
"X6155",622.9,161.915887850467
"X6156",623,165.429906542056
"X6157",623.1,162.355140186916
"X6158",623.2,161.96261682243
"X6159",623.3,163.448598130841
"X6160",623.4,160.803738317757
"X6161",623.5,168.130841121495
"X6162",623.6,166.168224299065
"X6163",623.7,164.140186915888
"X6164",623.8,169.336448598131
"X6165",623.9,164.046728971963
"X6166",624,165.196261682243
"X6167",624.1,167.766355140187
"X6168",624.2,165.532710280374
"X6169",624.3,164.177570093458
"X6170",624.4,165.364485981308
"X6171",624.5,167.242990654206
"X6172",624.6,159.009345794393
"X6173",624.7,160.514018691589
"X6174",624.8,152.822429906542
"X6175",624.9,150.906542056075
"X6176",625,154.317757009346
"X6177",625.1,159.130841121495
"X6178",625.2,159.018691588785
"X6179",625.3,160.07476635514
"X6180",625.4,154.906542056075
"X6181",625.5,162.953271028037
"X6182",625.6,160.943925233645
"X6183",625.7,162.728971962617
"X6184",625.8,160.532710280374
"X6185",625.9,157.196261682243
"X6186",626,157.542056074766
"X6187",626.1,156.093457943925
"X6188",626.2,158.317757009346
"X6189",626.3,160.261682242991
"X6190",626.4,162.158878504673
"X6191",626.5,153.205607476636
"X6192",626.6,160.280373831776
"X6193",626.7,162.168224299065
"X6194",626.8,162.588785046729
"X6195",626.9,163.803738317757
"X6196",627,161.990654205607
"X6197",627.1,159.261682242991
"X6198",627.2,161.448598130841
"X6199",627.3,160.327102803738
"X6200",627.4,160.96261682243
"X6201",627.5,164.738317757009
"X6202",627.6,162.457943925234
"X6203",627.7,159.869158878505
"X6204",627.8,161.96261682243
"X6205",627.9,162.177570093458
"X6206",628,163.794392523364
"X6207",628.1,166.859813084112
"X6208",628.2,162.14953271028
"X6209",628.3,162.214953271028
"X6210",628.4,161.130841121495
"X6211",628.5,160.084112149533
"X6212",628.6,160.971962616822
"X6213",628.7,161.672897196262
"X6214",628.8,161.831775700935
"X6215",628.9,161.654205607477
"X6216",629,156.766355140187
"X6217",629.1,160.514018691589
"X6218",629.2,157.92523364486
"X6219",629.3,157.028037383178
"X6220",629.4,160.663551401869
"X6221",629.5,162.971962616822
"X6222",629.6,159.841121495327
"X6223",629.7,164.355140186916
"X6224",629.8,164.130841121495
"X6225",629.9,166.654205607477
"X6226",630,162.719626168224
"X6227",630.1,159.485981308411
"X6228",630.2,162.448598130841
"X6229",630.3,162.271028037383
"X6230",630.4,165.523364485981
"X6231",630.5,166.990654205607
"X6232",630.6,163.88785046729
"X6233",630.7,164.981308411215
"X6234",630.8,167.822429906542
"X6235",630.9,169.093457943925
"X6236",631,164.168224299065
"X6237",631.1,166.728971962617
"X6238",631.2,167.11214953271
"X6239",631.3,168.467289719626
"X6240",631.4,174.11214953271
"X6241",631.5,173.07476635514
"X6242",631.6,170.336448598131
"X6243",631.7,173.523364485981
"X6244",631.8,175.822429906542
"X6245",631.9,175.476635514019
"X6246",632,180.476635514019
"X6247",632.1,176.03738317757
"X6248",632.2,177.81308411215
"X6249",632.3,181.299065420561
"X6250",632.4,177.308411214953
"X6251",632.5,176.971962616822
"X6252",632.6,175.261682242991
"X6253",632.7,173.859813084112
"X6254",632.8,170.289719626168
"X6255",632.9,177.794392523364
"X6256",633,173.196261682243
"X6257",633.1,169.532710280374
"X6258",633.2,170.644859813084
"X6259",633.3,170.700934579439
"X6260",633.4,170.046728971963
"X6261",633.5,169.252336448598
"X6262",633.6,168.934579439252
"X6263",633.7,168.710280373832
"X6264",633.8,168.607476635514
"X6265",633.9,168.897196261682
"X6266",634,171.046728971963
"X6267",634.1,164.682242990654
"X6268",634.2,164.644859813084
"X6269",634.3,168.252336448598
"X6270",634.4,167.794392523364
"X6271",634.5,168.570093457944
"X6272",634.6,170.327102803738
"X6273",634.7,164.327102803738
"X6274",634.8,160.747663551402
"X6275",634.9,164.766355140187
"X6276",635,163.252336448598
"X6277",635.1,164.588785046729
"X6278",635.2,157.747663551402
"X6279",635.3,162.85046728972
"X6280",635.4,164.971962616822
"X6281",635.5,170.028037383178
"X6282",635.6,168.504672897196
"X6283",635.7,167.953271028037
"X6284",635.8,164.177570093458
"X6285",635.9,167.11214953271
"X6286",636,168.018691588785
"X6287",636.1,164.271028037383
"X6288",636.2,163.915887850467
"X6289",636.3,166.439252336449
"X6290",636.4,163.168224299065
"X6291",636.5,167.214953271028
"X6292",636.6,165.700934579439
"X6293",636.7,161.654205607477
"X6294",636.8,165.448598130841
"X6295",636.9,162.271028037383
"X6296",637,166.915887850467
"X6297",637.1,169.065420560748
"X6298",637.2,169.046728971963
"X6299",637.3,166.140186915888
"X6300",637.4,169.971962616822
"X6301",637.5,170.514018691589
"X6302",637.6,174.92523364486
"X6303",637.7,171.663551401869
"X6304",637.8,173.448598130841
"X6305",637.9,174.093457943925
"X6306",638,170.514018691589
"X6307",638.1,173.102803738318
"X6308",638.2,167.299065420561
"X6309",638.3,169.654205607477
"X6310",638.4,174.485981308411
"X6311",638.5,170.532710280374
"X6312",638.6,172.336448598131
"X6313",638.7,171.18691588785
"X6314",638.8,174.336448598131
"X6315",638.9,170.88785046729
"X6316",639,170.130841121495
"X6317",639.1,168.672897196262
"X6318",639.2,168.401869158878
"X6319",639.3,167
"X6320",639.4,164.738317757009
"X6321",639.5,165.364485981308
"X6322",639.6,163.943925233645
"X6323",639.7,167.242990654206
"X6324",639.8,174.467289719626
"X6325",639.9,176.383177570093
"X6326",640,183.242990654206
"X6327",640.1,184.897196261682
"X6328",640.2,186.355140186916
"X6329",640.3,186.794392523364
"X6330",640.4,186.588785046729
"X6331",640.5,189.85046728972
"X6332",640.6,189.579439252336
"X6333",640.7,188.196261682243
"X6334",640.8,196.317757009346
"X6335",640.9,190.757009345794
"X6336",641,192.81308411215
"X6337",641.1,188.644859813084
"X6338",641.2,191.299065420561
"X6339",641.3,183.532710280374
"X6340",641.4,178.420560747664
"X6341",641.5,176.130841121495
"X6342",641.6,184.056074766355
"X6343",641.7,192.457943925234
"X6344",641.8,191.355140186916
"X6345",641.9,190.102803738318
"X6346",642,192.299065420561
"X6347",642.1,188.018691588785
"X6348",642.2,184.14953271028
"X6349",642.3,184.271028037383
"X6350",642.4,189.785046728972
"X6351",642.5,192.990654205607
"X6352",642.6,192.242990654206
"X6353",642.7,188.401869158878
"X6354",642.8,186.252336448598
"X6355",642.9,192.803738317757
"X6356",643,193.429906542056
"X6357",643.1,192.663551401869
"X6358",643.2,191.560747663551
"X6359",643.3,193.084112149533
"X6360",643.4,194.747663551402
"X6361",643.5,197.07476635514
"X6362",643.6,197.355140186916
"X6363",643.7,197.794392523364
"X6364",643.8,190.252336448598
"X6365",643.9,191.738317757009
"X6366",644,186.299065420561
"X6367",644.1,185.794392523364
"X6368",644.2,187.897196261682
"X6369",644.3,183.542056074766
"X6370",644.4,177.607476635514
"X6371",644.5,179.551401869159
"X6372",644.6,183.803738317757
"X6373",644.7,184.289719626168
"X6374",644.8,180.934579439252
"X6375",644.9,182.448598130841
"X6376",645,182.88785046729
"X6377",645.1,178.467289719626
"X6378",645.2,175.242990654206
"X6379",645.3,180.934579439252
"X6380",645.4,172.85046728972
"X6381",645.5,162.140186915888
"X6382",645.6,173.158878504673
"X6383",645.7,183.383177570093
"X6384",645.8,178.093457943925
"X6385",645.9,174.570093457944
"X6386",646,188.92523364486
"X6387",646.1,185.532710280374
"X6388",646.2,191.934579439252
"X6389",646.3,183.644859813084
"X6390",646.4,177
"X6391",646.5,184.252336448598
"X6392",646.6,184.747663551402
"X6393",646.7,182.168224299065
"X6394",646.8,186.392523364486
"X6395",646.9,190.532710280374
"X6396",647,192.467289719626
"X6397",647.1,186.971962616822
"X6398",647.2,187.897196261682
"X6399",647.3,186.560747663551
"X6400",647.4,181.448598130841
"X6401",647.5,173.654205607477
"X6402",647.6,179.747663551402
"X6403",647.7,174.439252336449
"X6404",647.8,170.747663551402
"X6405",647.9,177.308411214953
"X6406",648,176.056074766355
"X6407",648.1,172.514018691589
"X6408",648.2,173.233644859813
"X6409",648.3,172.495327102804
"X6410",648.4,171.81308411215
"X6411",648.5,172
"X6412",648.6,173.03738317757
"X6413",648.7,173.439252336449
"X6414",648.8,172.140186915888
"X6415",648.9,173.747663551402
"X6416",649,172.168224299065
"X6417",649.1,170.383177570093
"X6418",649.2,168.158878504673
"X6419",649.3,175.364485981308
"X6420",649.4,175.102803738318
"X6421",649.5,174.878504672897
"X6422",649.6,172.794392523364
"X6423",649.7,171.831775700935
"X6424",649.8,170.018691588785
"X6425",649.9,172.570093457944
"X6426",650,169.81308411215
"X6427",650.1,170.140186915888
"X6428",650.2,168.242990654206
"X6429",650.3,172.775700934579
"X6430",650.4,172.728971962617
"X6431",650.5,167.504672897196
"X6432",650.6,174.121495327103
"X6433",650.7,172.14953271028
"X6434",650.8,172.981308411215
"X6435",650.9,174.401869158878
"X6436",651,190.542056074766
"X6437",651.1,181.81308411215
"X6438",651.2,177.785046728972
"X6439",651.3,174.242990654206
"X6440",651.4,178.934579439252
"X6441",651.5,179.158878504673
"X6442",651.6,173.719626168224
"X6443",651.7,167.803738317757
"X6444",651.8,164
"X6445",651.9,161.878504672897
"X6446",652,162.009345794393
"X6447",652.1,167.252336448598
"X6448",652.2,164.495327102804
"X6449",652.3,170.056074766355
"X6450",652.4,170.084112149533
"X6451",652.5,171.831775700935
"X6452",652.6,173.990654205607
"X6453",652.7,169.336448598131
"X6454",652.8,170.794392523364
"X6455",652.9,161.214953271028
"X6456",653,157.261682242991
"X6457",653.1,162.214953271028
"X6458",653.2,168.85046728972
"X6459",653.3,165.065420560748
"X6460",653.4,163.626168224299
"X6461",653.5,162.514018691589
"X6462",653.6,164.598130841122
"X6463",653.7,166.299065420561
"X6464",653.8,166.96261682243
"X6465",653.9,165.514018691589
"X6466",654,177.242990654206
"X6467",654.1,175.616822429907
"X6468",654.2,169.065420560748
"X6469",654.3,172.224299065421
"X6470",654.4,170.336448598131
"X6471",654.5,168.92523364486
"X6472",654.6,165.467289719626
"X6473",654.7,171.102803738318
"X6474",654.8,165.654205607477
"X6475",654.9,163.682242990654
"X6476",655,161.85046728972
"X6477",655.1,159.233644859813
"X6478",655.2,162.757009345794
"X6479",655.3,158.205607476636
"X6480",655.4,158.794392523364
"X6481",655.5,152.168224299065
"X6482",655.6,160.672897196262
"X6483",655.7,159.626168224299
"X6484",655.8,158.897196261682
"X6485",655.9,155.158878504673
"X6486",656,164.252336448598
"X6487",656.1,159.476635514019
"X6488",656.2,157.448598130841
"X6489",656.3,156.579439252336
"X6490",656.4,149.205607476636
"X6491",656.5,151.084112149533
"X6492",656.6,152.92523364486
"X6493",656.7,147.710280373832
"X6494",656.8,144.317757009346
"X6495",656.9,144.429906542056
"X6496",657,149.626168224299
"X6497",657.1,150.009345794393
"X6498",657.2,158.644859813084
"X6499",657.3,158.607476635514
"X6500",657.4,157.81308411215
"X6501",657.5,155.336448598131
"X6502",657.6,153.140186915888
"X6503",657.7,155.616822429907
"X6504",657.8,158.317757009346
"X6505",657.9,152.289719626168
"X6506",658,160.07476635514
"X6507",658.1,158.785046728972
"X6508",658.2,157.523364485981
"X6509",658.3,157.336448598131
"X6510",658.4,157.261682242991
"X6511",658.5,164.588785046729
"X6512",658.6,166.719626168224
"X6513",658.7,163.252336448598
"X6514",658.8,156.588785046729
"X6515",658.9,155.18691588785
"X6516",659,161.691588785047
"X6517",659.1,161.11214953271
"X6518",659.2,152.700934579439
"X6519",659.3,155.214953271028
"X6520",659.4,152.981308411215
"X6521",659.5,152.775700934579
"X6522",659.6,155.794392523364
"X6523",659.7,152.373831775701
"X6524",659.8,142.635514018692
"X6525",659.9,134.485981308411
"X6526",660,136.906542056075
"X6527",660.1,135.719626168224
"X6528",660.2,133.906542056075
"X6529",660.3,130.411214953271
"X6530",660.4,135.943925233645
"X6531",660.5,125.523364485981
"X6532",660.6,119.831775700935
"X6533",660.7,127.158878504673
"X6534",660.8,128.046728971963
"X6535",660.9,130.728971962617
"X6536",661,127.532710280374
